n_lane,egress_symbols_per_beat,burstiness,ready_duty,rho_lane,opq_loss_probability,time_merger_loss_probability,loss_ratio_clipped
8,2,0.41000000,0.89000000,0.00750000,1.000000000000e-12,4.354480669694e-02,1000000.0000000000
8,2,0.42000000,0.89000000,0.00750000,1.000000000000e-12,4.592358855426e-02,1000000.0000000000
8,2,0.43000000,0.89000000,0.00750000,1.000000000000e-12,4.844388427441e-02,1000000.0000000000
8,2,0.44000000,0.89000000,0.00750000,1.000000000000e-12,5.111406805430e-02,1000000.0000000000
8,2,0.45000000,0.89000000,0.00750000,1.000000000000e-12,5.394292370563e-02,1000000.0000000000
8,2,0.46000000,0.89000000,0.00750000,1.000000000000e-12,5.693964846139e-02,1000000.0000000000
8,2,0.47000000,0.89000000,0.00750000,1.000000000000e-12,6.011385395463e-02,1000000.0000000000
8,2,0.48000000,0.89000000,0.00750000,1.000000000000e-12,6.347556392169e-02,1000000.0000000000
8,2,0.49000000,0.89000000,0.00750000,1.000000000000e-12,6.703520816355e-02,1000000.0000000000
8,2,0.50000000,0.89000000,0.00750000,1.000000000000e-12,7.080361228936e-02,1000000.0000000000
8,2,0.51000000,0.89000000,0.00750000,1.000000000000e-12,7.479198276971e-02,1000000.0000000000
8,2,0.52000000,0.89000000,0.00750000,1.000000000000e-12,7.901188684514e-02,1000000.0000000000
8,2,0.53000000,0.89000000,0.00750000,1.000000000000e-12,8.347522687372e-02,1000000.0000000000
8,2,0.54000000,0.89000000,0.00750000,1.000000000000e-12,8.819420876241e-02,1000000.0000000000
8,2,0.55000000,0.89000000,0.00750000,1.000000000000e-12,9.318130421570e-02,1000000.0000000000
8,2,0.56000000,0.89000000,0.00750000,1.000000000000e-12,9.844920665519e-02,1000000.0000000000
8,2,0.57000000,0.89000000,0.00750000,1.000000000000e-12,1.040107808194e-01,1000000.0000000000
8,2,0.58000000,0.89000000,0.00750000,1.000000000000e-12,1.098790062478e-01,1000000.0000000000
8,2,0.59000000,0.89000000,0.00750000,1.000000000000e-12,1.160669150886e-01,1000000.0000000000
8,2,0.60000000,0.89000000,0.00750000,1.000000000000e-12,1.225875249487e-01,1000000.0000000000
8,2,0.61000000,0.89000000,0.00750000,1.000000000000e-12,1.294537678245e-01,1000000.0000000000
8,2,0.62000000,0.89000000,0.00750000,1.000000000000e-12,1.366784165130e-01,1000000.0000000000
8,2,0.63000000,0.89000000,0.00750000,1.000000000000e-12,1.442740102993e-01,1000000.0000000000
8,2,0.64000000,0.89000000,0.00750000,1.000000000000e-12,1.522527821401e-01,1000000.0000000000
8,2,0.65000000,0.89000000,0.00750000,1.000000000000e-12,1.606265900048e-01,1000000.0000000000
8,2,0.66000000,0.89000000,0.00750000,1.000000000000e-12,1.694068554869e-01,1000000.0000000000
8,2,0.67000000,0.89000000,0.00750000,1.000000000000e-12,1.786045132390e-01,1000000.0000000000
8,2,0.68000000,0.89000000,0.00750000,1.000000000000e-12,1.882299752041e-01,1000000.0000000000
8,2,0.69000000,0.89000000,0.00750000,1.000000000000e-12,1.982931140018e-01,1000000.0000000000
8,2,0.70000000,0.89000000,0.00750000,1.000000000000e-12,2.088032701648e-01,1000000.0000000000
8,2,0.71000000,0.89000000,0.00750000,1.000000000000e-12,2.197692882054e-01,1000000.0000000000
8,2,0.72000000,0.89000000,0.00750000,1.000000000000e-12,2.311995867264e-01,1000000.0000000000
8,2,0.73000000,0.89000000,0.00750000,1.000000000000e-12,2.431022679875e-01,1000000.0000000000
8,2,0.74000000,0.89000000,0.00750000,1.000000000000e-12,2.554852725322e-01,1000000.0000000000
8,2,0.75000000,0.89000000,0.00750000,1.000000000000e-12,2.683565847186e-01,1000000.0000000000
8,2,0.76000000,0.89000000,0.00750000,1.000000000000e-12,2.817244953690e-01,1000000.0000000000
8,2,0.77000000,0.89000000,0.00750000,1.000000000000e-12,2.955979283662e-01,1000000.0000000000
8,2,0.78000000,0.89000000,0.00750000,1.000000000000e-12,3.099868390594e-01,1000000.0000000000
8,2,0.79000000,0.89000000,0.00750000,1.000000000000e-12,3.249026940188e-01,1000000.0000000000
8,2,0.80000000,0.89000000,0.00750000,1.000000000000e-12,3.403590443347e-01,1000000.0000000000
8,2,0.81000000,0.89000000,0.00750000,1.000000000000e-12,3.563722087513e-01,1000000.0000000000
8,2,0.82000000,0.89000000,0.00750000,1.000000000000e-12,3.729620891369e-01,1000000.0000000000
8,2,0.83000000,0.89000000,0.00750000,1.000000000000e-12,3.901531501206e-01,1000000.0000000000
8,2,0.84000000,0.89000000,0.00750000,1.000000000000e-12,4.079756087253e-01,1000000.0000000000
8,2,0.85000000,0.89000000,0.00750000,1.000000000000e-12,4.264669009307e-01,1000000.0000000000
8,2,0.86000000,0.89000000,0.00750000,1.000000000000e-12,4.456735243302e-01,1000000.0000000000
8,2,0.87000000,0.89000000,0.00750000,1.000000000000e-12,4.656534061438e-01,1000000.0000000000
8,2,0.88000000,0.89000000,0.00750000,1.000000000000e-12,4.864790256562e-01,1000000.0000000000
8,2,0.89000000,0.89000000,0.00750000,1.000000000000e-12,5.082416510997e-01,1000000.0000000000
8,2,0.90000000,0.89000000,0.00750000,1.000000000000e-12,5.310572736715e-01,1000000.0000000000
8,2,0.91000000,0.89000000,0.00750000,1.000000000000e-12,5.550752162985e-01,1000000.0000000000
8,2,0.92000000,0.89000000,0.00750000,1.000000000000e-12,5.804911309492e-01,1000000.0000000000
8,2,0.93000000,0.89000000,0.00750000,1.000000000000e-12,6.075675550342e-01,1000000.0000000000
8,2,0.94000000,0.89000000,0.00750000,1.000000000000e-12,6.366682977153e-01,1000000.0000000000
8,2,0.95000000,0.89000000,0.00750000,1.000000000000e-12,6.683201556209e-01,1000000.0000000000
