implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,rho_lane,effective_load,loss_probability
opq,8,2,1.000000,-0.53333333,0.61666667,1.8231884058,4.515103338633e-01
opq,8,2,1.000000,-0.51666667,0.61666667,1.8306238188,4.537381248377e-01
opq,8,2,1.000000,-0.50000000,0.61666667,1.8385447815,4.560915730406e-01
opq,8,2,1.000000,-0.48333333,0.61666667,1.8469742682,4.585739405207e-01
opq,8,2,1.000000,-0.46666667,0.61666667,1.8559362976,4.611884032461e-01
opq,8,2,1.000000,-0.45000000,0.61666667,1.8654559802,4.639380341200e-01
opq,8,2,1.000000,-0.43333333,0.61666667,1.8755595684,4.668257852929e-01
opq,8,2,1.000000,-0.41666667,0.61666667,1.8862745098,4.698544698545e-01
opq,8,2,1.000000,-0.40000000,0.61666667,1.8976295035,4.730267430111e-01
opq,8,2,1.000000,-0.38333333,0.61666667,1.9096545593,4.763450828644e-01
opq,8,2,1.000000,-0.36666667,0.61666667,1.9223810615,4.798117709277e-01
opq,8,2,1.000000,-0.35000000,0.61666667,1.9358418363,4.834288725294e-01
opq,8,2,1.000000,-0.33333333,0.61666667,1.9500712238,4.871982172700e-01
opq,8,2,1.000000,-0.31666667,0.61666667,1.9651051550,4.911213797114e-01
opq,8,2,1.000000,-0.30000000,0.61666667,1.9809812350,4.951996604916e-01
opq,8,2,1.000000,-0.28333333,0.61666667,1.9977388316,4.994340680656e-01
opq,8,2,1.000000,-0.26666667,0.61666667,2.0154191711,5.038253012858e-01
opq,8,2,1.000000,-0.25000000,0.61666667,2.0340654420,5.083737330345e-01
opq,8,2,1.000000,-0.23333333,0.61666667,2.0537229068,5.130793951291e-01
opq,8,2,1.000000,-0.21666667,0.61666667,2.0744390235,5.179419647165e-01
opq,8,2,1.000000,-0.20000000,0.61666667,2.0962635778,5.229607523666e-01
opq,8,2,1.000000,-0.18333333,0.61666667,2.1192488263,5.281346920691e-01
opq,8,2,1.000000,-0.16666667,0.61666667,2.1434496535,5.334623333226e-01
opq,8,2,1.000000,-0.15000000,0.61666667,2.1689237432,5.389418354871e-01
opq,8,2,1.000000,-0.13333333,0.61666667,2.1957317654,5.445709645512e-01
opq,8,2,1.000000,-0.11666667,0.61666667,2.2239375820,5.503470924402e-01
opq,8,2,1.000000,-0.10000000,0.61666667,2.2536084726,5.562671989604e-01
opq,8,2,1.000000,-0.08333333,0.61666667,2.2848153816,5.623278764465e-01
opq,8,2,1.000000,-0.06666667,0.61666667,2.3176331917,5.685253371431e-01
opq,8,2,1.000000,-0.05000000,0.61666667,2.3521410241,5.748554233155e-01
opq,8,2,1.000000,-0.03333333,0.61666667,2.3884225709,5.813136200493e-01
opq,8,2,1.000000,-0.01666667,0.61666667,2.4265664611,5.878950706594e-01
opq,8,2,1.000000,0.00000000,0.61666667,2.4666666667,5.945945945946e-01
opq,8,2,1.000000,0.01666667,0.61666667,2.5088229513,6.014067076869e-01
opq,8,2,1.000000,0.03333333,0.61666667,2.5531413689,6.083256445622e-01
opq,8,2,1.000000,0.05000000,0.61666667,2.5997348161,6.153453829998e-01
opq,8,2,1.000000,0.06666667,0.61666667,2.6487236476,6.224596700002e-01
opq,8,2,1.000000,0.08333333,0.61666667,2.7002363601,6.296620493009e-01
opq,8,2,1.000000,0.10000000,0.61666667,2.7544103554,6.369458900585e-01
opq,8,2,1.000000,0.11666667,0.61666667,2.8113927924,6.443044164080e-01
opq,8,2,1.000000,0.13333333,0.61666667,2.8713415393,6.517307375980e-01
opq,8,2,1.000000,0.15000000,0.61666667,2.9344262408,6.592178784035e-01
opq,8,2,1.000000,0.16666667,0.61666667,3.0008295149,6.667588095162e-01
opq,8,2,1.000000,0.18333333,0.61666667,3.0707482993,6.743464776252e-01
opq,8,2,1.000000,0.20000000,0.61666667,3.1443953667,6.819738349111e-01
opq,8,2,1.000000,0.21666667,0.61666667,3.2220010366,6.896338676942e-01
opq,8,2,1.000000,0.23333333,0.61666667,3.3038151109,6.973196239992e-01
opq,8,2,1.000000,0.25000000,0.61666667,3.3901090700,7.050242398207e-01
opq,8,2,1.000000,0.26666667,0.61666667,3.4811785683,7.127409639023e-01
opq,8,2,1.000000,0.28333333,0.61666667,3.5773462798,7.204631808678e-01
opq,8,2,1.000000,0.30000000,0.61666667,3.6789651508,7.281844325724e-01
opq,8,2,1.000000,0.31666667,0.61666667,3.7864221279,7.358984375717e-01
opq,8,2,1.000000,0.33333333,0.61666667,3.9001424475,7.435991086350e-01
opq,8,2,1.000000,0.35000000,0.61666667,4.0205945832,7.512805682549e-01
opq,8,2,1.000000,0.36666667,0.61666667,4.1482959749,7.589371621372e-01
opq,8,2,1.000000,0.38333333,0.61666667,4.2838196870,7.665634706745e-01
opq,8,2,1.000000,0.40000000,0.61666667,4.4278021748,7.741543184333e-01
opq,8,2,1.000000,0.41666667,0.61666667,4.5809523810,7.817047817048e-01
opq,8,2,1.000000,0.43333333,0.61666667,4.7440624376,7.892101941855e-01
opq,8,2,1.000000,0.45000000,0.61666667,4.9180203114,7.966661508731e-01
opq,8,2,1.000000,0.46666667,0.61666667,5.1038248185,8.040685102713e-01
opq,8,2,1.000000,0.48333333,0.61666667,5.3026035442,8.114133950128e-01
opq,8,2,1.000000,0.50000000,0.61666667,5.5156343445,8.186971910135e-01
opq,8,2,1.000000,0.51666667,0.61666667,5.7443712936,8.259165452779e-01
opq,8,2,1.000000,0.53333333,0.61666667,5.9904761905,8.330683624801e-01
opq,8,2,1.000000,0.55000000,0.61666667,6.2558570635,8.401498004441e-01
opq,8,2,1.000000,0.56666667,0.61666667,6.5427155593,8.471582646482e-01
opq,8,2,1.000000,0.58333333,0.61666667,6.8536057015,8.540914018753e-01
opq,8,2,1.000000,0.60000000,0.61666667,7.1915073370,8.609470931277e-01
opq,8,2,1.000000,0.61666667,0.61666667,7.5599187397,8.677234459213e-01
opq,8,2,1.000000,0.63333333,0.61666667,7.9629744663,8.744187860663e-01
opq,8,2,1.000000,0.65000000,0.61666667,8.4055968828,8.810316490384e-01
opq,8,2,1.000000,0.66666667,0.61666667,8.8936931461,8.875607710354e-01
opq,8,2,1.000000,0.68333333,0.61666667,9.4344143869,8.940050798073e-01
opq,8,2,1.000000,0.70000000,0.61666667,10.0365012840,9.003636853423e-01
opq,8,2,1.000000,0.71666667,0.61666667,10.7107516040,9.066358704813e-01
opq,8,2,1.000000,0.73333333,0.61666667,11.4706630633,9.128210815292e-01
opq,8,2,1.000000,0.75000000,0.61666667,12.3333333333,9.189189189189e-01
opq,8,2,1.000000,0.76666667,0.61666667,13.3207457589,9.249291279859e-01
opq,8,2,1.000000,0.78333333,0.61666667,14.4616484811,9.308515898927e-01
opq,8,2,1.000000,0.80000000,0.61666667,15.7943731190,9.366863127479e-01
opq,8,2,1.000000,0.81666667,0.61666667,17.3711909104,9.424334229496e-01
opq,8,2,1.000000,0.83333333,0.61666667,19.2652825339,9.480931567840e-01
opq,8,2,1.000000,0.85000000,0.61666667,21.5823544752,9.536658522984e-01
opq,8,2,1.000000,0.86666667,0.61666667,24.4809676642,9.591519414708e-01
opq,8,2,1.000000,0.88333333,0.61666667,28.2102906555,9.645519426860e-01
opq,8,2,1.000000,0.90000000,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,0.91666667,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,0.93333333,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,0.95000000,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,0.96666667,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,0.98333333,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,1.00000000,0.61666667,29.6000000000,9.662162162162e-01
opq,8,2,1.000000,-1.00000000,0.62500000,1.7677669530,4.343145750508e-01
opq,8,2,1.000000,-0.98333333,0.62500000,1.7678293686,4.343345473503e-01
opq,8,2,1.000000,-0.96666667,0.62500000,1.7680208513,4.343958108414e-01
opq,8,2,1.000000,-0.95000000,0.62500000,1.7683479775,4.345004417964e-01
opq,8,2,1.000000,-0.93333333,0.62500000,1.7688176318,4.346505925588e-01
opq,8,2,1.000000,-0.91666667,0.62500000,1.7694370213,4.348484925128e-01
opq,8,2,1.000000,-0.90000000,0.62500000,1.7702136904,4.350964488522e-01
opq,8,2,1.000000,-0.88333333,0.62500000,1.7711555363,4.353968471243e-01
opq,8,2,1.000000,-0.86666667,0.62500000,1.7722708251,4.357521515169e-01
opq,8,2,1.000000,-0.85000000,0.62500000,1.7735682092,4.361649048580e-01
opq,8,2,1.000000,-0.83333333,0.62500000,1.7750567445,4.366377282953e-01
opq,8,2,1.000000,-0.81666667,0.62500000,1.7767459089,4.371733206204e-01
opq,8,2,1.000000,-0.80000000,0.62500000,1.7786456215,4.377744572010e-01
opq,8,2,1.000000,-0.78333333,0.62500000,1.7807662628,4.384439884826e-01
opq,8,2,1.000000,-0.76666667,0.62500000,1.7831186954,4.391848380204e-01
opq,8,2,1.000000,-0.75000000,0.62500000,1.7857142857,4.400000000000e-01
opq,8,2,1.000000,-0.73333333,0.62500000,1.7885649267,4.408925362067e-01
opq,8,2,1.000000,-0.71666667,0.62500000,1.7916830615,4.418655723992e-01
opq,8,2,1.000000,-0.70000000,0.62500000,1.7950817082,4.429222940471e-01
opq,8,2,1.000000,-0.68333333,0.62500000,1.7987744851,4.440659413894e-01
opq,8,2,1.000000,-0.66666667,0.62500000,1.8027756377,4.452998037748e-01
opq,8,2,1.000000,-0.65000000,0.62500000,1.8071000670,4.466272132416e-01
opq,8,2,1.000000,-0.63333333,0.62500000,1.8117633576,4.480515373046e-01
opq,8,2,1.000000,-0.61666667,0.62500000,1.8167818091,4.495761709118e-01
opq,8,2,1.000000,-0.60000000,0.62500000,1.8221724671,4.512045275440e-01
opq,8,2,1.000000,-0.58333333,0.62500000,1.8279531565,4.529400294310e-01
opq,8,2,1.000000,-0.56666667,0.62500000,1.8341425159,4.547860968682e-01
opq,8,2,1.000000,-0.55000000,0.62500000,1.8407600340,4.567461366205e-01
opq,8,2,1.000000,-0.53333333,0.62500000,1.8478260870,4.588235294118e-01
opq,8,2,1.000000,-0.51666667,0.62500000,1.8553619786,4.610216165065e-01
opq,8,2,1.000000,-0.50000000,0.62500000,1.8633899812,4.633436854000e-01
opq,8,2,1.000000,-0.48333333,0.62500000,1.8719333799,4.657929546471e-01
opq,8,2,1.000000,-0.46666667,0.62500000,1.8810165179,4.683725578694e-01
opq,8,2,1.000000,-0.45000000,0.62500000,1.8906648448,4.710855269984e-01
opq,8,2,1.000000,-0.43333333,0.62500000,1.9009049679,4.739347748223e-01
opq,8,2,1.000000,-0.41666667,0.62500000,1.9117647059,4.769230769231e-01
opq,8,2,1.000000,-0.40000000,0.62500000,1.9232731454,4.800530531043e-01
opq,8,2,1.000000,-0.38333333,0.62500000,1.9354607020,4.833271484262e-01
opq,8,2,1.000000,-0.36666667,0.62500000,1.9483591840,4.867476139820e-01
opq,8,2,1.000000,-0.35000000,0.62500000,1.9620018611,4.903164875623e-01
opq,8,2,1.000000,-0.33333333,0.62500000,1.9764235376,4.940355743731e-01
opq,8,2,1.000000,-0.31666667,0.62500000,1.9916606301,4.979064279819e-01
opq,8,2,1.000000,-0.30000000,0.62500000,2.0077512517,5.019303316850e-01
opq,8,2,1.000000,-0.28333333,0.62500000,2.0247353023,5.061082804914e-01
opq,8,2,1.000000,-0.26666667,0.62500000,2.0426545653,5.104409639354e-01
opq,8,2,1.000000,-0.25000000,0.62500000,2.0615528128,5.149287499273e-01
opq,8,2,1.000000,-0.23333333,0.62500000,2.0814759190,5.195716698607e-01
opq,8,2,1.000000,-0.21666667,0.62500000,2.1024719833,5.243694051870e-01
opq,8,2,1.000000,-0.20000000,0.62500000,2.1245914640,5.293212756684e-01
opq,8,2,1.000000,-0.18333333,0.62500000,2.1478873239,5.344262295082e-01
opq,8,2,1.000000,-0.16666667,0.62500000,2.1724151894,5.396828355450e-01
opq,8,2,1.000000,-0.15000000,0.62500000,2.1982335235,5.450892776806e-01
opq,8,2,1.000000,-0.13333333,0.62500000,2.2254038162,5.506433516905e-01
opq,8,2,1.000000,-0.11666667,0.62500000,2.2539907926,5.563424645410e-01
opq,8,2,1.000000,-0.10000000,0.62500000,2.2840626412,5.621836363076e-01
opq,8,2,1.000000,-0.08333333,0.62500000,2.3156912652,5.681635047605e-01
opq,8,2,1.000000,-0.06666667,0.62500000,2.3489525591,5.742783326478e-01
opq,8,2,1.000000,-0.05000000,0.62500000,2.3839267136,5.805240176713e-01
opq,8,2,1.000000,-0.03333333,0.62500000,2.4206985516,5.868961051153e-01
opq,8,2,1.000000,-0.01666667,0.62500000,2.4593578998,5.933898030506e-01
opq,8,2,1.000000,0.00000000,0.62500000,2.5000000000,6.000000000000e-01
opq,8,2,1.000000,0.01666667,0.62500000,2.5427259642,6.067212849178e-01
opq,8,2,1.000000,0.03333333,0.62500000,2.5876432793,6.135479693014e-01
opq,8,2,1.000000,0.05000000,0.62500000,2.6348663677,6.204741112264e-01
opq,8,2,1.000000,0.06666667,0.62500000,2.6845172104,6.274935410669e-01
opq,8,2,1.000000,0.08333333,0.62500000,2.7367260406,6.345998886436e-01
opq,8,2,1.000000,0.10000000,0.62500000,2.7916321170,6.417866115244e-01
opq,8,2,1.000000,0.11666667,0.62500000,2.8493845869,6.490470241892e-01
opq,8,2,1.000000,0.13333333,0.62500000,2.9101434520,6.563743277634e-01
opq,8,2,1.000000,0.15000000,0.62500000,2.9740806494,6.637616400248e-01
opq,8,2,1.000000,0.16666667,0.62500000,3.0413812651,6.712020253893e-01
opq,8,2,1.000000,0.18333333,0.62500000,3.1122448980,6.786885245902e-01
opq,8,2,1.000000,0.20000000,0.62500000,3.1868871960,6.862141837789e-01
opq,8,2,1.000000,0.21666667,0.62500000,3.2655415911,6.937720827916e-01
opq,8,2,1.000000,0.23333333,0.62500000,3.3484612610,7.013553623459e-01
opq,8,2,1.000000,0.25000000,0.62500000,3.4359213547,7.089572499564e-01
opq,8,2,1.000000,0.26666667,0.62500000,3.5282215219,7.165710843836e-01
opq,8,2,1.000000,0.28333333,0.62500000,3.6256887971,7.241903384563e-01
opq,8,2,1.000000,0.30000000,0.62500000,3.7286808960,7.318086401381e-01
opq,8,2,1.000000,0.31666667,0.62500000,3.8375899945,7.394197917375e-01
opq,8,2,1.000000,0.33333333,0.62500000,3.9528470752,7.470177871865e-01
opq,8,2,1.000000,0.35000000,0.62500000,4.0749269424,7.545968273448e-01
opq,8,2,1.000000,0.36666667,0.62500000,4.2043540286,7.621513333087e-01
opq,8,2,1.000000,0.38333333,0.62500000,4.3417091423,7.696759577322e-01
opq,8,2,1.000000,0.40000000,0.62500000,4.4876373393,7.771655941876e-01
opq,8,2,1.000000,0.41666667,0.62500000,4.6428571429,7.846153846154e-01
opq,8,2,1.000000,0.43333333,0.62500000,4.8081713895,7.920207249297e-01
opq,8,2,1.000000,0.45000000,0.62500000,4.9844800453,7.993772688615e-01
opq,8,2,1.000000,0.46666667,0.62500000,5.1727954241,8.066809301343e-01
opq,8,2,1.000000,0.48333333,0.62500000,5.3742603489,8.139278830793e-01
opq,8,2,1.000000,0.50000000,0.62500000,5.5901699437,8.211145618000e-01
opq,8,2,1.000000,0.51666667,0.62500000,5.8219979327,8.282376580075e-01
opq,8,2,1.000000,0.53333333,0.62500000,6.0714285714,8.352941176471e-01
opq,8,2,1.000000,0.55000000,0.62500000,6.3403956725,8.422811364382e-01
opq,8,2,1.000000,0.56666667,0.62500000,6.6311306344,8.491961544529e-01
opq,8,2,1.000000,0.58333333,0.62500000,6.9462219947,8.560368498503e-01
opq,8,2,1.000000,0.60000000,0.62500000,7.2886898686,8.628011318860e-01
opq,8,2,1.000000,0.61666667,0.62500000,7.6620798037,8.694871333090e-01
opq,8,2,1.000000,0.63333333,0.62500000,8.0705822293,8.760932022520e-01
opq,8,2,1.000000,0.65000000,0.62500000,8.5191860299,8.826178937179e-01
opq,8,2,1.000000,0.66666667,0.62500000,9.0138781887,8.890599607550e-01
opq,8,2,1.000000,0.68333333,0.62500000,9.5619064732,8.954183454099e-01
opq,8,2,1.000000,0.70000000,0.62500000,10.1721296798,9.016921695377e-01
opq,8,2,1.000000,0.71666667,0.62500000,10.8554914906,9.078807255416e-01
opq,8,2,1.000000,0.73333333,0.62500000,11.6256720236,9.139834671087e-01
opq,8,2,1.000000,0.75000000,0.62500000,12.5000000000,9.200000000000e-01
opq,8,2,1.000000,0.76666667,0.62500000,13.5007558367,9.259300729461e-01
opq,8,2,1.000000,0.78333333,0.62500000,14.6570761633,9.317735686942e-01
opq,8,2,1.000000,0.80000000,0.62500000,16.0078105936,9.375304952446e-01
opq,8,2,1.000000,0.81666667,0.62500000,17.6059367335,9.432009773103e-01
opq,8,2,1.000000,0.83333333,0.62500000,19.5256241898,9.487852480268e-01
opq,8,2,1.000000,0.85000000,0.62500000,21.8740079140,9.542836409344e-01
opq,8,2,1.000000,0.86666667,0.62500000,24.8117915516,9.596965822512e-01
opq,8,2,1.000000,0.88333333,0.62500000,28.5915107995,9.650245834502e-01
opq,8,2,1.000000,0.90000000,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,0.91666667,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,0.93333333,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,0.95000000,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,0.96666667,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,0.98333333,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,1.00000000,0.62500000,30.0000000000,9.666666666667e-01
opq,8,2,1.000000,-1.00000000,0.63333333,1.7913371790,4.417578043265e-01
opq,8,2,1.000000,-0.98333333,0.63333333,1.7914004269,4.417775138325e-01
opq,8,2,1.000000,-0.96666667,0.63333333,1.7915944626,4.418379712250e-01
opq,8,2,1.000000,-0.95000000,0.63333333,1.7919259505,4.419412254569e-01
opq,8,2,1.000000,-0.93333333,0.63333333,1.7924018669,4.420894005515e-01
opq,8,2,1.000000,-0.91666667,0.63333333,1.7930295149,4.422846965586e-01
opq,8,2,1.000000,-0.90000000,0.63333333,1.7938165396,4.425293903146e-01
opq,8,2,1.000000,-0.88333333,0.63333333,1.7947709434,4.428258359779e-01
opq,8,2,1.000000,-0.86666667,0.63333333,1.7959011028,4.431764653128e-01
opq,8,2,1.000000,-0.85000000,0.63333333,1.7972157854,4.435837876888e-01
opq,8,2,1.000000,-0.83333333,0.63333333,1.7987241678,4.440503897651e-01
opq,8,2,1.000000,-0.81666667,0.63333333,1.8004358543,4.445789348227e-01
opq,8,2,1.000000,-0.80000000,0.63333333,1.8023608965,4.451721617115e-01
opq,8,2,1.000000,-0.78333333,0.63333333,1.8045098130,4.458328833710e-01
opq,8,2,1.000000,-0.76666667,0.63333333,1.8068936114,4.465639848885e-01
opq,8,2,1.000000,-0.75000000,0.63333333,1.8095238095,4.473684210526e-01
opq,8,2,1.000000,-0.73333333,0.63333333,1.8124124591,4.482492133619e-01
opq,8,2,1.000000,-0.71666667,0.63333333,1.8155721690,4.492094464466e-01
opq,8,2,1.000000,-0.70000000,0.63333333,1.8190161310,4.502522638622e-01
opq,8,2,1.000000,-0.68333333,0.63333333,1.8227581449,4.513808632133e-01
opq,8,2,1.000000,-0.66666667,0.63333333,1.8268126462,4.525984905672e-01
opq,8,2,1.000000,-0.65000000,0.63333333,1.8311947345,4.539084341200e-01
opq,8,2,1.000000,-0.63333333,0.63333333,1.8359202024,4.553140170769e-01
opq,8,2,1.000000,-0.61666667,0.63333333,1.8410055666,4.568185897156e-01
opq,8,2,1.000000,-0.60000000,0.63333333,1.8464681000,4.584255206026e-01
opq,8,2,1.000000,-0.58333333,0.63333333,1.8523258653,4.601381869385e-01
opq,8,2,1.000000,-0.56666667,0.63333333,1.8585977495,4.619599640147e-01
opq,8,2,1.000000,-0.55000000,0.63333333,1.8653035011,4.638942137702e-01
opq,8,2,1.000000,-0.53333333,0.63333333,1.8724637681,4.659442724458e-01
opq,8,2,1.000000,-0.51666667,0.63333333,1.8801001383,4.681134373419e-01
opq,8,2,1.000000,-0.50000000,0.63333333,1.8882351810,4.704049526974e-01
opq,8,2,1.000000,-0.48333333,0.63333333,1.8968924917,4.728219947175e-01
opq,8,2,1.000000,-0.46666667,0.63333333,1.9060967381,4.753676557922e-01
opq,8,2,1.000000,-0.45000000,0.63333333,1.9158737094,4.780449279590e-01
opq,8,2,1.000000,-0.43333333,0.63333333,1.9262503675,4.808566856799e-01
opq,8,2,1.000000,-0.41666667,0.63333333,1.9372549020,4.838056680162e-01
opq,8,2,1.000000,-0.40000000,0.63333333,1.9489167873,4.868944603002e-01
opq,8,2,1.000000,-0.38333333,0.63333333,1.9612668447,4.901254754206e-01
opq,8,2,1.000000,-0.36666667,0.63333333,1.9743373064,4.935009348506e-01
opq,8,2,1.000000,-0.35000000,0.63333333,1.9881618860,4.970228495681e-01
opq,8,2,1.000000,-0.33333333,0.63333333,2.0027758514,5.006930010261e-01
opq,8,2,1.000000,-0.31666667,0.63333333,2.0182161051,5.045129223506e-01
opq,8,2,1.000000,-0.30000000,0.63333333,2.0345212684,5.084838799523e-01
opq,8,2,1.000000,-0.28333333,0.63333333,2.0517317730,5.126068557481e-01
opq,8,2,1.000000,-0.26666667,0.63333333,2.0698899595,5.168825301994e-01
opq,8,2,1.000000,-0.25000000,0.63333333,2.0890401836,5.213112663757e-01
opq,8,2,1.000000,-0.23333333,0.63333333,2.1092289313,5.258930952573e-01
opq,8,2,1.000000,-0.21666667,0.63333333,2.1305049431,5.306277024871e-01
opq,8,2,1.000000,-0.20000000,0.63333333,2.1529193502,5.355144167780e-01
opq,8,2,1.000000,-0.18333333,0.63333333,2.1765258216,5.405522001726e-01
opq,8,2,1.000000,-0.16666667,0.63333333,2.2013807253,5.457396403405e-01
opq,8,2,1.000000,-0.15000000,0.63333333,2.2275433038,5.510749450795e-01
opq,8,2,1.000000,-0.13333333,0.63333333,2.2550758671,5.565559391683e-01
opq,8,2,1.000000,-0.11666667,0.63333333,2.2840440032,5.621800636918e-01
opq,8,2,1.000000,-0.10000000,0.63333333,2.3145168097,5.679443779351e-01
opq,8,2,1.000000,-0.08333333,0.63333333,2.3465671487,5.738455639084e-01
opq,8,2,1.000000,-0.06666667,0.63333333,2.3802719266,5.798799335341e-01
opq,8,2,1.000000,-0.05000000,0.63333333,2.4157124031,5.860434384914e-01
opq,8,2,1.000000,-0.03333333,0.63333333,2.4529745323,5.923316826796e-01
opq,8,2,1.000000,-0.01666667,0.63333333,2.4921493384,5.987399372209e-01
opq,8,2,1.000000,0.00000000,0.63333333,2.5333333333,6.052631578947e-01
opq,8,2,1.000000,0.01666667,0.63333333,2.5766289770,6.118960048531e-01
opq,8,2,1.000000,0.03333333,0.63333333,2.6221451897,6.186328644422e-01
opq,8,2,1.000000,0.05000000,0.63333333,2.6699979193,6.254678729208e-01
opq,8,2,1.000000,0.06666667,0.63333333,2.7203107732,6.323949418423e-01
opq,8,2,1.000000,0.08333333,0.63333333,2.7732157212,6.394077848456e-01
opq,8,2,1.000000,0.10000000,0.63333333,2.8288538785,6.464999455833e-01
opq,8,2,1.000000,0.11666667,0.63333333,2.8873763814,6.536648265025e-01
opq,8,2,1.000000,0.13333333,0.63333333,2.9489453647,6.608957181875e-01
opq,8,2,1.000000,0.15000000,0.63333333,3.0137350581,6.681858289718e-01
opq,8,2,1.000000,0.16666667,0.63333333,3.0819330154,6.755283145289e-01
opq,8,2,1.000000,0.18333333,0.63333333,3.1537414966,6.829163071613e-01
opq,8,2,1.000000,0.20000000,0.63333333,3.2293790253,6.903429445187e-01
opq,8,2,1.000000,0.21666667,0.63333333,3.3090821456,6.978013974917e-01
opq,8,2,1.000000,0.23333333,0.63333333,3.3931074112,7.052848970518e-01
opq,8,2,1.000000,0.25000000,0.63333333,3.4817336394,7.127867598254e-01
opq,8,2,1.000000,0.26666667,0.63333333,3.5752644755,7.203004122207e-01
opq,8,2,1.000000,0.28333333,0.63333333,3.6740313144,7.278194129503e-01
opq,8,2,1.000000,0.30000000,0.63333333,3.7783966413,7.353374738205e-01
opq,8,2,1.000000,0.31666667,0.63333333,3.8887578611,7.428484786883e-01
opq,8,2,1.000000,0.33333333,0.63333333,4.0055517029,7.503465005130e-01
opq,8,2,1.000000,0.35000000,0.63333333,4.1292593016,7.578258164587e-01
opq,8,2,1.000000,0.36666667,0.63333333,4.2604120823,7.652809210284e-01
opq,8,2,1.000000,0.38333333,0.63333333,4.3995985975,7.727065372357e-01
opq,8,2,1.000000,0.40000000,0.63333333,4.5474725038,7.800976258430e-01
opq,8,2,1.000000,0.41666667,0.63333333,4.7047619048,7.874493927126e-01
opq,8,2,1.000000,0.43333333,0.63333333,4.8722803414,7.947572943386e-01
opq,8,2,1.000000,0.45000000,0.63333333,5.0509397793,8.020170416396e-01
opq,8,2,1.000000,0.46666667,0.63333333,5.2417660298,8.092246021063e-01
opq,8,2,1.000000,0.48333333,0.63333333,5.4459171535,8.163762004072e-01
opq,8,2,1.000000,0.50000000,0.63333333,5.6647055430,8.234683175658e-01
opq,8,2,1.000000,0.51666667,0.63333333,5.8996245718,8.304976888233e-01
opq,8,2,1.000000,0.53333333,0.63333333,6.1523809524,8.374613003096e-01
opq,8,2,1.000000,0.55000000,0.63333333,6.4249342815,8.443563846430e-01
opq,8,2,1.000000,0.56666667,0.63333333,6.7195457096,8.511804155785e-01
opq,8,2,1.000000,0.58333333,0.63333333,7.0388382880,8.579311018259e-01
opq,8,2,1.000000,0.60000000,0.63333333,7.3858724001,8.646063801507e-01
opq,8,2,1.000000,0.61666667,0.63333333,7.7642408678,8.712044078708e-01
opq,8,2,1.000000,0.63333333,0.63333333,8.1781899924,8.777235548540e-01
opq,8,2,1.000000,0.65000000,0.63333333,8.6327751770,8.841623951163e-01
opq,8,2,1.000000,0.66666667,0.63333333,9.1340632312,8.905196981134e-01
opq,8,2,1.000000,0.68333333,0.63333333,9.6893985595,8.967944198123e-01
opq,8,2,1.000000,0.70000000,0.63333333,10.3077580755,9.029856936228e-01
opq,8,2,1.000000,0.71666667,0.63333333,11.0002313771,9.090928212581e-01
opq,8,2,1.000000,0.73333333,0.63333333,11.7806809839,9.151152635942e-01
opq,8,2,1.000000,0.75000000,0.63333333,12.6666666667,9.210526315790e-01
opq,8,2,1.000000,0.76666667,0.63333333,13.6807659146,9.269046772494e-01
opq,8,2,1.000000,0.78333333,0.63333333,14.8525038455,9.326712848956e-01
opq,8,2,1.000000,0.80000000,0.63333333,16.2212480682,9.383524624124e-01
opq,8,2,1.000000,0.81666667,0.63333333,17.8406825566,9.439483328720e-01
opq,8,2,1.000000,0.83333333,0.63333333,19.7859658456,9.494591263423e-01
opq,8,2,1.000000,0.85000000,0.63333333,22.1656613529,9.548851719748e-01
opq,8,2,1.000000,0.86666667,0.63333333,25.1426154390,9.602268903795e-01
opq,8,2,1.000000,0.88333333,0.63333333,28.9727309435,9.654847862995e-01
opq,8,2,1.000000,0.90000000,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,0.91666667,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,0.93333333,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,0.95000000,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,0.96666667,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,0.98333333,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,1.00000000,0.63333333,30.4000000000,9.671052631579e-01
opq,8,2,1.000000,-1.00000000,0.64166667,1.8149074050,4.490077029716e-01
