implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,scv,mean_generation_batch_hits,rho_lane,cycles,warmup_cycles,effective_capacity,offered_transactions,delivered_transactions,dropped_transactions,mean_occupancy,max_occupancy,loss_probability
time_merger,8,4,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.9,8192,1024,10,51585,717,50869,8.691127232142858,10,0.9861199961229039
time_merger,8,4,1.0,0.9333333333333333,841.0000000000005,421.0000000000002,0.9,8192,1024,10,51783,717,51064,7.019670758928571,10,0.986115134310488
time_merger,8,4,1.0,0.9666666666666666,1000.0,500.5,0.9,8192,1024,10,51551,717,50835,6.474609375,10,0.9861108416907528
time_merger,8,4,1.0,1.0,1000.0,500.5,0.9,8192,1024,10,51551,717,50835,6.474609375,10,0.9861108416907528
time_merger,8,4,1.0,-1.0,0.0,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.9666666666666667,0.00028727377190462496,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.9333333333333333,0.0011890606420927462,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.9,0.002770083102493074,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.8666666666666667,0.0051020408163265285,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.8333333333333334,0.00826446280991735,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.8,0.012345679012345671,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.7666666666666666,0.01744393022427911,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.7333333333333334,0.023668639053254423,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.7,0.03114186851211074,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.6666666666666667,0.03999999999999998,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.6333333333333333,0.050395668471470235,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.6,0.0625,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.5666666666666667,0.07650520597555456,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.5333333333333333,0.09262759924385634,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.5,0.1111111111111111,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.4666666666666667,0.13223140495867766,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.43333333333333335,0.1563007030827474,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.4,0.18367346938775514,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.3666666666666667,0.2147531231409875,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.33333333333333337,0.24999999999999994,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.30000000000000004,0.28994082840236685,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.2666666666666667,0.33518005540166207,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.2333333333333334,0.3864134404674944,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.19999999999999996,0.44444444444444453,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.16666666666666663,0.5102040816326533,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.1333333333333333,0.5847750865051904,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.09999999999999998,0.6694214876033057,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.06666666666666665,0.765625,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,-0.033333333333333326,0.8751300728407911,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.0,1.0,1.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.033333333333333215,1.142687277051129,1.0713436385255646,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.06666666666666665,1.3061224489795917,1.1530612244897958,0.9166666666666666,8192,1024,10,52566,717,51849,9.899972098214286,10,0.9863600045656888
time_merger,8,4,1.0,0.10000000000000009,1.493827160493828,1.246913580246914,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.1333333333333333,1.7100591715976332,1.3550295857988166,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.16666666666666674,1.9600000000000004,1.4800000000000002,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.2333333333333334,2.5879017013232524,1.7939508506616262,0.9166666666666666,8192,1024,10,52567,717,51850,9.899972098214286,10,0.9863602640439819
time_merger,8,4,1.0,0.2666666666666666,2.9834710743801645,1.9917355371900822,0.9166666666666666,8192,1024,10,52564,717,51847,9.899972098214286,10,0.986359485579484
time_merger,8,4,1.0,0.30000000000000004,3.4489795918367356,2.224489795918368,0.9166666666666666,8192,1024,10,52567,717,51850,9.899972098214286,10,0.9863602640439819
time_merger,8,4,1.0,0.33333333333333326,3.999999999999999,2.4999999999999996,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.3666666666666667,4.656509695290859,2.8282548476454297,0.9166666666666666,8192,1024,10,52563,717,51846,9.899972098214286,10,0.9863592260715712
time_merger,8,4,1.0,0.3999999999999999,5.444444444444443,3.2222222222222214,0.9166666666666666,8192,1024,10,52564,717,51847,9.899972098214286,10,0.986359485579484
time_merger,8,4,1.0,0.43333333333333335,6.397923875432525,3.6989619377162626,0.9166666666666666,8192,1024,10,52563,717,51846,9.899972098214286,10,0.9863592260715712
time_merger,8,4,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.5,9.0,5.0,0.9166666666666666,8192,1024,10,52565,717,51848,9.899972098214286,10,0.9863597450775231
time_merger,8,4,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.9166666666666666,8192,1024,10,52562,717,51845,9.899972098214286,10,0.9863589665537841
time_merger,8,4,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.9166666666666666,8192,1024,10,52563,717,51846,9.899972098214286,10,0.9863592260715712
time_merger,8,4,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.9166666666666666,8192,1024,10,52564,717,51847,9.886160714285714,10,0.986359485579484
time_merger,8,4,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.9166666666666666,8192,1024,10,52566,717,51849,9.870814732142858,10,0.9863600045656888
time_merger,8,4,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.9166666666666666,8192,1024,10,52572,717,51855,9.8564453125,10,0.9863615612873773
time_merger,8,4,1.0,0.7,32.11111111111111,16.555555555555554,0.9166666666666666,8192,1024,10,52564,717,51848,9.8330078125,10,0.9863785100068488
time_merger,8,4,1.0,0.7333333333333334,42.25000000000002,21.62500000000001,0.9166666666666666,8192,1024,10,52571,717,51854,9.801618303571429,10,0.9863613018584391
time_merger,8,4,1.0,0.7666666666666666,57.326530612244866,29.163265306122433,0.9166666666666666,8192,1024,10,52553,717,51837,9.750558035714286,10,0.986375658858676
time_merger,8,4,1.0,0.8,81.00000000000003,41.000000000000014,0.9166666666666666,8192,1024,10,52562,717,51846,9.668247767857142,10,0.986377991705034
time_merger,8,4,1.0,0.8333333333333333,120.99999999999989,60.99999999999994,0.9166666666666666,8192,1024,10,52521,717,51805,9.5322265625,10,0.9863673578187773
time_merger,8,4,1.0,0.8666666666666667,196.0000000000001,98.50000000000006,0.9166666666666666,8192,1024,10,52500,717,51784,9.278599330357142,10,0.9863619047619048
time_merger,8,4,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.9166666666666666,8192,1024,10,52490,717,51775,8.712472098214286,10,0.9863783577824348
time_merger,8,4,1.0,0.9333333333333333,841.0000000000005,421.0000000000002,0.9166666666666666,8192,1024,10,52625,717,51907,7.068638392857143,10,0.9863562945368171
time_merger,8,4,1.0,0.9666666666666666,1000.0,500.5,0.9166666666666666,8192,1024,10,52553,717,51837,6.545479910714286,10,0.986375658858676
time_merger,8,4,1.0,1.0,1000.0,500.5,0.9166666666666666,8192,1024,10,52553,717,51837,6.545479910714286,10,0.986375658858676
time_merger,8,4,1.0,-1.0,0.0,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.9666666666666667,0.00028727377190462496,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.9333333333333333,0.0011890606420927462,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.9,0.002770083102493074,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.8666666666666667,0.0051020408163265285,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.8333333333333334,0.00826446280991735,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.8,0.012345679012345671,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.7666666666666666,0.01744393022427911,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.7333333333333334,0.023668639053254423,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.7,0.03114186851211074,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.6666666666666667,0.03999999999999998,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.6333333333333333,0.050395668471470235,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.6,0.0625,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.5666666666666667,0.07650520597555456,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.5333333333333333,0.09262759924385634,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.5,0.1111111111111111,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.4666666666666667,0.13223140495867766,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.43333333333333335,0.1563007030827474,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.4,0.18367346938775514,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.3666666666666667,0.2147531231409875,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.33333333333333337,0.24999999999999994,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.30000000000000004,0.28994082840236685,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.2666666666666667,0.33518005540166207,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.2333333333333334,0.3864134404674944,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.19999999999999996,0.44444444444444453,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.16666666666666663,0.5102040816326533,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.1333333333333333,0.5847750865051904,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.09999999999999998,0.6694214876033057,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.06666666666666665,0.765625,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,-0.033333333333333326,0.8751300728407911,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.0,1.0,1.0,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.033333333333333215,1.142687277051129,1.0713436385255646,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.06666666666666665,1.3061224489795917,1.1530612244897958,0.9333333333333333,8192,1024,10,53522,717,52805,9.899972098214286,10,0.9866036396248272
time_merger,8,4,1.0,0.10000000000000009,1.493827160493828,1.246913580246914,0.9333333333333333,8192,1024,10,53522,717,52805,9.899972098214286,10,0.9866036396248272
time_merger,8,4,1.0,0.1333333333333333,1.7100591715976332,1.3550295857988166,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.16666666666666674,1.9600000000000004,1.4800000000000002,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.2333333333333334,2.5879017013232524,1.7939508506616262,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.2666666666666666,2.9834710743801645,1.9917355371900822,0.9333333333333333,8192,1024,10,53522,717,52805,9.899972098214286,10,0.9866036396248272
time_merger,8,4,1.0,0.30000000000000004,3.4489795918367356,2.224489795918368,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.33333333333333326,3.999999999999999,2.4999999999999996,0.9333333333333333,8192,1024,10,53520,717,52803,9.899972098214286,10,0.9866031390134529
time_merger,8,4,1.0,0.3666666666666667,4.656509695290859,2.8282548476454297,0.9333333333333333,8192,1024,10,53522,717,52805,9.899972098214286,10,0.9866036396248272
time_merger,8,4,1.0,0.3999999999999999,5.444444444444443,3.2222222222222214,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.43333333333333335,6.397923875432525,3.6989619377162626,0.9333333333333333,8192,1024,10,53521,717,52804,9.899972098214286,10,0.9866033893238169
time_merger,8,4,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.9333333333333333,8192,1024,10,53524,717,52807,9.899972098214286,10,0.9866041401987893
time_merger,8,4,1.0,0.5,9.0,5.0,0.9333333333333333,8192,1024,10,53520,717,52803,9.899972098214286,10,0.9866031390134529
time_merger,8,4,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.9333333333333333,8192,1024,10,53518,717,52801,9.899972098214286,10,0.9866026383646623
time_merger,8,4,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.9333333333333333,8192,1024,10,53526,717,52809,9.899972098214286,10,0.9866046407353436
time_merger,8,4,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.9333333333333333,8192,1024,10,53525,717,52808,9.888253348214286,10,0.9866043904717422
time_merger,8,4,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.9333333333333333,8192,1024,10,53525,717,52808,9.871930803571429,10,0.9866043904717422
time_merger,8,4,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.9333333333333333,8192,1024,10,53521,717,52804,9.856305803571429,10,0.9866033893238169
time_merger,8,4,1.0,0.7,32.11111111111111,16.555555555555554,0.9333333333333333,8192,1024,10,53524,717,52808,9.834263392857142,10,0.9866228234063223
time_merger,8,4,1.0,0.7333333333333334,42.25000000000002,21.62500000000001,0.9333333333333333,8192,1024,10,53522,717,52806,9.803989955357142,10,0.9866223235305108
time_merger,8,4,1.0,0.7666666666666666,57.326530612244866,29.163265306122433,0.9333333333333333,8192,1024,10,53515,717,52799,9.753487723214286,10,0.9866205736709334
time_merger,8,4,1.0,0.8,81.00000000000003,41.000000000000014,0.9333333333333333,8192,1024,10,53505,717,52789,9.672433035714286,10,0.9866180730772824
time_merger,8,4,1.0,0.8333333333333333,120.99999999999989,60.99999999999994,0.9333333333333333,8192,1024,10,53497,717,52781,9.539899553571429,10,0.986616071929267
time_merger,8,4,1.0,0.8666666666666667,196.0000000000001,98.50000000000006,0.9333333333333333,8192,1024,10,53486,717,52770,9.289202008928571,10,0.986613319373294
time_merger,8,4,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.9333333333333333,8192,1024,10,53395,717,52680,8.735909598214286,10,0.9866092330742579
time_merger,8,4,1.0,0.9333333333333333,841.0000000000005,421.0000000000002,0.9333333333333333,8192,1024,10,53467,717,52751,7.124302455357143,10,0.9866085622907588
time_merger,8,4,1.0,0.9666666666666666,1000.0,500.5,0.9333333333333333,8192,1024,10,53554,717,52837,6.593052455357143,10,0.9866116443216193
time_merger,8,4,1.0,1.0,1000.0,500.5,0.9333333333333333,8192,1024,10,53554,717,52837,6.593052455357143,10,0.9866116443216193
time_merger,8,4,1.0,-1.0,0.0,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.9666666666666667,0.00028727377190462496,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.9333333333333333,0.0011890606420927462,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.9,0.002770083102493074,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.8666666666666667,0.0051020408163265285,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.8333333333333334,0.00826446280991735,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.8,0.012345679012345671,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.7666666666666666,0.01744393022427911,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.7333333333333334,0.023668639053254423,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.7,0.03114186851211074,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.6666666666666667,0.03999999999999998,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.6333333333333333,0.050395668471470235,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.6,0.0625,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.5666666666666667,0.07650520597555456,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.5333333333333333,0.09262759924385634,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.5,0.1111111111111111,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.4666666666666667,0.13223140495867766,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.43333333333333335,0.1563007030827474,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.4,0.18367346938775514,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.3666666666666667,0.2147531231409875,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.33333333333333337,0.24999999999999994,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.30000000000000004,0.28994082840236685,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.2666666666666667,0.33518005540166207,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.2333333333333334,0.3864134404674944,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.19999999999999996,0.44444444444444453,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.16666666666666663,0.5102040816326533,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.1333333333333333,0.5847750865051904,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.09999999999999998,0.6694214876033057,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.06666666666666665,0.765625,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,-0.033333333333333326,0.8751300728407911,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,0.0,1.0,1.0,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,0.033333333333333215,1.142687277051129,1.0713436385255646,0.95,8192,1024,10,54476,717,53759,9.899972098214286,10,0.9868382406931493
time_merger,8,4,1.0,0.06666666666666665,1.3061224489795917,1.1530612244897958,0.95,8192,1024,10,54476,717,53759,9.899972098214286,10,0.9868382406931493
time_merger,8,4,1.0,0.10000000000000009,1.493827160493828,1.246913580246914,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,0.1333333333333333,1.7100591715976332,1.3550295857988166,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,0.16666666666666674,1.9600000000000004,1.4800000000000002,0.95,8192,1024,10,54478,717,53761,9.899972098214286,10,0.9868387238885422
time_merger,8,4,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.95,8192,1024,10,54476,717,53759,9.899972098214286,10,0.9868382406931493
time_merger,8,4,1.0,0.2333333333333334,2.5879017013232524,1.7939508506616262,0.95,8192,1024,10,54477,717,53760,9.899972098214286,10,0.9868384822952806
time_merger,8,4,1.0,0.2666666666666666,2.9834710743801645,1.9917355371900822,0.95,8192,1024,10,54476,717,53759,9.899972098214286,10,0.9868382406931493
time_merger,8,4,1.0,0.30000000000000004,3.4489795918367356,2.224489795918368,0.95,8192,1024,10,54478,717,53761,9.899972098214286,10,0.9868387238885422
time_merger,8,4,1.0,0.33333333333333326,3.999999999999999,2.4999999999999996,0.95,8192,1024,10,54478,717,53761,9.899972098214286,10,0.9868387238885422
time_merger,8,4,1.0,0.3666666666666667,4.656509695290859,2.8282548476454297,0.95,8192,1024,10,54478,717,53761,9.899972098214286,10,0.9868387238885422
time_merger,8,4,1.0,0.3999999999999999,5.444444444444443,3.2222222222222214,0.95,8192,1024,10,54475,717,53758,9.899972098214286,10,0.9868379990821478
time_merger,8,4,1.0,0.43333333333333335,6.397923875432525,3.6989619377162626,0.95,8192,1024,10,54479,717,53762,9.899972098214286,10,0.9868389654729345
time_merger,8,4,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.95,8192,1024,10,54478,717,53761,9.899972098214286,10,0.9868387238885422
time_merger,8,4,1.0,0.5,9.0,5.0,0.95,8192,1024,10,54475,717,53758,9.899972098214286,10,0.9868379990821478
time_merger,8,4,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.95,8192,1024,10,54479,717,53762,9.899972098214286,10,0.9868389654729345
time_merger,8,4,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.95,8192,1024,10,54476,717,53759,9.899972098214286,10,0.9868382406931493
time_merger,8,4,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.95,8192,1024,10,54477,717,53760,9.888253348214286,10,0.9868384822952806
time_merger,8,4,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.95,8192,1024,10,54483,717,53766,9.872767857142858,10,0.9868399317218215
time_merger,8,4,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.95,8192,1024,10,54483,717,53766,9.861607142857142,10,0.9868399317218215
time_merger,8,4,1.0,0.7,32.11111111111111,16.555555555555554,0.95,8192,1024,10,54467,717,53751,9.837472098214286,10,0.9868544256155103
