time_ps,lane,source,stage,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,running_ts,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,cycle,frame,serial,allocator_next_cycle,timestamp,src,dst,hit_count,handle_wptr,ticket_rptr,page_len_next,kind,ptr,current_shd_idx,pending_mask,ticket_credit_before,ticket_credit_after,handle_depth,lane_credit_before,lane_credit_after,effective_lane_credit,drop_reason,lane_start,next_ticket_wptr,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
1622490000,,rtl,parser_ticket_we,779904,,,,,,,,0,0,,,,,,,,,,,,,,,,,,204944,,,0,,,,,,,,,,,,,,,547,494,,,,,,,
1622490000,,rtl,parser_ticket_we,779905,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205008,,,0,,,,,,,,,,,,,,,1444,498,,,,,,,
1622490000,,rtl,parser_ticket_we,779906,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205008,,,0,,,,,,,,,,,,,,,1340,498,,,,,,,
1622492000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405623,99,99,,205840,,,0,,,,,,,,1473,,,2,,1,,,,,,,,,,
1622492000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405623,99,99,,205904,,,4,,,,,,,,1463,,,39,,38,,,,,,,,,,
1622492000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405623,99,99,,205840,,,0,,,,body,,,,1473,1472,,2,2,,,,,,,,,,,
1622492000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405623,99,99,,205792,,,4,,,,body,,,,1470,1469,,157,153,,,,,,,,,,,
1622494000,,rtl,parser_ticket_we,779914,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205024,,,0,,,,,,,,,,,,,,,1340,499,,,,,,,
1622494000,,rtl,parser_ticket_we,779915,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205024,,,0,,,,,,,,,,,,,,,1444,499,,,,,,,
1622494000,,rtl,parser_ticket_we,779916,,,,,,,,0,0,,,,,,,,,,,,,,,,,,204960,,,0,,,,,,,,,,,,,,,547,495,,,,,,,
1622496000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405624,99,99,,205856,,,0,,,,,,,,1472,,,2,,1,,,,,,,,,,
1622496000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405624,99,99,,205808,,,4,,,,,,,,1469,,,153,,152,,,,,,,,,,
1622496000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405624,99,99,,205856,,,0,,,,body,,,,1472,1471,,2,2,,,,,,,,,,,
1622498000,,rtl,parser_ticket_we,779921,,,,,,,,0,0,,,,,,,,,,,,,,,,,,204976,,,0,,,,,,,,,,,,,,,547,496,,,,,,,
1622498000,,rtl,parser_ticket_we,779922,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205040,,,0,,,,,,,,,,,,,,,1444,500,,,,,,,
1622498000,,rtl,parser_ticket_we,779923,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205040,,,0,,,,,,,,,,,,,,,1340,500,,,,,,,
1622500000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405625,99,99,,205872,,,0,,,,,,,,1471,,,2,,1,,,,,,,,,,
1622500000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405625,99,99,,205872,,,0,,,,body,,,,1471,1470,,2,2,,,,,,,,,,,
1622500000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405625,99,99,,205712,,,4,,,,body,,,,1475,1474,,146,142,,,,,,,,,,,
1622502000,,rtl,parser_ticket_we,779929,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205056,,,0,,,,,,,,,,,,,,,1340,501,,,,,,,
1622502000,,rtl,parser_ticket_we,779930,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205056,,,0,,,,,,,,,,,,,,,1444,501,,,,,,,
1622502000,,rtl,parser_ticket_we,779931,,,,,,,,0,0,,,,,,,,,,,,,,,,,,204992,,,0,,,,,,,,,,,,,,,547,497,,,,,,,
1622504000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405626,99,99,,205888,,,0,,,,,,,,1470,,,2,,1,,,,,,,,,,
1622504000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405626,99,99,,205728,,,4,,,,,,,,1474,,,142,,141,,,,,,,,,,
1622504000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405626,99,99,,205888,,,0,,,,body,,,,1470,1469,,2,2,,,,,,,,,,,
1622506000,,rtl,parser_ticket_we,779936,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205008,,,4,,,,,,,,,,,,,,,1245,498,,,,,,,
1622506000,,rtl,parser_ticket_we,779937,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205008,,,0,,,,,,,,,,,,,,,547,498,,,,,,,
1622506000,,rtl,parser_ticket_we,779938,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205072,,,0,,,,,,,,,,,,,,,1444,502,,,,,,,
1622506000,,rtl,parser_ticket_we,779939,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205072,,,0,,,,,,,,,,,,,,,1340,502,,,,,,,
1622508000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405627,99,99,,205904,,,0,,,,,,,,1469,,,2,,1,,,,,,,,,,
1622508000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405627,99,99,,205904,,,0,,,,body,,,,1469,1468,,2,2,,,,,,,,,,,
1622508000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405627,99,99,,205904,,,4,,,,body,,,,1463,1462,,39,35,,,,,,,,,,,
1622510000,,rtl,parser_ticket_we,779944,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205088,,,0,,,,,,,,,,,,,,,1444,503,,,,,,,
1622510000,,rtl,parser_ticket_we,779945,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205024,,,0,,,,,,,,,,,,,,,1249,499,,,,,,,
1622512000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405628,99,99,,205920,,,0,,,,,,,,1468,,,2,,1,,,,,,,,,,
1622512000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405628,99,99,,205920,,,0,,,,,,,,1462,,,35,,34,,,,,,,,,,
1622512000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405628,99,99,,205920,,,0,,,,body,,,,1468,1467,,2,2,,,,,,,,,,,
1622512000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405628,99,99,,205808,,,4,,,,body,,,,1469,1468,,153,149,,,,,,,,,,,
1622512000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405628,99,99,,205920,,,0,,,,body,,,,1462,1461,,35,35,,,,,,,,,,,
1622514000,,rtl,parser_ticket_we,779952,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205104,,,0,,,,,,,,,,,,,,,1444,504,,,,,,,
1622516000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405629,99,99,,205824,,,0,,,,,,,,1468,,,149,,148,,,,,,,,,,
1622516000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405629,99,99,,205936,,,0,,,,,,,,1461,,,35,,34,,,,,,,,,,
1622516000,0,tlm,ingress_predrop,,,,,,,,,,,,,,,,,,,,,,,,405629,99,99,,205936,,,4,,,,,,,,1467,,,2,,1,lane_credit,,,,,,,,,
1622516000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405629,99,99,,205824,,,0,,,,body,,,,1468,1467,,149,149,,,,,,,,,,,
1622516000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405629,99,99,,205936,,,0,,,,body,,,,1461,1460,,35,35,,,,,,,,,,,
1622520000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405630,99,99,,205840,,,0,,,,,,,,1467,,,149,,148,,,,,,,,,,
1622520000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405630,99,99,,205952,,,0,,,,,,,,1460,,,35,,34,,,,,,,,,,
1622520000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405630,99,99,,205840,,,0,,,,body,,,,1467,1466,,149,149,,,,,,,,,,,
1622520000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405630,99,99,,205952,,,0,,,,body,,,,1460,1459,,35,35,,,,,,,,,,,
1622520000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405630,99,99,,205728,,,4,,,,body,,,,1474,1473,,142,138,,,,,,,,,,,
1622524000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405631,99,99,,205856,,,4,,,,,,,,1466,,,149,,148,,,,,,,,,,
1622524000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405631,99,99,,205968,,,0,,,,,,,,1459,,,35,,34,,,,,,,,,,
1622524000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405631,99,99,,205744,,,0,,,,,,,,1473,,,138,,137,,,,,,,,,,
1622524000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405631,99,99,,205968,,,0,,,,body,,,,1459,1458,,35,35,,,,,,,,,,,
1622524000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405631,99,99,,205744,,,0,,,,body,,,,1473,1472,,138,138,,,,,,,,,,,
1622526000,,rtl,parser_ticket_we,779964,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205088,,,4,,,,,,,,,,,,,,,1340,503,,,,,,,
1622526000,,rtl,parser_ticket_we,779965,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205024,,,4,,,,,,,,,,,,,,,547,499,,,,,,,
1622528000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405632,99,99,,205984,,,0,,,,,,,,1458,,,35,,34,,,,,,,,,,
1622528000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405632,99,99,,205760,,,4,,,,,,,,1472,,,138,,137,,,,,,,,,,
1622528000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405632,99,99,,205984,,,0,,,,body,,,,1458,1457,,35,35,,,,,,,,,,,
1622530000,2,rtl,credit_return,779971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,mover_done,11,,,,,,,,,,,,,,,,,,
1622530000,,rtl,parser_ticket_we,779969,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205040,,,4,,,,,,,,,,,,,,,1249,500,,,,,,,
1622530000,,rtl,parser_ticket_we,779972,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205040,,,0,,,,,,,,,,,,,,,1355,500,,,,,,,
1622530000,,rtl,parser_ticket_we,779973,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205104,,,0,,,,,,,,,,,,,,,540,504,,,,,,,
1622532000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405633,99,99,,206000,,,0,,,,,,,,1457,,,35,,34,,,,,,,,,,
1622532000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405633,99,99,,206000,,,0,,,,body,,,,1457,1456,,35,35,,,,,,,,,,,
1622534000,2,rtl,credit_return,779983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,credit_return,11,,,,,,,,,,,,,,,,,,
1622534000,,rtl,parser_ticket_we,779977,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205120,,,4,,,,,,,,,,,,,,,1444,505,,,,,,,
1622534000,,rtl,parser_ticket_we,779978,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205056,,,0,,,,,,,,,,,,,,,1355,501,,,,,,,
1622534000,,rtl,parser_ticket_we,779979,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205056,,,0,,,,,,,,,,,,,,,1253,501,,,,,,,
1622536000,,tlm,allocator_fetch,,,,,,,,,,,,,,164112,,,,,,,,,,405634,79,79,,,,,,,,,,,17,15,,,,,,,,,,,,,,,,
1622536000,0,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164112,,,,,,,,,,405634,79,79,,164112,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622536000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405634,99,99,,206016,,,1,,,,,,,,1456,,,35,,34,,,,,,,,,,
1622536000,0,tlm,ingress_predrop,,,,,,,,,,,,,,,,,,,,,,,,405634,99,99,,205952,,,8,,,,,,,,1467,,,2,,1,lane_credit,,,,,,,,,
1622536000,0,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405634,79,79,,164112,,,0,,,,body,,,,1467,1468,,,,,,,,,,,,,,
1622536000,1,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405634,79,79,,164112,,,0,,,,body,,,,1466,1467,,,,,,,,,,,,,,
1622536000,2,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405634,79,79,,164112,,,0,,,,body,,,,1456,1457,,,,,,,,,,,,,,
1622536000,3,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405634,79,79,,164112,,,0,,,,body,,,,1472,1473,,,,,,,,,,,,,,
1622538000,,rtl,parser_ticket_we,779985,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205072,,,0,,,,,,,,,,,,,,,1253,502,,,,,,,
1622538000,,rtl,parser_ticket_we,779986,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205072,,,0,,,,,,,,,,,,,,,1355,502,,,,,,,
1622538000,,rtl,parser_ticket_we,779987,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205136,,,0,,,,,,,,,,,,,,,1448,506,,,,,,,
1622540000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405635,99,99,,205856,,,4,,,,body,,,,1467,1466,,149,145,,,,,,,,,,,
1622540000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405635,99,99,,206016,,,1,,,,body,,,,1457,1456,,35,34,,,,,,,,,,,
1622542000,,rtl,parser_ticket_we,779992,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205152,,,0,,,,,,,,,,,,,,,1448,507,,,,,,,
1622542000,,rtl,parser_ticket_we,779993,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205088,,,0,,,,,,,,,,,,,,,1253,503,,,,,,,
1622544000,1,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164112,,,,,,,,,,405636,79,79,,164112,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622544000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405636,99,99,,205872,,,0,,,,,,,,1466,,,145,,144,,,,,,,,,,
1622544000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405636,99,99,,206032,,,0,,,,,,,,1456,,,34,,33,,,,,,,,,,
1622544000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405636,99,99,,205872,,,0,,,,body,,,,1466,1465,,145,145,,,,,,,,,,,
1622544000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405636,99,99,,206032,,,0,,,,body,,,,1456,1455,,34,34,,,,,,,,,,,
1622544000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405636,99,99,,205760,,,4,,,,body,,,,1473,1472,,138,134,,,,,,,,,,,
1622546000,,rtl,parser_ticket_we,779999,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205104,,,0,,,,,,,,,,,,,,,1253,504,,,,,,,
1622546000,,rtl,parser_ticket_we,780000,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205168,,,0,,,,,,,,,,,,,,,1448,508,,,,,,,
1622548000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405637,99,99,,205888,,,4,,,,,,,,1465,,,145,,144,,,,,,,,,,
1622548000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405637,99,99,,206048,,,0,,,,,,,,1455,,,34,,33,,,,,,,,,,
1622548000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405637,99,99,,205776,,,1,,,,,,,,1472,,,134,,133,,,,,,,,,,
1622548000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405637,99,99,,206048,,,0,,,,body,,,,1455,1454,,34,34,,,,,,,,,,,
1622550000,0,rtl,allocator_lane_action,780011,2,0,1,0,164144,0,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622550000,1,rtl,allocator_lane_action,780012,2,0,1,0,164144,0,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622550000,2,rtl,allocator_lane_action,780013,2,0,1,0,164144,0,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622550000,3,rtl,allocator_lane_action,780014,2,0,1,0,164144,1,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622550000,3,rtl,credit_return,780007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,mover_done,4,,,,,,,,,,,,,,,,,,
1622550000,,rtl,parser_ticket_we,780005,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205120,,,4,,,,,,,,,,,,,,,540,505,,,,,,,
1622550000,,rtl,parser_ticket_we,780008,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205184,,,0,,,,,,,,,,,,,,,1448,509,,,,,,,
1622550000,,rtl,parser_ticket_we,780009,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205120,,,0,,,,,,,,,,,,,,,1253,505,,,,,,,
1622552000,2,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164112,,,,,,,,,,405638,79,79,,164112,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622552000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405638,99,99,,206064,,,0,,,,,,,,1454,,,34,,33,,,,,,,,,,
1622552000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405638,99,99,,206064,,,0,,,,body,,,,1454,1453,,34,34,,,,,,,,,,,
1622552000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405638,99,99,,205776,,,1,,,,body,,,,1472,1471,,134,133,,,,,,,,,,,
1622554000,3,rtl,credit_return,780025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,credit_return,4,,,,,,,,,,,,,,,,,,
1622554000,,rtl,parser_ticket_we,780018,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205136,,,0,,,,,,,,,,,,,,,1253,506,,,,,,,
1622554000,,rtl,parser_ticket_we,780019,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205200,,,0,,,,,,,,,,,,,,,1448,510,,,,,,,
1622554000,,rtl,parser_ticket_we,780020,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205136,,,0,,,,,,,,,,,,,,,544,506,,,,,,,
1622556000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405639,99,99,,206080,,,0,,,,,,,,1453,,,34,,33,,,,,,,,,,
1622556000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405639,99,99,,205792,,,0,,,,,,,,1471,,,133,,132,,,,,,,,,,
1622556000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405639,99,99,,206080,,,0,,,,body,,,,1453,1452,,34,34,,,,,,,,,,,
1622556000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405639,99,99,,205792,,,0,,,,body,,,,1471,1470,,133,133,,,,,,,,,,,
1622558000,,rtl,parser_ticket_we,780026,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205152,,,0,,,,,,,,,,,,,,,544,507,,,,,,,
1622558000,,rtl,parser_ticket_we,780027,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205216,,,0,,,,,,,,,,,,,,,1448,511,,,,,,,
1622558000,,rtl,parser_ticket_we,780028,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205152,,,0,,,,,,,,,,,,,,,1253,507,,,,,,,
1622560000,3,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164112,,,,,,,,,,405640,79,79,,164112,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622560000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405640,99,99,,206096,,,0,,,,,,,,1452,,,34,,33,,,,,,,,,,
1622560000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405640,99,99,,205808,,,4,,,,,,,,1470,,,133,,132,,,,,,,,,,
1622560000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405640,99,99,,206096,,,0,,,,body,,,,1452,1451,,34,34,,,,,,,,,,,
1622562000,,rtl,parser_ticket_we,780033,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205168,,,0,,,,,,,,,,,,,,,1253,508,,,,,,,
1622562000,,rtl,parser_ticket_we,780034,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205168,,,0,,,,,,,,,,,,,,,544,508,,,,,,,
1622564000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405641,99,99,,206112,,,0,,,,,,,,1451,,,34,,33,,,,,,,,,,
1622564000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405641,99,99,,205888,,,4,,,,body,,,,1465,1464,,145,141,,,,,,,,,,,
1622564000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405641,99,99,,206112,,,0,,,,body,,,,1451,1450,,34,34,,,,,,,,,,,
1622566000,,rtl,parser_ticket_we,780039,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205184,,,0,,,,,,,,,,,,,,,1253,509,,,,,,,
1622568000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405642,99,99,,205904,,,0,,,,,,,,1464,,,141,,140,,,,,,,,,,
1622568000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405642,99,99,,206128,,,0,,,,,,,,1450,,,34,,33,,,,,,,,,,
1622568000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405642,99,99,,205904,,,0,,,,body,,,,1464,1463,,141,141,,,,,,,,,,,
1622568000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405642,99,99,,206128,,,0,,,,body,,,,1450,1449,,34,34,,,,,,,,,,,
1622570000,,rtl,parser_ticket_we,780043,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205184,,,1,,,,,,,,,,,,,,,544,509,,,,,,,
1622570000,,rtl,parser_ticket_we,780044,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205200,,,0,,,,,,,,,,,,,,,1253,510,,,,,,,
1622572000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405643,99,99,,205968,,,0,,,,,,,,1468,,,2,,1,,,,,,,,,,
1622572000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405643,99,99,,205920,,,0,,,,,,,,1463,,,141,,140,,,,,,,,,,
1622572000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405643,99,99,,206144,,,0,,,,,,,,1449,,,34,,33,,,,,,,,,,
1622572000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405643,99,99,,205968,,,0,,,,body,,,,1468,1467,,2,2,,,,,,,,,,,
1622572000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405643,99,99,,205920,,,0,,,,body,,,,1463,1462,,141,141,,,,,,,,,,,
1622572000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405643,99,99,,206144,,,0,,,,body,,,,1449,1448,,34,34,,,,,,,,,,,
1622574000,,rtl,parser_ticket_we,780047,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205088,,,8,,,,,,,,,,,,,,,1355,503,,,,,,,
1622574000,,rtl,parser_ticket_we,780048,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205200,,,0,,,,,,,,,,,,,,,545,510,,,,,,,
1622576000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405644,99,99,,205984,,,0,,,,,,,,1467,,,2,,1,,,,,,,,,,
1622576000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405644,99,99,,205936,,,4,,,,,,,,1462,,,141,,140,,,,,,,,,,
1622576000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405644,99,99,,206160,,,4,,,,,,,,1448,,,34,,33,,,,,,,,,,
1622576000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405644,99,99,,205984,,,0,,,,body,,,,1467,1466,,2,2,,,,,,,,,,,
1622576000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405644,99,99,,205808,,,4,,,,body,,,,1470,1469,,133,129,,,,,,,,,,,
1622578000,,rtl,parser_ticket_we,780052,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205232,,,4,,,,,,,,,,,,,,,1448,200,,,,,,,
1622578000,,rtl,parser_ticket_we,780053,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205104,,,0,,,,,,,,,,,,,,,553,504,,,,,,,
1622580000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405645,99,99,,206000,,,0,,,,,,,,1466,,,2,,1,,,,,,,,,,
1622580000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405645,99,99,,205824,,,0,,,,,,,,1469,,,129,,128,,,,,,,,,,
1622580000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405645,99,99,,206000,,,0,,,,body,,,,1466,1465,,2,2,,,,,,,,,,,
1622580000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405645,99,99,,205824,,,0,,,,body,,,,1469,1468,,129,129,,,,,,,,,,,
1622582000,,rtl,parser_ticket_we,780057,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205120,,,0,,,,,,,,,,,,,,,553,505,,,,,,,
1622582000,,rtl,parser_ticket_we,780058,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205248,,,0,,,,,,,,,,,,,,,1452,201,,,,,,,
1622584000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405646,99,99,,206016,,,0,,,,,,,,1465,,,2,,1,,,,,,,,,,
1622584000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405646,99,99,,205840,,,0,,,,,,,,1468,,,129,,128,,,,,,,,,,
1622584000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405646,99,99,,206016,,,0,,,,body,,,,1465,1464,,2,2,,,,,,,,,,,
1622584000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405646,99,99,,205840,,,0,,,,body,,,,1468,1467,,129,129,,,,,,,,,,,
