source,stage,cycle,time_ps,frame,serial,running_ts,allocator_next_cycle,lane,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,current_shd_idx,pending_mask,timestamp,hit_count,kind,ticket_credit_before,ticket_credit_after,src,dst,handle_wptr,ticket_rptr,page_len_next,ptr,handle_depth,lane_credit_before,lane_credit_after,effective_lane_credit,lane_start,next_ticket_wptr,drop_reason,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
tlm,ticket_enqueue,380963,1523852000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192720,0,body,1775,1774,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380963,1523852000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,192992,0,body,1758,1757,,,,,,,,430,430,,,,,,,,,,,
tlm,ticket_enqueue,380963,1523852000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192720,0,body,1775,1774,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380964,1523856000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193008,0,,1757,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380964,1523856000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192736,0,,1774,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380964,1523856000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193008,0,,1757,,,,,,,,,430,,429,,,,,,,,,,
tlm,ingress_preaccept,380964,1523856000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192736,0,,1774,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380964,1523856000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193008,0,body,1757,1756,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380964,1523856000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192736,0,body,1774,1773,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380964,1523856000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193008,0,body,1757,1756,,,,,,,,430,430,,,,,,,,,,,
tlm,ticket_enqueue,380964,1523856000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192736,0,body,1774,1773,,,,,,,,512,512,,,,,,,,,,,
tlm,allocator_fetch,380965,1523860000,75,75,155888,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,380965,1523860000,75,75,155888,,0,,empty,,,,,,,,,,,,,,,,,,,,,,,155888,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,380965,1523860000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193024,0,,1756,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380965,1523860000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192752,0,,1773,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380965,1523860000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193024,0,,1756,,,,,,,,,430,,429,,,,,,,,,,
tlm,ingress_preaccept,380965,1523860000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192752,0,,1773,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380965,1523860000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193024,0,body,1756,1755,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380965,1523860000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192752,0,body,1773,1772,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380965,1523860000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193024,0,body,1756,1755,,,,,,,,430,430,,,,,,,,,,,
tlm,ticket_enqueue,380965,1523860000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192752,0,body,1773,1772,,,,,,,,512,512,,,,,,,,,,,
tlm,ticket_pop,380965,1523860000,75,75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,155888,0,body,1755,1756,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380965,1523860000,75,75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,155888,0,body,1772,1773,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380965,1523860000,75,75,,,2,,,,,,,,,,,,,,,,,,,,,,,,,155888,0,body,1755,1756,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380965,1523860000,75,75,,,3,,,,,,,,,,,,,,,,,,,,,,,,,155888,17,body,1772,1773,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,380966,1523864000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193040,0,,1756,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380966,1523864000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192768,0,,1773,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380966,1523864000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193040,0,,1756,,,,,,,,,430,,429,,,,,,,,,,
tlm,ingress_preaccept,380966,1523864000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192768,0,,1773,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380966,1523864000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193040,0,body,1756,1755,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380966,1523864000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192768,0,body,1773,1772,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380966,1523864000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193040,0,body,1756,1755,,,,,,,,430,430,,,,,,,,,,,
tlm,ticket_enqueue,380966,1523864000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192768,0,body,1773,1772,,,,,,,,512,512,,,,,,,,,,,
tlm,allocator_lane_action,380967,1523868000,75,75,155888,,1,,empty,,,,,,,,,,,,,,,,,,,,,,,155888,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,380967,1523868000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193056,0,,1755,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380967,1523868000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192784,0,,1772,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380967,1523868000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193056,17,,1755,,,,,,,,,430,,429,,,,,,,,,,
tlm,ingress_preaccept,380967,1523868000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192784,0,,1772,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380967,1523868000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193056,0,body,1755,1754,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380967,1523868000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192784,0,body,1772,1771,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380967,1523868000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192784,0,body,1772,1771,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380968,1523872000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193072,0,,1754,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380968,1523872000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192800,0,,1771,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380968,1523872000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192800,0,,1771,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380968,1523872000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193072,0,body,1754,1753,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380968,1523872000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192800,0,body,1771,1770,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380968,1523872000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192800,0,body,1771,1770,,,,,,,,512,512,,,,,,,,,,,
tlm,allocator_lane_action,380969,1523876000,75,75,155888,,2,,empty,,,,,,,,,,,,,,,,,,,,,,,155888,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,380969,1523876000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193088,0,,1753,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380969,1523876000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192816,0,,1770,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380969,1523876000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192816,0,,1770,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380969,1523876000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193088,0,body,1753,1752,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380969,1523876000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192816,0,body,1770,1769,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380969,1523876000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192816,0,body,1770,1769,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380970,1523880000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193104,0,,1752,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380970,1523880000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192832,0,,1769,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380970,1523880000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192832,0,,1769,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380970,1523880000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193104,0,body,1752,1751,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380970,1523880000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192832,0,body,1769,1768,,,,,,,,70,70,,,,,,,,,,,
tlm,ticket_enqueue,380970,1523880000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192832,0,body,1769,1768,,,,,,,,512,512,,,,,,,,,,,
tlm,handle_accept,380971,1523884000,75,75,155888,,3,,,,,,,,,,,,,,,,,,,,,,,,,155888,17,,,,,,,,95,,1,,,,,,,,,,,,,
tlm,ingress_preaccept,380971,1523884000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193120,0,,1751,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380971,1523884000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192848,17,,1768,,,,,,,,,70,,69,,,,,,,,,,
tlm,ingress_preaccept,380971,1523884000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192848,0,,1768,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380971,1523884000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193120,0,body,1751,1750,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380971,1523884000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192848,0,body,1768,1767,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380972,1523888000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193136,0,,1750,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380972,1523888000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192864,0,,1767,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380972,1523888000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193136,0,body,1750,1749,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380972,1523888000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192864,0,body,1767,1766,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380973,1523892000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193152,0,,1749,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380973,1523892000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192880,0,,1766,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380973,1523892000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193152,0,body,1749,1748,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380973,1523892000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192880,0,body,1766,1765,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380974,1523896000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193168,0,,1748,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380974,1523896000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192896,0,,1765,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380974,1523896000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193168,0,body,1748,1747,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380974,1523896000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192896,0,body,1765,1764,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380975,1523900000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193184,0,,1747,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380975,1523900000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192912,0,,1764,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380975,1523900000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193184,0,body,1747,1746,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380975,1523900000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192912,0,body,1764,1763,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380976,1523904000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193200,0,,1746,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380976,1523904000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192928,0,,1763,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380976,1523904000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193200,0,body,1746,1745,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380976,1523904000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192928,0,body,1763,1762,,,,,,,,512,512,,,,,,,,,,,
tlm,ingress_preaccept,380977,1523908000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193216,0,,1745,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380977,1523908000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,192944,17,,1762,,,,,,,,,512,,511,,,,,,,,,,
tlm,ticket_enqueue,380977,1523908000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193216,0,body,1745,1744,,,,,,,,769,769,,,,,,,,,,,
rtl,allocator_lane_action,,1523910000,,,,,0,687815,2,0,1,0,155920,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1523910000,,,,,1,687816,2,0,1,0,155920,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1523910000,,,,,2,687817,2,0,1,0,155920,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1523910000,,,,,3,687818,2,0,1,0,155920,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,380978,1523912000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193232,0,,1744,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380978,1523912000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193232,0,body,1744,1743,,,,,,,,769,769,,,,,,,,,,,
tlm,ingress_preaccept,380979,1523916000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193248,0,,1743,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380979,1523916000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193248,0,body,1743,1742,,,,,,,,769,769,,,,,,,,,,,
tlm,ingress_preaccept,380980,1523920000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193264,0,,1742,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380980,1523920000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193264,0,body,1742,1741,,,,,,,,769,769,,,,,,,,,,,
tlm,ingress_preaccept,380981,1523924000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193280,0,,1741,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380981,1523924000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193280,0,body,1741,1740,,,,,,,,769,769,,,,,,,,,,,
tlm,ingress_preaccept,380982,1523928000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193296,0,,1740,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380982,1523928000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193296,0,body,1740,1739,,,,,,,,769,769,,,,,,,,,,,
tlm,ingress_preaccept,380983,1523932000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193312,0,,1739,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380983,1523932000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193312,0,body,1739,1738,,,,,,,,769,769,,,,,,,,,,,
tlm,ingress_preaccept,380984,1523936000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193328,0,,1738,,,,,,,,,769,,768,,,,,,,,,,
tlm,ticket_enqueue,380984,1523936000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193328,0,body,1738,1737,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380984,1523936000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193056,17,body,1755,1754,,,,,,,,430,413,,,,,,,,,,,
tlm,ingress_preaccept,380985,1523940000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193344,0,,1737,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380985,1523940000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193072,0,,1754,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380985,1523940000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193344,0,body,1737,1736,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380985,1523940000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193072,0,body,1754,1753,,,,,,,,413,413,,,,,,,,,,,
rtl,credit_return,,1523942000,,,,,2,687843,,,,,,,,,,,,,,,,,,,,,,,,,17,mover_done,,,,,,,,28,,,,,,,,,,,,,,
tlm,ingress_preaccept,380986,1523944000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193360,0,,1736,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380986,1523944000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193088,0,,1753,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380986,1523944000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193360,0,body,1736,1735,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380986,1523944000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193088,0,body,1753,1752,,,,,,,,413,413,,,,,,,,,,,
rtl,credit_return,,1523946000,,,,,2,687846,,,,,,,,,,,,,,,,,,,,,,,,,17,credit_return,,,,,,,,28,,,,,,,,,,,,,,
tlm,ingress_preaccept,380987,1523948000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193376,0,,1735,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380987,1523948000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193104,0,,1752,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380987,1523948000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193376,0,body,1735,1734,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380987,1523948000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193104,0,body,1752,1751,,,,,,,,413,413,,,,,,,,,,,
tlm,ingress_preaccept,380988,1523952000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193392,0,,1734,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380988,1523952000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193120,0,,1751,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380988,1523952000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193392,0,body,1734,1733,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380988,1523952000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192848,17,body,1768,1767,,,,,,,,70,53,,,,,,,,,,,
tlm,ticket_enqueue,380988,1523952000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193120,0,body,1751,1750,,,,,,,,413,413,,,,,,,,,,,
rtl,allocator_decision,,1523954000,,,155936,,,687848,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,380989,1523956000,75,75,,,3,,,,,,,,,,,,,,,,,,,,,,,,,155888,17,,,,,,,,,,0,512,529,,,,,,,,,,,
tlm,ingress_preaccept,380989,1523956000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193408,0,,1733,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380989,1523956000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192864,0,,1767,,,,,,,,,53,,52,,,,,,,,,,
tlm,ingress_preaccept,380989,1523956000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193136,0,,1750,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380989,1523956000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193408,0,body,1733,1732,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380989,1523956000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192864,0,body,1767,1766,,,,,,,,53,53,,,,,,,,,,,
tlm,ticket_enqueue,380989,1523956000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193136,0,body,1750,1749,,,,,,,,413,413,,,,,,,,,,,
tlm,ingress_preaccept,380990,1523960000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193424,0,,1732,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380990,1523960000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192880,0,,1766,,,,,,,,,53,,52,,,,,,,,,,
tlm,ingress_preaccept,380990,1523960000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193152,0,,1749,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380990,1523960000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193424,0,body,1732,1731,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380990,1523960000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192880,0,body,1766,1765,,,,,,,,53,53,,,,,,,,,,,
tlm,ticket_enqueue,380990,1523960000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193152,0,body,1749,1748,,,,,,,,413,413,,,,,,,,,,,
tlm,ingress_preaccept,380991,1523964000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193440,0,,1731,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380991,1523964000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192896,0,,1765,,,,,,,,,53,,52,,,,,,,,,,
tlm,ingress_preaccept,380991,1523964000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193168,0,,1748,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380991,1523964000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193440,0,body,1731,1730,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380991,1523964000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192896,0,body,1765,1764,,,,,,,,53,53,,,,,,,,,,,
tlm,ticket_enqueue,380991,1523964000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193168,0,body,1748,1747,,,,,,,,413,413,,,,,,,,,,,
tlm,allocator_fetch,380992,1523968000,75,75,155904,,,,,,,,,,,,,,,,,,,,,,,,,16,15,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,380992,1523968000,75,75,155904,,0,,empty,,,,,,,,,,,,,,,,,,,,,,,155904,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,380992,1523968000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193456,0,,1730,,,,,,,,,769,,768,,,,,,,,,,
tlm,ingress_preaccept,380992,1523968000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192912,0,,1764,,,,,,,,,53,,52,,,,,,,,,,
tlm,ingress_preaccept,380992,1523968000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193184,0,,1747,,,,,,,,,413,,412,,,,,,,,,,
tlm,ticket_enqueue,380992,1523968000,93,93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193456,0,body,1730,1729,,,,,,,,769,769,,,,,,,,,,,
tlm,ticket_enqueue,380992,1523968000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,192912,0,body,1764,1763,,,,,,,,53,53,,,,,,,,,,,
tlm,ticket_enqueue,380992,1523968000,93,93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,193184,0,body,1747,1746,,,,,,,,413,413,,,,,,,,,,,
tlm,ticket_pop,380992,1523968000,75,75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,155904,0,body,1729,1730,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380992,1523968000,75,75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,155904,0,body,1763,1764,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380992,1523968000,75,75,,,2,,,,,,,,,,,,,,,,,,,,,,,,,155904,17,body,1746,1747,,,,,,,,,,,,,,,,,,,,
