time_ps,lane,source,stage,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,running_ts,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,cycle,frame,serial,allocator_next_cycle,timestamp,kind,hit_count,lane_credit_before,lane_credit_after,ticket_credit_before,ticket_credit_after,effective_lane_credit,lane_start,next_ticket_wptr,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
1507878000,,rtl,parser_ticket_we,817244,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188752,,2,,,,,,1195,3699,,,,,,,
1507880000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376970,92,92,,189632,,1,109,,1568,,108,,,,,,,,,
1507880000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376970,92,92,,189552,,0,47,,1573,,46,,,,,,,,,
1507880000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376970,92,92,,189616,,2,47,,1569,,46,,,,,,,,,
1507880000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376970,92,92,,189552,body,0,47,47,1573,1572,,,,,,,,,,
1507880000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376970,92,92,,189616,body,1,38,37,1569,1568,,,,,,,,,,
1507882000,,rtl,parser_ticket_we,817247,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188816,,1,,,,,,1219,3703,,,,,,,
1507882000,,rtl,parser_ticket_we,817248,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188800,,2,,,,,,1327,3702,,,,,,,
1507882000,,rtl,parser_ticket_we,817249,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188768,,0,,,,,,1197,3700,,,,,,,
1507884000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376971,92,92,,189568,,1,47,,1572,,46,,,,,,,,,
1507884000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376971,92,92,,189632,,1,37,,1568,,36,,,,,,,,,
1507884000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376971,92,92,,189632,body,1,109,108,1568,1567,,,,,,,,,,
1507886000,,rtl,parser_ticket_we,817253,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188800,,1,,,,,,505,3702,,,,,,,
1507886000,,rtl,parser_ticket_we,817254,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188816,,0,,,,,,531,3703,,,,,,,
1507886000,,rtl,parser_ticket_we,817255,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188832,,0,,,,,,1220,3704,,,,,,,
1507888000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376972,92,92,,189648,,0,108,,1567,,107,,,,,,,,,
1507888000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376972,92,92,,189648,body,0,108,108,1567,1566,,,,,,,,,,
1507888000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376972,92,92,,189568,body,1,47,46,1572,1571,,,,,,,,,,
1507888000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376972,92,92,,189616,body,2,47,45,1569,1568,,,,,,,,,,
1507888000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376972,92,92,,189632,body,1,37,36,1568,1567,,,,,,,,,,
1507890000,,rtl,parser_ticket_we,817260,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188784,,1,,,,,,1197,3701,,,,,,,
1507890000,,rtl,parser_ticket_we,817261,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188848,,0,,,,,,1220,3705,,,,,,,
1507892000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376973,92,92,,189664,,2,108,,1566,,107,,,,,,,,,
1507892000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376973,92,92,,189584,,1,46,,1571,,45,,,,,,,,,
1507892000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376973,92,92,,189632,,0,45,,1568,,44,,,,,,,,,
1507892000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376973,92,92,,189648,,0,36,,1567,,35,,,,,,,,,
1507892000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376973,92,92,,189632,body,0,45,45,1568,1567,,,,,,,,,,
1507892000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376973,92,92,,189648,body,0,36,36,1567,1566,,,,,,,,,,
1507894000,,rtl,allocator_decision,817267,,,,,,,,,,,,idle_to_fetch,151024,15,15,15,15,0,0,15,0,5,,,,,,,,,,,,,,,,,,,,,
1507894000,,rtl,parser_ticket_we,817266,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188816,,1,,,,,,506,3703,,,,,,,
1507894000,,rtl,parser_ticket_we,817272,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188864,,0,,,,,,1220,3706,,,,,,,
1507894000,,rtl,parser_ticket_we,817273,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188800,,0,,,,,,1198,3702,,,,,,,
1507896000,,tlm,future_gap_advance,,,,,,,,,,,,,,151008,,,,,,,,,,376974,73,73,377000,,,,,,,,,,,,,,,,,
1507896000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376974,92,92,,189648,,0,45,,1567,,44,,,,,,,,,
1507896000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376974,92,92,,189664,,1,36,,1566,,35,,,,,,,,,
1507896000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376974,92,92,,189584,body,1,46,45,1571,1570,,,,,,,,,,
1507896000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376974,92,92,,189648,body,0,45,45,1567,1566,,,,,,,,,,
1507898000,,rtl,parser_ticket_we,817277,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188816,,0,,,,,,1198,3703,,,,,,,
1507898000,,rtl,parser_ticket_we,817278,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188880,,0,,,,,,1220,3707,,,,,,,
1507900000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376975,92,92,,189600,,0,45,,1570,,44,,,,,,,,,
1507900000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376975,92,92,,189664,,3,45,,1566,,44,,,,,,,,,
1507900000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376975,92,92,,189664,body,2,108,106,1566,1565,,,,,,,,,,
1507900000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376975,92,92,,189600,body,0,45,45,1570,1569,,,,,,,,,,
1507900000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376975,92,92,,189664,body,1,36,35,1566,1565,,,,,,,,,,
1507902000,,rtl,parser_ticket_we,817283,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188832,,1,,,,,,507,3704,,,,,,,
1507902000,,rtl,parser_ticket_we,817284,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188832,,3,,,,,,531,3704,,,,,,,
1507902000,,rtl,parser_ticket_we,817285,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188896,,0,,,,,,1220,3708,,,,,,,
1507902000,,rtl,parser_ticket_we,817286,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188832,,0,,,,,,1198,3704,,,,,,,
1507904000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376976,92,92,,189680,,1,106,,1565,,105,,,,,,,,,
1507904000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376976,92,92,,189616,,1,45,,1569,,44,,,,,,,,,
1507904000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376976,92,92,,189680,,0,35,,1565,,34,,,,,,,,,
1507904000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376976,92,92,,189680,body,0,35,35,1565,1564,,,,,,,,,,
1507906000,,rtl,parser_ticket_we,817290,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188848,,0,,,,,,508,3705,,,,,,,
1507908000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376977,92,92,,189696,,0,35,,1564,,34,,,,,,,,,
1507908000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376977,92,92,,189680,body,1,106,105,1565,1564,,,,,,,,,,
1507908000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376977,92,92,,189616,body,1,45,44,1569,1568,,,,,,,,,,
1507908000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376977,92,92,,189696,body,0,35,35,1564,1563,,,,,,,,,,
1507910000,,rtl,parser_ticket_we,817296,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188848,,1,,,,,,534,3705,,,,,,,
1507910000,,rtl,parser_ticket_we,817297,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188912,,1,,,,,,1220,3709,,,,,,,
1507910000,,rtl,parser_ticket_we,817298,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188848,,1,,,,,,1198,3705,,,,,,,
1507912000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376978,92,92,,189696,,2,105,,1564,,104,,,,,,,,,
1507912000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376978,92,92,,189632,,2,44,,1568,,43,,,,,,,,,
1507912000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376978,92,92,,189712,,0,35,,1563,,34,,,,,,,,,
1507912000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376978,92,92,,189664,body,3,45,42,1566,1565,,,,,,,,,,
1507912000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376978,92,92,,189712,body,0,35,35,1563,1562,,,,,,,,,,
1507914000,,rtl,parser_ticket_we,817301,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188864,,1,,,,,,508,3706,,,,,,,
1507914000,,rtl,parser_ticket_we,817302,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188864,,0,,,,,,1199,3706,,,,,,,
1507914000,,rtl,parser_ticket_we,817303,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188928,,0,,,,,,1221,3710,,,,,,,
1507916000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376979,92,92,,189680,,0,42,,1565,,41,,,,,,,,,
1507916000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376979,92,92,,189728,,1,35,,1562,,34,,,,,,,,,
1507916000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376979,92,92,,189680,body,0,42,42,1565,1564,,,,,,,,,,
1507918000,,rtl,parser_ticket_we,817308,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188864,,1,,,,,,535,3706,,,,,,,
1507918000,,rtl,parser_ticket_we,817309,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188880,,0,,,,,,1199,3707,,,,,,,
1507918000,,rtl,parser_ticket_we,817310,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188880,,0,,,,,,509,3707,,,,,,,
1507920000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376980,92,92,,189696,,0,42,,1564,,41,,,,,,,,,
1507920000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376980,92,92,,189696,body,2,105,103,1564,1563,,,,,,,,,,
1507920000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376980,92,92,,189632,body,2,44,42,1568,1567,,,,,,,,,,
1507920000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376980,92,92,,189696,body,0,42,42,1564,1563,,,,,,,,,,
1507920000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376980,92,92,,189728,body,1,35,34,1562,1561,,,,,,,,,,
1507922000,,rtl,parser_ticket_we,817315,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188944,,1,,,,,,1221,3711,,,,,,,
1507922000,,rtl,parser_ticket_we,817316,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188896,,0,,,,,,509,3708,,,,,,,
1507924000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376981,92,92,,189712,,0,103,,1563,,102,,,,,,,,,
1507924000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376981,92,92,,189648,,1,42,,1567,,41,,,,,,,,,
1507924000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376981,92,92,,189712,,1,42,,1563,,41,,,,,,,,,
1507924000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376981,92,92,,189744,,2,34,,1561,,33,,,,,,,,,
1507924000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376981,92,92,,189712,body,0,103,103,1563,1562,,,,,,,,,,
1507928000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376982,92,92,,189728,,0,103,,1562,,102,,,,,,,,,
1507928000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376982,92,92,,189728,body,0,103,103,1562,1561,,,,,,,,,,
1507928000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376982,92,92,,189648,body,1,42,41,1567,1566,,,,,,,,,,
1507928000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376982,92,92,,189712,body,1,42,41,1563,1562,,,,,,,,,,
1507930000,,rtl,parser_ticket_we,817324,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188960,,1,,,,,,1222,3712,,,,,,,
1507930000,,rtl,parser_ticket_we,817325,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188912,,1,,,,,,509,3709,,,,,,,
1507930000,,rtl,parser_ticket_we,817326,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188896,,2,,,,,,1199,3708,,,,,,,
1507930000,,rtl,parser_ticket_we,817327,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188880,,2,,,,,,536,3707,,,,,,,
1507932000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376983,92,92,,189744,,1,103,,1561,,102,,,,,,,,,
1507932000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376983,92,92,,189664,,1,41,,1566,,40,,,,,,,,,
1507932000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376983,92,92,,189728,,2,41,,1562,,40,,,,,,,,,
1507932000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376983,92,92,,189744,body,2,34,32,1561,1560,,,,,,,,,,
1507934000,,rtl,parser_ticket_we,817329,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188912,,0,,,,,,1201,3709,,,,,,,
1507936000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376984,92,92,,189760,,0,32,,1560,,31,,,,,,,,,
1507936000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376984,92,92,,189744,body,1,103,102,1561,1560,,,,,,,,,,
1507936000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376984,92,92,,189664,body,1,41,40,1566,1565,,,,,,,,,,
1507936000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376984,92,92,,189760,body,0,32,32,1560,1559,,,,,,,,,,
1507938000,,rtl,parser_ticket_we,817335,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188928,,1,,,,,,1290,3710,,,,,,,
1507938000,,rtl,parser_ticket_we,817336,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188896,,1,,,,,,538,3708,,,,,,,
1507940000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189760,,0,102,,1560,,101,,,,,,,,,
1507940000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189680,,0,40,,1565,,39,,,,,,,,,
1507940000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189776,,0,32,,1559,,31,,,,,,,,,
1507940000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189760,body,0,102,102,1560,1559,,,,,,,,,,
1507940000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189680,body,0,40,40,1565,1564,,,,,,,,,,
1507940000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189728,body,2,41,39,1562,1561,,,,,,,,,,
1507940000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376985,92,92,,189776,body,0,32,32,1559,1558,,,,,,,,,,
1507942000,,rtl,parser_ticket_we,817339,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188928,,1,,,,,,1201,3710,,,,,,,
1507942000,,rtl,parser_ticket_we,817340,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188976,,2,,,,,,1223,3713,,,,,,,
1507942000,,rtl,parser_ticket_we,817341,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188912,,0,,,,,,539,3709,,,,,,,
1507944000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376986,92,92,,189776,,0,102,,1559,,101,,,,,,,,,
1507944000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376986,92,92,,189696,,2,40,,1564,,39,,,,,,,,,
1507944000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376986,92,92,,189744,,1,39,,1561,,38,,,,,,,,,
1507944000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376986,92,92,,189792,,1,32,,1558,,31,,,,,,,,,
1507944000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376986,92,92,,189776,body,0,102,102,1559,1558,,,,,,,,,,
1507946000,,rtl,parser_ticket_we,817345,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188928,,0,,,,,,539,3710,,,,,,,
1507946000,,rtl,parser_ticket_we,817346,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188992,,0,,,,,,1225,3714,,,,,,,
1507948000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376987,92,92,,189792,,2,102,,1558,,101,,,,,,,,,
1507948000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376987,92,92,,189744,body,1,39,38,1561,1560,,,,,,,,,,
1507948000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376987,92,92,,189792,body,1,32,31,1558,1557,,,,,,,,,,
1507950000,,rtl,parser_ticket_we,817351,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188944,,0,,,,,,539,3711,,,,,,,
1507952000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376988,92,92,,189760,,1,38,,1560,,37,,,,,,,,,
1507952000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376988,92,92,,189808,,1,31,,1557,,30,,,,,,,,,
1507952000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376988,92,92,,189696,body,2,40,38,1564,1563,,,,,,,,,,
1507954000,0,rtl,allocator_lane_action,817357,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507954000,1,rtl,allocator_lane_action,817358,0,1,0,0,151552,0,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507954000,2,rtl,allocator_lane_action,817359,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507954000,3,rtl,allocator_lane_action,817360,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507954000,,rtl,parser_ticket_we,817355,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188944,,3,,,,,,1291,3711,,,,,,,
1507956000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376989,92,92,,189712,,2,38,,1563,,37,,,,,,,,,
1507956000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376989,92,92,,189792,body,2,102,100,1558,1557,,,,,,,,,,
1507956000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376989,92,92,,189760,body,1,38,37,1560,1559,,,,,,,,,,
1507956000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376989,92,92,,189808,body,1,31,30,1557,1556,,,,,,,,,,
1507958000,,rtl,parser_ticket_we,817363,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188960,,1,,,,,,539,3712,,,,,,,
1507958000,,rtl,parser_ticket_we,817364,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188944,,3,,,,,,1202,3711,,,,,,,
1507958000,,rtl,parser_ticket_we,817365,,,,,,,,0,0,,,,,,,,,,,,,,,,,,189008,,2,,,,,,1225,3715,,,,,,,
1507960000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376990,92,92,,189808,,2,100,,1557,,99,,,,,,,,,
1507960000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376990,92,92,,189776,,0,37,,1559,,36,,,,,,,,,
1507960000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376990,92,92,,189824,,2,30,,1556,,29,,,,,,,,,
1507960000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376990,92,92,,189776,body,0,37,37,1559,1558,,,,,,,,,,
1507962000,,rtl,parser_ticket_we,817368,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188960,,1,,,,,,1294,3712,,,,,,,
1507962000,,rtl,parser_ticket_we,817369,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188976,,0,,,,,,1338,3713,,,,,,,
1507964000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376991,92,92,,189792,,0,37,,1558,,36,,,,,,,,,
1507964000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376991,92,92,,189712,body,2,38,36,1563,1562,,,,,,,,,,
1507964000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376991,92,92,,189792,body,0,37,37,1558,1557,,,,,,,,,,
1507966000,,rtl,parser_ticket_we,817374,,,,,,,,0,0,,,,,,,,,,,,,,,,,,189024,,1,,,,,,1227,3716,,,,,,,
1507966000,,rtl,parser_ticket_we,817375,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188992,,0,,,,,,1338,3714,,,,,,,
1507968000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376992,92,92,,189728,,1,36,,1562,,35,,,,,,,,,
1507968000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376992,92,92,,189808,,0,37,,1557,,36,,,,,,,,,
1507968000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376992,92,92,,189808,body,2,100,98,1557,1556,,,,,,,,,,
1507968000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376992,92,92,,189808,body,0,37,37,1557,1556,,,,,,,,,,
1507968000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376992,92,92,,189824,body,2,30,28,1556,1555,,,,,,,,,,
1507970000,,rtl,parser_ticket_we,817379,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188976,,1,,,,,,1295,3713,,,,,,,
1507970000,,rtl,parser_ticket_we,817380,,,,,,,,0,0,,,,,,,,,,,,,,,,,,189040,,0,,,,,,1228,3717,,,,,,,
1507972000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376993,92,92,,189824,,0,98,,1556,,97,,,,,,,,,
1507972000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376993,92,92,,189824,,0,37,,1556,,36,,,,,,,,,
1507972000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376993,92,92,,189840,,1,28,,1555,,27,,,,,,,,,
1507972000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376993,92,92,,189824,body,0,98,98,1556,1555,,,,,,,,,,
1507972000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376993,92,92,,189728,body,1,36,35,1562,1561,,,,,,,,,,
1507972000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376993,92,92,,189824,body,0,37,37,1556,1555,,,,,,,,,,
1507974000,,rtl,parser_ticket_we,817384,,,,,,,,0,0,,,,,,,,,,,,,,,,,,189008,,1,,,,,,1338,3715,,,,,,,
1507974000,,rtl,parser_ticket_we,817385,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188960,,3,,,,,,1205,3712,,,,,,,
1507976000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376994,92,92,,189840,,0,98,,1555,,97,,,,,,,,,
1507976000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376994,92,92,,189744,,0,35,,1561,,34,,,,,,,,,
1507976000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376994,92,92,,189840,,2,37,,1555,,36,,,,,,,,,
1507976000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376994,92,92,,189840,body,0,98,98,1555,1554,,,,,,,,,,
1507976000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376994,92,92,,189744,body,0,35,35,1561,1560,,,,,,,,,,
1507976000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376994,92,92,,189840,body,1,28,27,1555,1554,,,,,,,,,,
1507978000,,rtl,parser_ticket_we,817389,,,,,,,,0,0,,,,,,,,,,,,,,,,,,189056,,1,,,,,,1228,3718,,,,,,,
1507978000,,rtl,parser_ticket_we,817390,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188976,,0,,,,,,1208,3713,,,,,,,
1507980000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376995,92,92,,189856,,0,98,,1554,,97,,,,,,,,,
1507980000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376995,92,92,,189760,,0,35,,1560,,34,,,,,,,,,
1507980000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376995,92,92,,189856,,1,27,,1554,,26,,,,,,,,,
1507980000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376995,92,92,,189856,body,0,98,98,1554,1553,,,,,,,,,,
1507980000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376995,92,92,,189760,body,0,35,35,1560,1559,,,,,,,,,,
1507982000,,rtl,parser_ticket_we,817394,,,,,,,,0,0,,,,,,,,,,,,,,,,,,188992,,2,,,,,,510,3714,,,,,,,
