source,stage,cycle,time_ps,frame,serial,running_ts,current_shd_idx,pending_mask,lane,timestamp,hit_count,handle_depth,page_len_next,kind,ticket_credit_before,ticket_credit_after,lane_credit_before,lane_credit_after,action,effective_lane_credit,src,dst,handle_wptr,ticket_rptr,line,lane_start,sop,eop,next_ticket_wptr,decision,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,ptr,masked,credit,reactivate,fetch_ts,block_len,body_serial,tail_ready,tail_dropped,drop_reason,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
tlm,ticket_enqueue,389257,1557028000,95,95,,,,1,197776,0,,,body,1486,1485,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389257,1557028000,95,95,,,,2,197808,0,,,body,1484,1483,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389257,1557028000,95,95,,,,3,197840,2,,,body,1482,1481,142,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,credit_return,,1557030000,,,,,,0,,2,,,mover_done,,,,,,,,,,,249,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557030000,,,,,,,196976,1,,,,,,,,,,,,,,247,429,0,0,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,handle_accept,389258,1557032000,75,75,156336,,,1,156336,2,1,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389258,1557032000,95,95,,,,0,197776,3,,,,1486,,101,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389258,1557032000,95,95,,,,1,197792,0,,,,1485,,38,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389258,1557032000,95,95,,,,2,197824,3,,,,1483,,64,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389258,1557032000,95,95,,,,3,197856,2,,,,1481,,140,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389258,1557032000,95,95,,,,1,197792,0,,,body,1485,1484,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,credit_return,,1557034000,,,,,,0,,2,,,credit_return,,,,,,,,,,,254,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557034000,,,,,,,197040,1,,,,,,,,,,,,,,251,1098,0,0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557034000,,,,,,,196960,2,,,,,,,,,,,,,,252,971,0,0,4087,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389259,1557036000,95,95,,,,1,197808,0,,,,1484,,38,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389259,1557036000,95,95,,,,1,197808,0,,,body,1484,1483,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557038000,,,,,,,196992,1,,,,,,,,,,,,,,255,1066,0,0,4089,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557038000,,,,,,,196976,2,,,,,,,,,,,,,,256,669,0,0,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557038000,,,,,,,196976,0,,,,,,,,,,,,,,257,973,0,0,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557038000,,,,,,,197056,0,,,,,,,,,,,,,,258,1099,0,0,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,389260,1557040000,75,75,156336,,,2,156336,0,,,,,,,,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389260,1557040000,95,95,,,,1,197824,3,,,,1483,,38,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389260,1557040000,95,95,,,,3,197856,2,,,body,1481,1480,140,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557042000,,,,,,,197072,0,,,,,,,,,,,,,,260,1099,0,0,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557042000,,,,,,,196992,0,,,,,,,,,,,,,,261,973,0,0,4089,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557042000,,,,,,,196992,0,,,,,,,,,,,,,,262,671,0,0,4089,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557042000,,,,,,,197008,0,,,,,,,,,,,,,,263,1067,0,0,4090,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,389261,1557044000,75,75,,,,1,156336,2,0,,,,,38,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389261,1557044000,95,95,,,,3,197872,2,,,,1480,,138,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389261,1557044000,95,95,,,,0,197776,3,,,body,1486,1485,101,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389261,1557044000,95,95,,,,2,197824,3,,,body,1483,1482,64,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557046000,,,,,,,197008,0,,,,,,,,,,,,,,265,671,0,0,4090,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557046000,,,,,,,197008,0,,,,,,,,,,,,,,266,973,0,0,4090,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,handle_accept,389262,1557048000,75,75,156336,,,3,156336,1,1,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389262,1557048000,95,95,,,,0,197792,0,,,,1485,,98,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389262,1557048000,95,95,,,,2,197840,1,,,,1482,,61,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389262,1557048000,95,95,,,,0,197792,0,,,body,1485,1484,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557050000,,,,,,,197088,1,,,,,,,,,,,,,,268,1099,0,0,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557050000,,,,,,,197024,1,,,,,,,,,,,,,,269,1067,0,0,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389263,1557052000,95,95,,,,0,197808,1,,,,1484,,98,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389263,1557052000,95,95,,,,1,197824,3,,,body,1483,1482,40,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389263,1557052000,95,95,,,,2,197840,1,,,body,1482,1481,61,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389263,1557052000,95,95,,,,3,197872,2,,,body,1480,1479,138,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557054000,,,,,,,197024,1,,,,,,,,,,,,,,272,671,0,0,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557054000,,,,,,,197040,0,,,,,,,,,,,,,,273,1068,0,0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557054000,,,,,,,197104,0,,,,,,,,,,,,,,274,1100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,389264,1557056000,75,75,,,,3,156336,1,0,,,,,136,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389264,1557056000,95,95,,,,1,197840,0,,,,1482,,37,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389264,1557056000,95,95,,,,2,197856,0,,,,1481,,60,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389264,1557056000,95,95,,,,3,197888,1,,,,1479,,136,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389264,1557056000,95,95,,,,0,197808,1,,,body,1484,1483,98,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389264,1557056000,95,95,,,,1,197840,0,,,body,1482,1481,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389264,1557056000,95,95,,,,2,197856,0,,,body,1481,1480,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557058000,,,,,,,197024,2,,,,,,,,,,,,,,277,973,0,0,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389265,1557060000,95,95,,,,0,197824,0,,,,1483,,97,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389265,1557060000,95,95,,,,1,197856,1,,,,1481,,37,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389265,1557060000,95,95,,,,2,197872,2,,,,1480,,60,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389265,1557060000,95,95,,,,0,197824,0,,,body,1483,1482,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389265,1557060000,95,95,,,,3,197888,1,,,body,1479,1478,137,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,credit_return,,1557062000,,,,,,1,,2,,,mover_done,,,,,,,,,,,284,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557062000,,,,,,,197040,1,,,,,,,,,,,,,,281,672,0,0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557062000,,,,,,,197120,1,,,,,,,,,,,,,,282,1100,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389266,1557064000,95,95,,,,0,197840,1,,,,1482,,97,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389266,1557064000,95,95,,,,3,197904,0,,,,1478,,136,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389266,1557064000,95,95,,,,1,197856,1,,,body,1481,1480,37,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389266,1557064000,95,95,,,,3,197904,0,,,body,1478,1477,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,credit_return,,1557066000,,,,,,1,,2,,,credit_return,,,,,,,,,,,290,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557066000,,,,,,,197040,1,,,,,,,,,,,,,,286,975,0,0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557066000,,,,,,,197056,2,,,,,,,,,,,,,,287,1068,0,0,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557066000,,,,,,,197056,0,,,,,,,,,,,,,,288,673,0,0,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389267,1557068000,95,95,,,,1,197872,2,,,,1480,,36,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389267,1557068000,95,95,,,,3,197920,1,,,,1477,,136,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389267,1557068000,95,95,,,,0,197840,1,,,body,1482,1481,97,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389267,1557068000,95,95,,,,2,197872,2,,,body,1480,1479,60,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557070000,,,,,,,197136,1,,,,,,,,,,,,,,291,1101,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557070000,,,,,,,197072,0,,,,,,,,,,,,,,292,1070,0,0,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557070000,,,,,,,197056,0,,,,,,,,,,,,,,293,976,0,0,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389268,1557072000,95,95,,,,0,197856,0,,,,1481,,96,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389268,1557072000,95,95,,,,2,197888,2,,,,1479,,58,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389268,1557072000,95,95,,,,0,197856,0,,,body,1481,1480,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389268,1557072000,95,95,,,,3,197920,1,,,body,1477,1476,136,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1557074000,,,,,,0,,,,,,,,,,2,,,,,,297,,0,0,,,,,,,,,,,,,0,1,0,156368,1,75,1,0,,,,,,,,
rtl,allocator_lane_action,,1557074000,,,,,,1,,,,,,,,,,2,,,,,,298,,0,0,,,,,,,,,,,,,0,1,0,156368,0,75,1,0,,,,,,,,
rtl,allocator_lane_action,,1557074000,,,,,,2,,,,,,,,,,2,,,,,,299,,0,0,,,,,,,,,,,,,0,1,0,156368,2,75,1,0,,,,,,,,
rtl,allocator_lane_action,,1557074000,,,,,,3,,,,,,,,,,2,,,,,,300,,0,0,,,,,,,,,,,,,0,1,0,156368,3,75,1,0,,,,,,,,
rtl,parser_ticket_we,,1557074000,,,,,,,197088,0,,,,,,,,,,,,,,295,1070,0,0,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389269,1557076000,95,95,,,,0,197872,0,,,,1480,,96,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389269,1557076000,95,95,,,,3,197936,1,,,,1476,,135,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389269,1557076000,95,95,,,,0,197872,0,,,body,1480,1479,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389269,1557076000,95,95,,,,1,197872,2,,,body,1480,1479,36,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557078000,,,,,,,197104,0,,,,,,,,,,,,,,302,1070,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389270,1557080000,95,95,,,,0,197888,2,,,,1479,,96,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389270,1557080000,95,95,,,,1,197888,0,,,,1479,,34,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389270,1557080000,95,95,,,,1,197888,0,,,body,1479,1478,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389270,1557080000,95,95,,,,2,197888,2,,,body,1479,1478,58,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389270,1557080000,95,95,,,,3,197936,1,,,body,1476,1475,135,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557082000,,,,,,,197072,3,,,,,,,,,,,,,,304,673,0,0,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557082000,,,,,,,197152,2,,,,,,,,,,,,,,305,1102,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557082000,,,,,,,197120,0,,,,,,,,,,,,,,306,1070,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389271,1557084000,95,95,,,,1,197904,0,,,,1478,,34,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389271,1557084000,95,95,,,,2,197904,1,,,,1478,,56,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389271,1557084000,95,95,,,,3,197952,1,,,,1475,,134,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389271,1557084000,95,95,,,,1,197904,0,,,body,1478,1477,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,handle_accept,,1557086000,,,,,,0,156368,1,,0,,,,,,,,813,38606,11,1530,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557086000,,,,,,,197072,3,,,,,,,,,,,,,,309,976,0,0,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557086000,,,,,,,197168,0,,,,,,,,,,,,,,311,450,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557086000,,,,,,,197088,0,,,,,,,,,,,,,,312,676,0,0,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389272,1557088000,95,95,,,,1,197920,1,,,,1477,,34,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389272,1557088000,95,95,,,,0,197888,2,,,body,1479,1478,96,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389272,1557088000,95,95,,,,2,197904,1,,,body,1478,1477,56,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389272,1557088000,95,95,,,,3,197952,1,,,body,1475,1474,134,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,credit_return,,1557090000,,,,,,3,,1,,,mover_done,,,,,,,,,,,316,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557090000,,,,,,,197184,0,,,,,,,,,,,,,,317,450,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557090000,,,,,,,197088,0,,,,,,,,,,,,,,318,979,0,0,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389273,1557092000,95,95,,,,0,197904,3,,,,1478,,94,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389273,1557092000,95,95,,,,2,197920,0,,,,1477,,55,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389273,1557092000,95,95,,,,3,197968,3,,,,1474,,133,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389273,1557092000,95,95,,,,1,197920,1,,,body,1477,1476,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389273,1557092000,95,95,,,,2,197920,0,,,body,1477,1476,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,credit_return,,1557094000,,,,,,3,,1,,,credit_return,,,,,,,,,,,325,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557094000,,,,,,,197104,1,,,,,,,,,,,,,,321,676,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557094000,,,,,,,197136,2,,,,,,,,,,,,,,322,1070,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557094000,,,,,,,197200,0,,,,,,,,,,,,,,323,450,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389274,1557096000,95,95,,,,1,197936,1,,,,1476,,33,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389274,1557096000,95,95,,,,2,197936,2,,,,1476,,55,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557098000,,,,,,,197104,1,,,,,,,,,,,,,,326,979,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557098000,,,,,,,197120,0,,,,,,,,,,,,,,327,677,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389275,1557100000,95,95,,,,1,197936,1,,,body,1476,1475,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,handle_accept,,1557102000,,,,,,2,156368,2,,1,,,,,,,,490,38607,58,1530,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557102000,,,,,,,197152,1,,,,,,,,,,,,,,329,430,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557102000,,,,,,,197216,1,,,,,,,,,,,,,,330,450,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557102000,,,,,,,197120,0,,,,,,,,,,,,,,333,980,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389276,1557104000,95,95,,,,1,197952,3,,,,1475,,32,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389276,1557104000,95,95,,,,0,197904,3,,,body,1478,1477,94,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389276,1557104000,95,95,,,,2,197936,2,,,body,1476,1475,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389276,1557104000,95,95,,,,3,197968,3,,,body,1474,1473,133,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557106000,,,,,,,197136,1,,,,,,,,,,,,,,335,677,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557106000,,,,,,,197136,0,,,,,,,,,,,,,,336,980,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557106000,,,,,,,197232,0,,,,,,,,,,,,,,337,451,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557106000,,,,,,,197168,0,,,,,,,,,,,,,,338,431,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389277,1557108000,95,95,,,,0,197920,1,,,,1477,,91,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389277,1557108000,95,95,,,,2,197952,0,,,,1475,,53,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389277,1557108000,95,95,,,,3,197984,1,,,,1473,,130,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389277,1557108000,95,95,,,,2,197952,0,,,body,1475,1474,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,handle_accept,,1557110000,,,,,,3,156368,3,,3,,,,,,,,500,38609,59,1530,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557110000,,,,,,,197248,0,,,,,,,,,,,,,,343,451,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557110000,,,,,,,197152,0,,,,,,,,,,,,,,344,980,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389278,1557112000,95,95,,,,2,197968,1,,,,1474,,53,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389278,1557112000,95,95,,,,0,197920,1,,,body,1477,1476,91,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389278,1557112000,95,95,,,,3,197984,1,,,body,1473,1472,130,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557114000,,,,,,,197152,1,,,,,,,,,,,,,,346,678,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557114000,,,,,,,197184,1,,,,,,,,,,,,,,347,431,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557114000,,,,,,,197168,0,,,,,,,,,,,,,,348,980,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557114000,,,,,,,197264,0,,,,,,,,,,,,,,349,451,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389279,1557116000,95,95,,,,0,197936,0,,,,1476,,90,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389279,1557116000,95,95,,,,3,198000,0,,,,1472,,129,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389279,1557116000,95,95,,,,0,197936,0,,,body,1476,1475,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389279,1557116000,95,95,,,,1,197952,3,,,body,1475,1474,32,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389279,1557116000,95,95,,,,2,197968,1,,,body,1474,1473,53,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389279,1557116000,95,95,,,,3,198000,0,,,body,1472,1471,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557118000,,,,,,,197280,0,,,,,,,,,,,,,,353,451,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1557118000,,,,,,,197168,0,,,,,,,,,,,,,,354,679,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389280,1557120000,95,95,,,,0,197952,1,,,,1475,,90,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389280,1557120000,95,95,,,,1,197968,0,,,,1474,,29,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
