implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,scv,mean_generation_batch_hits,rho_lane,cycles,warmup_cycles,effective_capacity,offered_transactions,delivered_transactions,dropped_transactions,mean_occupancy,max_occupancy,loss_probability
time_merger,4,4,1.0,0.95,1000.0,760.9999999999986,0.3,512,64,19,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.005,512,64,255,9,9,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.005,512,64,255,9,9,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.005,512,64,255,8,8,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.005,512,64,255,9,9,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.005,512,64,255,7,7,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.005,512,64,255,10,10,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.005,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.005,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.005,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.041874999999999996,512,64,255,75,75,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.041874999999999996,512,64,255,75,75,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.041874999999999996,512,64,255,76,76,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.041874999999999996,512,64,255,75,75,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.041874999999999996,512,64,255,75,75,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.041874999999999996,512,64,255,75,75,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.041874999999999996,512,64,255,81,81,0,0.05580357142857143,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.041874999999999996,512,64,255,82,82,0,0.3794642857142857,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.041874999999999996,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.07875,512,64,255,141,141,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.07875,512,64,255,141,141,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.07875,512,64,255,142,142,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.07875,512,64,255,141,141,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.07875,512,64,255,141,141,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.07875,512,64,255,140,140,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.07875,512,64,255,139,139,0,0.09598214285714286,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.07875,512,64,255,123,123,0,0.5691964285714286,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.07875,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.115625,512,64,255,207,207,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.115625,512,64,255,207,207,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.115625,512,64,255,208,208,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.115625,512,64,255,206,206,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.115625,512,64,255,207,207,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.115625,512,64,255,210,210,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.115625,512,64,255,209,209,0,0.14508928571428573,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.115625,512,64,255,205,205,0,0.9486607142857143,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.115625,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.1525,512,64,255,274,274,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.1525,512,64,255,275,275,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.1525,512,64,255,267,267,0,0.18526785714285715,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.1525,512,64,255,287,287,0,1.328125,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.1525,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.189375,512,64,255,339,339,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.189375,512,64,255,339,339,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.189375,512,64,255,340,340,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.189375,512,64,255,339,339,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.189375,512,64,255,338,338,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.189375,512,64,255,340,340,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.189375,512,64,255,337,337,0,0.234375,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.189375,512,64,255,328,328,0,1.5178571428571428,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.189375,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.22625,512,64,255,406,406,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.22625,512,64,255,406,406,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.22625,512,64,255,406,406,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.22625,512,64,255,407,407,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.22625,512,64,255,407,407,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.22625,512,64,255,405,405,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.22625,512,64,255,406,406,0,0.28125,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.22625,512,64,255,410,410,0,1.8973214285714286,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.22625,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.263125,512,64,255,471,471,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.263125,512,64,255,471,471,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.263125,512,64,255,472,472,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.263125,512,64,255,471,471,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.263125,512,64,255,470,470,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.263125,512,64,255,470,470,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.263125,512,64,255,476,476,0,0.33035714285714285,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.263125,512,64,255,492,492,0,2.2767857142857144,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.263125,512,64,255,0,0,0,0.0,0,1e-12
opq,4,8,1.0,-0.25,0.36,1.0,0.3,512,64,255,538,538,0,0.0,0,1e-12
opq,4,8,1.0,-0.1,0.6694214876033057,1.0,0.3,512,64,255,538,538,0,0.0,0,1e-12
opq,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.3,512,64,255,538,538,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.3,512,64,255,538,538,0,0.0,0,1e-12
opq,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.3,512,64,255,539,539,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.3,512,64,255,535,535,0,0.0,0,1e-12
opq,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.3,512,64,255,534,534,0,0.3705357142857143,4,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.3,512,64,255,533,533,0,2.466517857142857,33,1e-12
opq,4,8,1.0,0.95,1000.0,760.9999999999986,0.3,512,64,255,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.005,512,64,19,9,9,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.005,512,64,19,9,9,0,0.0,0,1e-12
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.005,512,64,19,8,8,0,0.026785714285714284,1,1e-12
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.005,512,64,19,9,9,0,0.06919642857142858,2,1e-12
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.005,512,64,19,7,7,0,0.09598214285714286,3,1e-12
time_merger,4,8,1.0,0.5,9.0,5.0,0.005,512,64,19,10,8,0,0.203125,4,1e-12
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.005,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.005,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.005,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.041874999999999996,512,64,19,75,75,0,0.34598214285714285,1,1e-12
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.041874999999999996,512,64,19,75,75,0,0.34598214285714285,1,1e-12
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.041874999999999996,512,64,19,76,75,0,0.5446428571428571,2,1e-12
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.041874999999999996,512,64,19,75,75,0,0.71875,2,1e-12
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.041874999999999996,512,64,19,75,76,0,1.0602678571428572,3,1e-12
time_merger,4,8,1.0,0.5,9.0,5.0,0.041874999999999996,512,64,19,75,75,0,1.8236607142857142,5,1e-12
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.041874999999999996,512,64,19,81,74,0,4.9375,12,1e-12
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.041874999999999996,512,64,19,82,24,44,2.7388392857142856,18,0.5365853658536586
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.041874999999999996,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.07875,512,64,19,141,90,40,17.350446428571427,19,0.28368794326241137
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.07875,512,64,19,141,90,40,17.350446428571427,19,0.28368794326241137
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.07875,512,64,19,142,90,40,17.178571428571427,19,0.28169014084507044
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.07875,512,64,19,141,90,40,17.207589285714285,19,0.28368794326241137
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.07875,512,64,19,141,90,40,16.859375,19,0.28368794326241137
time_merger,4,8,1.0,0.5,9.0,5.0,0.07875,512,64,19,140,90,43,16.537946428571427,19,0.30714285714285716
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.07875,512,64,19,139,90,43,14.729910714285714,19,0.30935251798561153
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.07875,512,64,19,123,57,66,6.234375,19,0.5365853658536586
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.07875,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.115625,512,64,19,207,90,115,18.649553571428573,19,0.5555555555555556
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.115625,512,64,19,207,90,115,18.649553571428573,19,0.5555555555555556
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.115625,512,64,19,208,90,115,18.622767857142858,19,0.5528846153846154
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.115625,512,64,19,206,90,115,18.5,19,0.558252427184466
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.115625,512,64,19,207,90,116,18.301339285714285,19,0.5603864734299517
time_merger,4,8,1.0,0.5,9.0,5.0,0.115625,512,64,19,210,90,117,17.814732142857142,19,0.5571428571428572
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.115625,512,64,19,209,90,118,16.629464285714285,19,0.5645933014354066
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.115625,512,64,19,205,85,115,9.720982142857142,19,0.5609756097560976
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.115625,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.1525,512,64,19,273,90,183,18.732142857142858,19,0.6703296703296703
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.1525,512,64,19,273,90,183,18.732142857142858,19,0.6703296703296703
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.1525,512,64,19,274,90,184,18.705357142857142,19,0.6715328467153284
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.1525,512,64,19,273,90,183,18.620535714285715,19,0.6703296703296703
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.1525,512,64,19,273,90,184,18.46875,19,0.673992673992674
time_merger,4,8,1.0,0.5,9.0,5.0,0.1525,512,64,19,275,90,185,18.091517857142858,19,0.6727272727272727
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.1525,512,64,19,267,90,180,16.993303571428573,19,0.6741573033707865
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.1525,512,64,19,287,89,187,12.314732142857142,19,0.6515679442508711
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.1525,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.189375,512,64,19,339,90,249,18.75,19,0.7345132743362832
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.189375,512,64,19,339,90,249,18.75,19,0.7345132743362832
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.189375,512,64,19,340,90,250,18.736607142857142,19,0.7352941176470589
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.189375,512,64,19,339,90,249,18.694196428571427,19,0.7345132743362832
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.189375,512,64,19,338,90,249,18.537946428571427,19,0.7366863905325444
time_merger,4,8,1.0,0.5,9.0,5.0,0.189375,512,64,19,340,90,250,18.25,19,0.7352941176470589
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.189375,512,64,19,337,90,248,17.361607142857142,19,0.7359050445103857
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.189375,512,64,19,328,90,241,13.462053571428571,19,0.7347560975609756
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.189375,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.22625,512,64,19,406,90,316,18.779017857142858,19,0.7783251231527094
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.22625,512,64,19,406,90,316,18.779017857142858,19,0.7783251231527094
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.22625,512,64,19,406,90,316,18.758928571428573,19,0.7783251231527094
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.22625,512,64,19,407,90,317,18.709821428571427,19,0.7788697788697788
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.22625,512,64,19,407,90,317,18.600446428571427,19,0.7788697788697788
time_merger,4,8,1.0,0.5,9.0,5.0,0.22625,512,64,19,405,90,316,18.337053571428573,19,0.7802469135802469
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.22625,512,64,19,406,90,316,17.611607142857142,19,0.7783251231527094
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.22625,512,64,19,410,90,320,14.493303571428571,19,0.7804878048780488
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.22625,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.263125,512,64,19,471,90,381,18.799107142857142,19,0.8089171974522293
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.263125,512,64,19,471,90,381,18.799107142857142,19,0.8089171974522293
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.263125,512,64,19,472,90,382,18.787946428571427,19,0.809322033898305
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.263125,512,64,19,471,90,381,18.725446428571427,19,0.8089171974522293
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.263125,512,64,19,470,90,381,18.620535714285715,19,0.8106382978723404
time_merger,4,8,1.0,0.5,9.0,5.0,0.263125,512,64,19,470,90,381,18.419642857142858,19,0.8106382978723404
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.263125,512,64,19,476,90,386,17.801339285714285,19,0.8109243697478992
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.263125,512,64,19,492,90,398,14.964285714285714,19,0.8089430894308943
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.263125,512,64,19,0,0,0,0.0,0,1e-12
time_merger,4,8,1.0,-0.25,0.36,1.0,0.3,512,64,19,538,90,448,18.799107142857142,19,0.8327137546468402
time_merger,4,8,1.0,-0.1,0.6694214876033057,1.0,0.3,512,64,19,538,90,448,18.799107142857142,19,0.8327137546468402
time_merger,4,8,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.3,512,64,19,538,90,448,18.799107142857142,19,0.8327137546468402
time_merger,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.3,512,64,19,538,90,448,18.736607142857142,19,0.8327137546468402
time_merger,4,8,1.0,0.35,4.313609467455622,2.656804733727811,0.3,512,64,19,539,90,449,18.667410714285715,19,0.8330241187384044
time_merger,4,8,1.0,0.5,9.0,5.0,0.3,512,64,19,535,90,446,18.558035714285715,19,0.8336448598130841
time_merger,4,8,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.3,512,64,19,534,90,445,17.915178571428573,19,0.8333333333333334
time_merger,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.3,512,64,19,533,90,444,15.375,19,0.8330206378986866
time_merger,4,8,1.0,0.95,1000.0,760.9999999999986,0.3,512,64,19,0,0,0,0.0,0,1e-12
opq,8,1,1.0,-0.25,0.36,1.0,0.005,512,64,255,18,18,0,0.0,0,1e-12
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.005,512,64,255,18,18,0,0.0,0,1e-12
opq,8,1,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.005,512,64,255,17,17,0,0.002232142857142857,1,1e-12
opq,8,1,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.005,512,64,255,18,18,0,0.015625,1,1e-12
opq,8,1,1.0,0.35,4.313609467455622,2.656804733727811,0.005,512,64,255,18,18,0,0.033482142857142856,2,1e-12
opq,8,1,1.0,0.5,9.0,5.0,0.005,512,64,255,20,20,0,0.08928571428571429,4,1e-12
opq,8,1,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.005,512,64,255,11,11,0,0.12276785714285714,10,1e-12
opq,8,1,1.0,0.8,81.00000000000003,41.000000000000014,0.005,512,64,255,0,0,0,0.0,0,1e-12
opq,8,1,1.0,0.95,1000.0,760.9999999999986,0.005,512,64,255,0,0,0,0.0,0,1e-12
opq,8,1,1.0,-0.25,0.36,1.0,0.041874999999999996,512,64,255,150,150,0,0.0,0,1e-12
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.041874999999999996,512,64,255,150,150,0,0.0,0,1e-12
opq,8,1,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.041874999999999996,512,64,255,150,151,0,0.033482142857142856,1,1e-12
opq,8,1,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.041874999999999996,512,64,255,149,150,0,0.12723214285714285,1,1e-12
opq,8,1,1.0,0.35,4.313609467455622,2.656804733727811,0.041874999999999996,512,64,255,149,151,0,0.2924107142857143,2,1e-12
opq,8,1,1.0,0.5,9.0,5.0,0.041874999999999996,512,64,255,150,150,0,0.6696428571428571,4,1e-12
opq,8,1,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.041874999999999996,512,64,255,151,151,0,1.7924107142857142,11,1e-12
opq,8,1,1.0,0.8,81.00000000000003,41.000000000000014,0.041874999999999996,512,64,255,164,146,0,6.979910714285714,40,1e-12
opq,8,1,1.0,0.95,1000.0,760.9999999999986,0.041874999999999996,512,64,255,0,0,0,0.0,0,1e-12
opq,8,1,1.0,-0.25,0.36,1.0,0.07875,512,64,255,282,282,0,0.0,0,1e-12
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.07875,512,64,255,282,282,0,0.0,0,1e-12
opq,8,1,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.07875,512,64,255,283,283,0,0.08035714285714286,1,1e-12
opq,8,1,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.07875,512,64,255,283,283,0,0.24330357142857142,1,1e-12
opq,8,1,1.0,0.35,4.313609467455622,2.656804733727811,0.07875,512,64,255,282,282,0,0.5491071428571429,2,1e-12
opq,8,1,1.0,0.5,9.0,5.0,0.07875,512,64,255,280,284,0,1.2633928571428572,4,1e-12
opq,8,1,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.07875,512,64,255,279,281,0,3.3169642857142856,11,1e-12
opq,8,1,1.0,0.8,81.00000000000003,41.000000000000014,0.07875,512,64,255,287,287,0,12.8125,40,1e-12
opq,8,1,1.0,0.95,1000.0,760.9999999999986,0.07875,512,64,255,0,0,0,0.0,0,1e-12
opq,8,1,1.0,-0.25,0.36,1.0,0.115625,512,64,255,414,414,0,0.0,0,1e-12
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.115625,512,64,255,414,414,0,0.0,0,1e-12
opq,8,1,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.115625,512,64,255,415,414,0,0.27901785714285715,1,1e-12
opq,8,1,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.115625,512,64,255,414,415,0,0.5066964285714286,2,1e-12
opq,8,1,1.0,0.35,4.313609467455622,2.656804733727811,0.115625,512,64,255,414,415,0,0.9151785714285714,3,1e-12
opq,8,1,1.0,0.5,9.0,5.0,0.115625,512,64,255,415,414,0,1.8526785714285714,4,1e-12
opq,8,1,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.115625,512,64,255,406,414,0,4.910714285714286,11,1e-12
opq,8,1,1.0,0.8,81.00000000000003,41.000000000000014,0.115625,512,64,255,410,415,0,18.504464285714285,40,1e-12
opq,8,1,1.0,0.95,1000.0,760.9999999999986,0.115625,512,64,255,0,0,0,0.0,0,1e-12
opq,8,1,1.0,-0.25,0.36,1.0,0.1525,512,64,255,546,448,0,62.95982142857143,112,1e-12
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.1525,512,64,255,546,448,0,62.95982142857143,112,1e-12
opq,8,1,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.1525,512,64,255,547,448,0,62.41517857142857,112,1e-12
opq,8,1,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.1525,512,64,255,546,448,0,63.107142857142854,112,1e-12
opq,8,1,1.0,0.35,4.313609467455622,2.656804733727811,0.1525,512,64,255,547,448,0,63.64732142857143,114,1e-12
opq,8,1,1.0,0.5,9.0,5.0,0.1525,512,64,255,545,448,0,64.953125,115,1e-12
opq,8,1,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.1525,512,64,255,546,448,0,66.17410714285714,119,1e-12
opq,8,1,1.0,0.8,81.00000000000003,41.000000000000014,0.1525,512,64,255,574,448,0,76.06919642857143,143,1e-12
opq,8,1,1.0,0.95,1000.0,760.9999999999986,0.1525,512,64,255,0,0,0,0.0,0,1e-12
opq,8,1,1.0,-0.25,0.36,1.0,0.189375,512,64,255,679,448,9,147.88392857142858,254,0.013254786450662739
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.189375,512,64,255,679,448,9,147.88392857142858,254,0.013254786450662739
opq,8,1,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.189375,512,64,255,679,448,9,147.35714285714286,254,0.013254786450662739
opq,8,1,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.189375,512,64,255,680,448,10,148.0,254,0.014705882352941176
opq,8,1,1.0,0.35,4.313609467455622,2.656804733727811,0.189375,512,64,255,678,448,9,147.56026785714286,254,0.01327433628318584
opq,8,1,1.0,0.5,9.0,5.0,0.189375,512,64,255,680,448,12,148.75,254,0.01764705882352941
opq,8,1,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.189375,512,64,255,674,448,13,148.96651785714286,254,0.019287833827893175
opq,8,1,1.0,0.8,81.00000000000003,41.000000000000014,0.189375,512,64,255,656,448,23,152.98883928571428,254,0.0350609756097561
opq,8,1,1.0,0.95,1000.0,760.9999999999986,0.189375,512,64,255,760,10,505,5.569196428571429,254,0.6644736842105263
opq,8,1,1.0,-0.25,0.36,1.0,0.22625,512,64,255,811,448,160,197.63839285714286,254,0.19728729963008632
opq,8,1,1.0,-0.1,0.6694214876033057,1.0,0.22625,512,64,255,811,448,160,197.63839285714286,254,0.19728729963008632
