implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,rho_lane,effective_load,loss_probability
opq,16,4,1.000000,0.34000000,0.06400000,0.3151142169,1.000000000000e-12
opq,16,4,1.000000,0.35000000,0.06400000,0.3175289205,1.000000000000e-12
opq,16,4,1.000000,0.36000000,0.06400000,0.3200000000,1.000000000000e-12
opq,16,4,1.000000,0.37000000,0.06400000,0.3225296836,1.000000000000e-12
opq,16,4,1.000000,0.38000000,0.06400000,0.3251203251,1.000000000000e-12
opq,16,4,1.000000,0.39000000,0.06400000,0.3277744126,1.000000000000e-12
opq,16,4,1.000000,0.40000000,0.06400000,0.3304945789,1.000000000000e-12
opq,16,4,1.000000,0.41000000,0.06400000,0.3332836121,1.000000000000e-12
opq,16,4,1.000000,0.42000000,0.06400000,0.3361444681,1.000000000000e-12
opq,16,4,1.000000,0.43000000,0.06400000,0.3390802834,1.000000000000e-12
opq,16,4,1.000000,0.44000000,0.06400000,0.3420943896,1.000000000000e-12
opq,16,4,1.000000,0.45000000,0.06400000,0.3451903296,1.000000000000e-12
opq,16,4,1.000000,0.46000000,0.06400000,0.3483718745,1.000000000000e-12
opq,16,4,1.000000,0.47000000,0.06400000,0.3516430437,1.000000000000e-12
opq,16,4,1.000000,0.48000000,0.06400000,0.3550081256,1.000000000000e-12
opq,16,4,1.000000,0.49000000,0.06400000,0.3584717015,1.000000000000e-12
opq,16,4,1.000000,0.50000000,0.06400000,0.3620386720,1.000000000000e-12
opq,16,4,1.000000,0.51000000,0.06400000,0.3657142857,1.000000000000e-12
opq,16,4,1.000000,0.52000000,0.06400000,0.3695041723,1.000000000000e-12
opq,16,4,1.000000,0.53000000,0.06400000,0.3734143782,1.000000000000e-12
opq,16,4,1.000000,0.54000000,0.06400000,0.3774514078,1.000000000000e-12
opq,16,4,1.000000,0.55000000,0.06400000,0.3816222682,1.000000000000e-12
opq,16,4,1.000000,0.56000000,0.06400000,0.3859345211,1.000000000000e-12
opq,16,4,1.000000,0.57000000,0.06400000,0.3903963401,1.000000000000e-12
opq,16,4,1.000000,0.58000000,0.06400000,0.3950165759,1.000000000000e-12
opq,16,4,1.000000,0.59000000,0.06400000,0.3998048304,1.000000000000e-12
opq,16,4,1.000000,0.60000000,0.06400000,0.4047715405,1.000000000000e-12
opq,16,4,1.000000,0.61000000,0.06400000,0.4099280737,1.000000000000e-12
opq,16,4,1.000000,0.62000000,0.06400000,0.4152868381,1.000000000000e-12
opq,16,4,1.000000,0.63000000,0.06400000,0.4208614075,1.000000000000e-12
opq,16,4,1.000000,0.64000000,0.06400000,0.4266666667,1.000000000000e-12
opq,16,4,1.000000,0.65000000,0.06400000,0.4327189784,1.000000000000e-12
opq,16,4,1.000000,0.66000000,0.06400000,0.4390363780,1.000000000000e-12
opq,16,4,1.000000,0.67000000,0.06400000,0.4456387992,1.000000000000e-12
opq,16,4,1.000000,0.68000000,0.06400000,0.4525483400,1.000000000000e-12
opq,16,4,1.000000,0.69000000,0.06400000,0.4597895732,1.000000000000e-12
opq,16,4,1.000000,0.70000000,0.06400000,0.4673899157,1.000000000000e-12
opq,16,4,1.000000,0.71000000,0.06400000,0.4753800657,1.000000000000e-12
opq,16,4,1.000000,0.72000000,0.06400000,0.4837945255,1.000000000000e-12
opq,16,4,1.000000,0.73000000,0.06400000,0.4926722297,1.000000000000e-12
opq,16,4,1.000000,0.74000000,0.06400000,0.5020573060,1.000000000000e-12
opq,16,4,1.000000,0.75000000,0.06400000,0.5120000000,1.000000000000e-12
opq,16,4,1.000000,0.76000000,0.06400000,0.5225578118,1.000000000000e-12
opq,16,4,1.000000,0.77000000,0.06400000,0.5337969000,1.000000000000e-12
opq,16,4,1.000000,0.78000000,0.06400000,0.5457938339,1.000000000000e-12
opq,16,4,1.000000,0.79000000,0.06400000,0.5586377990,1.000000000000e-12
opq,16,4,1.000000,0.80000000,0.06400000,0.5724334022,1.000000000000e-12
opq,16,4,1.000000,0.81000000,0.06400000,0.5873042787,1.000000000000e-12
opq,16,4,1.000000,0.82000000,0.06400000,0.6033977866,1.000000000000e-12
opq,16,4,1.000000,0.83000000,0.06400000,0.6208912001,1.000000000000e-12
opq,16,4,1.000000,0.84000000,0.06400000,0.6400000000,1.000000000000e-12
opq,16,4,1.000000,0.85000000,0.06400000,0.6609891578,1.000000000000e-12
opq,16,4,1.000000,0.86000000,0.06400000,0.6841887793,1.000000000000e-12
opq,16,4,1.000000,0.87000000,0.06400000,0.7100162512,1.000000000000e-12
opq,16,4,1.000000,0.88000000,0.06400000,0.7390083446,1.000000000000e-12
opq,16,4,1.000000,0.89000000,0.06400000,0.7718690421,1.000000000000e-12
opq,16,4,1.000000,0.90000000,0.06400000,0.8095430810,1.000000000000e-12
opq,16,4,1.000000,0.91000000,0.06400000,0.8533333333,1.000000000000e-12
opq,16,4,1.000000,0.92000000,0.06400000,0.9050966799,1.000000000000e-12
opq,16,4,1.000000,0.93000000,0.06400000,0.9675890509,7.277415061786e-06
opq,16,4,1.000000,0.94000000,0.06400000,1.0451156236,4.316860514159e-02
opq,16,4,1.000000,0.95000000,0.06400000,1.1448668045,1.265359462891e-01
opq,16,4,1.000000,-0.25000000,0.06645833,0.2377685616,1.000000000000e-12
opq,16,4,1.000000,-0.24000000,0.06645833,0.2387253806,1.000000000000e-12
opq,16,4,1.000000,-0.23000000,0.06645833,0.2396938445,1.000000000000e-12
opq,16,4,1.000000,-0.22000000,0.06645833,0.2406741916,1.000000000000e-12
opq,16,4,1.000000,-0.21000000,0.06645833,0.2416666667,1.000000000000e-12
opq,16,4,1.000000,-0.20000000,0.06645833,0.2426715220,1.000000000000e-12
opq,16,4,1.000000,-0.19000000,0.06645833,0.2436890171,1.000000000000e-12
opq,16,4,1.000000,-0.18000000,0.06645833,0.2447194193,1.000000000000e-12
opq,16,4,1.000000,-0.17000000,0.06645833,0.2457630036,1.000000000000e-12
opq,16,4,1.000000,-0.16000000,0.06645833,0.2468200537,1.000000000000e-12
opq,16,4,1.000000,-0.15000000,0.06645833,0.2478908615,1.000000000000e-12
opq,16,4,1.000000,-0.14000000,0.06645833,0.2489757282,1.000000000000e-12
opq,16,4,1.000000,-0.13000000,0.06645833,0.2500749642,1.000000000000e-12
opq,16,4,1.000000,-0.12000000,0.06645833,0.2511888894,1.000000000000e-12
opq,16,4,1.000000,-0.11000000,0.06645833,0.2523178339,1.000000000000e-12
opq,16,4,1.000000,-0.10000000,0.06645833,0.2534621383,1.000000000000e-12
opq,16,4,1.000000,-0.09000000,0.06645833,0.2546221542,1.000000000000e-12
opq,16,4,1.000000,-0.08000000,0.06645833,0.2557982443,1.000000000000e-12
opq,16,4,1.000000,-0.07000000,0.06645833,0.2569907833,1.000000000000e-12
opq,16,4,1.000000,-0.06000000,0.06645833,0.2582001584,1.000000000000e-12
opq,16,4,1.000000,-0.05000000,0.06645833,0.2594267694,1.000000000000e-12
opq,16,4,1.000000,-0.04000000,0.06645833,0.2606710296,1.000000000000e-12
opq,16,4,1.000000,-0.03000000,0.06645833,0.2619333664,1.000000000000e-12
opq,16,4,1.000000,-0.02000000,0.06645833,0.2632142218,1.000000000000e-12
opq,16,4,1.000000,-0.01000000,0.06645833,0.2645140531,1.000000000000e-12
opq,16,4,1.000000,0.00000000,0.06645833,0.2658333333,1.000000000000e-12
opq,16,4,1.000000,0.01000000,0.06645833,0.2671725526,1.000000000000e-12
opq,16,4,1.000000,0.02000000,0.06645833,0.2685322181,1.000000000000e-12
opq,16,4,1.000000,0.03000000,0.06645833,0.2699128556,1.000000000000e-12
opq,16,4,1.000000,0.04000000,0.06645833,0.2713150097,1.000000000000e-12
opq,16,4,1.000000,0.05000000,0.06645833,0.2727392453,1.000000000000e-12
opq,16,4,1.000000,0.06000000,0.06645833,0.2741861480,1.000000000000e-12
opq,16,4,1.000000,0.07000000,0.06645833,0.2756563255,1.000000000000e-12
opq,16,4,1.000000,0.08000000,0.06645833,0.2771504087,1.000000000000e-12
opq,16,4,1.000000,0.09000000,0.06645833,0.2786690524,1.000000000000e-12
opq,16,4,1.000000,0.10000000,0.06645833,0.2802129371,1.000000000000e-12
opq,16,4,1.000000,0.11000000,0.06645833,0.2817827698,1.000000000000e-12
opq,16,4,1.000000,0.12000000,0.06645833,0.2833792855,1.000000000000e-12
opq,16,4,1.000000,0.13000000,0.06645833,0.2850032488,1.000000000000e-12
opq,16,4,1.000000,0.14000000,0.06645833,0.2866554554,1.000000000000e-12
opq,16,4,1.000000,0.15000000,0.06645833,0.2883367335,1.000000000000e-12
opq,16,4,1.000000,0.16000000,0.06645833,0.2900479458,1.000000000000e-12
opq,16,4,1.000000,0.17000000,0.06645833,0.2917899911,1.000000000000e-12
opq,16,4,1.000000,0.18000000,0.06645833,0.2935638068,1.000000000000e-12
opq,16,4,1.000000,0.19000000,0.06645833,0.2953703704,1.000000000000e-12
opq,16,4,1.000000,0.20000000,0.06645833,0.2972107020,1.000000000000e-12
opq,16,4,1.000000,0.21000000,0.06645833,0.2990858670,1.000000000000e-12
opq,16,4,1.000000,0.22000000,0.06645833,0.3009969782,1.000000000000e-12
opq,16,4,1.000000,0.23000000,0.06645833,0.3029451991,1.000000000000e-12
opq,16,4,1.000000,0.24000000,0.06645833,0.3049317463,1.000000000000e-12
opq,16,4,1.000000,0.25000000,0.06645833,0.3069578931,1.000000000000e-12
opq,16,4,1.000000,0.26000000,0.06645833,0.3090249730,1.000000000000e-12
opq,16,4,1.000000,0.27000000,0.06645833,0.3111343830,1.000000000000e-12
opq,16,4,1.000000,0.28000000,0.06645833,0.3132875878,1.000000000000e-12
opq,16,4,1.000000,0.29000000,0.06645833,0.3154861241,1.000000000000e-12
opq,16,4,1.000000,0.30000000,0.06645833,0.3177316053,1.000000000000e-12
opq,16,4,1.000000,0.31000000,0.06645833,0.3200257261,1.000000000000e-12
opq,16,4,1.000000,0.32000000,0.06645833,0.3223702683,1.000000000000e-12
opq,16,4,1.000000,0.33000000,0.06645833,0.3247671062,1.000000000000e-12
opq,16,4,1.000000,0.34000000,0.06645833,0.3272182135,1.000000000000e-12
opq,16,4,1.000000,0.35000000,0.06645833,0.3297256694,1.000000000000e-12
opq,16,4,1.000000,0.36000000,0.06645833,0.3322916667,1.000000000000e-12
opq,16,4,1.000000,0.37000000,0.06645833,0.3349185191,1.000000000000e-12
opq,16,4,1.000000,0.38000000,0.06645833,0.3376086709,1.000000000000e-12
opq,16,4,1.000000,0.39000000,0.06645833,0.3403647058,1.000000000000e-12
opq,16,4,1.000000,0.40000000,0.06645833,0.3431893576,1.000000000000e-12
opq,16,4,1.000000,0.41000000,0.06645833,0.3460855217,1.000000000000e-12
opq,16,4,1.000000,0.42000000,0.06645833,0.3490562674,1.000000000000e-12
opq,16,4,1.000000,0.43000000,0.06645833,0.3521048516,1.000000000000e-12
opq,16,4,1.000000,0.44000000,0.06645833,0.3552347340,1.000000000000e-12
opq,16,4,1.000000,0.45000000,0.06645833,0.3584495935,1.000000000000e-12
opq,16,4,1.000000,0.46000000,0.06645833,0.3617533463,1.000000000000e-12
opq,16,4,1.000000,0.47000000,0.06645833,0.3651501658,1.000000000000e-12
opq,16,4,1.000000,0.48000000,0.06645833,0.3686445054,1.000000000000e-12
opq,16,4,1.000000,0.49000000,0.06645833,0.3722411223,1.000000000000e-12
opq,16,4,1.000000,0.50000000,0.06645833,0.3759451053,1.000000000000e-12
opq,16,4,1.000000,0.51000000,0.06645833,0.3797619048,1.000000000000e-12
opq,16,4,1.000000,0.52000000,0.06645833,0.3836973664,1.000000000000e-12
opq,16,4,1.000000,0.53000000,0.06645833,0.3877577691,1.000000000000e-12
opq,16,4,1.000000,0.54000000,0.06645833,0.3919498668,1.000000000000e-12
opq,16,4,1.000000,0.55000000,0.06645833,0.3962809360,1.000000000000e-12
opq,16,4,1.000000,0.56000000,0.06645833,0.4007588288,1.000000000000e-12
opq,16,4,1.000000,0.57000000,0.06645833,0.4053920328,1.000000000000e-12
opq,16,4,1.000000,0.58000000,0.06645833,0.4101897386,1.000000000000e-12
opq,16,4,1.000000,0.59000000,0.06645833,0.4151619170,1.000000000000e-12
opq,16,4,1.000000,0.60000000,0.06645833,0.4203194057,1.000000000000e-12
opq,16,4,1.000000,0.61000000,0.06645833,0.4256740089,1.000000000000e-12
opq,16,4,1.000000,0.62000000,0.06645833,0.4312386112,1.000000000000e-12
opq,16,4,1.000000,0.63000000,0.06645833,0.4370273079,1.000000000000e-12
opq,16,4,1.000000,0.64000000,0.06645833,0.4430555556,1.000000000000e-12
opq,16,4,1.000000,0.65000000,0.06645833,0.4493403454,1.000000000000e-12
opq,16,4,1.000000,0.66000000,0.06645833,0.4559004055,1.000000000000e-12
opq,16,4,1.000000,0.67000000,0.06645833,0.4627564354,1.000000000000e-12
opq,16,4,1.000000,0.68000000,0.06645833,0.4699313817,1.000000000000e-12
opq,16,4,1.000000,0.69000000,0.06645833,0.4774507612,1.000000000000e-12
opq,16,4,1.000000,0.70000000,0.06645833,0.4853430440,1.000000000000e-12
opq,16,4,1.000000,0.71000000,0.06645833,0.4936401073,1.000000000000e-12
opq,16,4,1.000000,0.72000000,0.06645833,0.5023777787,1.000000000000e-12
opq,16,4,1.000000,0.73000000,0.06645833,0.5115964885,1.000000000000e-12
opq,16,4,1.000000,0.74000000,0.06645833,0.5213420592,1.000000000000e-12
opq,16,4,1.000000,0.75000000,0.06645833,0.5316666667,1.000000000000e-12
opq,16,4,1.000000,0.76000000,0.06645833,0.5426300194,1.000000000000e-12
opq,16,4,1.000000,0.77000000,0.06645833,0.5543008174,1.000000000000e-12
opq,16,4,1.000000,0.78000000,0.06645833,0.5667585710,1.000000000000e-12
opq,16,4,1.000000,0.79000000,0.06645833,0.5800958915,1.000000000000e-12
opq,16,4,1.000000,0.80000000,0.06645833,0.5944214040,1.000000000000e-12
opq,16,4,1.000000,0.81000000,0.06645833,0.6098634925,1.000000000000e-12
opq,16,4,1.000000,0.82000000,0.06645833,0.6265751756,1.000000000000e-12
opq,16,4,1.000000,0.83000000,0.06645833,0.6447405366,1.000000000000e-12
opq,16,4,1.000000,0.84000000,0.06645833,0.6645833333,1.000000000000e-12
opq,16,4,1.000000,0.85000000,0.06645833,0.6863787152,1.000000000000e-12
opq,16,4,1.000000,0.86000000,0.06645833,0.7104694681,1.000000000000e-12
opq,16,4,1.000000,0.87000000,0.06645833,0.7372890108,1.000000000000e-12
opq,16,4,1.000000,0.88000000,0.06645833,0.7673947328,1.000000000000e-12
opq,16,4,1.000000,0.89000000,0.06645833,0.8015176577,1.000000000000e-12
opq,16,4,1.000000,0.90000000,0.06645833,0.8406388113,1.000000000000e-12
opq,16,4,1.000000,0.91000000,0.06645833,0.8861111111,1.000000000000e-12
opq,16,4,1.000000,0.92000000,0.06645833,0.9398627633,8.139104404686e-09
opq,16,4,1.000000,0.93000000,0.06645833,1.0047555574,6.731183415827e-03
opq,16,4,1.000000,0.94000000,0.06645833,1.0852600388,7.856185230746e-02
opq,16,4,1.000000,0.95000000,0.06645833,1.1888428080,1.588459018810e-01
opq,16,4,1.000000,-0.25000000,0.06891667,0.2465637623,1.000000000000e-12
opq,16,4,1.000000,-0.24000000,0.06891667,0.2475559746,1.000000000000e-12
opq,16,4,1.000000,-0.23000000,0.06891667,0.2485602626,1.000000000000e-12
opq,16,4,1.000000,-0.22000000,0.06891667,0.2495768733,1.000000000000e-12
opq,16,4,1.000000,-0.21000000,0.06891667,0.2506060606,1.000000000000e-12
opq,16,4,1.000000,-0.20000000,0.06891667,0.2516480861,1.000000000000e-12
opq,16,4,1.000000,-0.19000000,0.06891667,0.2527032190,1.000000000000e-12
opq,16,4,1.000000,-0.18000000,0.06891667,0.2537717363,1.000000000000e-12
opq,16,4,1.000000,-0.17000000,0.06891667,0.2548539235,1.000000000000e-12
opq,16,4,1.000000,-0.16000000,0.06891667,0.2559500745,1.000000000000e-12
opq,16,4,1.000000,-0.15000000,0.06891667,0.2570604921,1.000000000000e-12
opq,16,4,1.000000,-0.14000000,0.06891667,0.2581854887,1.000000000000e-12
opq,16,4,1.000000,-0.13000000,0.06891667,0.2593253861,1.000000000000e-12
opq,16,4,1.000000,-0.12000000,0.06891667,0.2604805160,1.000000000000e-12
opq,16,4,1.000000,-0.11000000,0.06891667,0.2616512208,1.000000000000e-12
opq,16,4,1.000000,-0.10000000,0.06891667,0.2628378538,1.000000000000e-12
opq,16,4,1.000000,-0.09000000,0.06891667,0.2640407793,1.000000000000e-12
opq,16,4,1.000000,-0.08000000,0.06891667,0.2652603737,1.000000000000e-12
opq,16,4,1.000000,-0.07000000,0.06891667,0.2664970255,1.000000000000e-12
opq,16,4,1.000000,-0.06000000,0.06891667,0.2677511361,1.000000000000e-12
opq,16,4,1.000000,-0.05000000,0.06891667,0.2690231201,1.000000000000e-12
opq,16,4,1.000000,-0.04000000,0.06891667,0.2703134063,1.000000000000e-12
opq,16,4,1.000000,-0.03000000,0.06891667,0.2716224377,1.000000000000e-12
opq,16,4,1.000000,-0.02000000,0.06891667,0.2729506727,1.000000000000e-12
opq,16,4,1.000000,-0.01000000,0.06891667,0.2742985854,1.000000000000e-12
opq,16,4,1.000000,0.00000000,0.06891667,0.2756666667,1.000000000000e-12
opq,16,4,1.000000,0.01000000,0.06891667,0.2770554244,1.000000000000e-12
opq,16,4,1.000000,0.02000000,0.06891667,0.2784653848,1.000000000000e-12
opq,16,4,1.000000,0.03000000,0.06891667,0.2798970929,1.000000000000e-12
opq,16,4,1.000000,0.04000000,0.06891667,0.2813511135,1.000000000000e-12
opq,16,4,1.000000,0.05000000,0.06891667,0.2828280324,1.000000000000e-12
opq,16,4,1.000000,0.06000000,0.06891667,0.2843284569,1.000000000000e-12
opq,16,4,1.000000,0.07000000,0.06891667,0.2858530172,1.000000000000e-12
opq,16,4,1.000000,0.08000000,0.06891667,0.2874023674,1.000000000000e-12
opq,16,4,1.000000,0.09000000,0.06891667,0.2889771867,1.000000000000e-12
opq,16,4,1.000000,0.10000000,0.06891667,0.2905781806,1.000000000000e-12
opq,16,4,1.000000,0.11000000,0.06891667,0.2922060823,1.000000000000e-12
opq,16,4,1.000000,0.12000000,0.06891667,0.2938616540,1.000000000000e-12
opq,16,4,1.000000,0.13000000,0.06891667,0.2955456888,1.000000000000e-12
opq,16,4,1.000000,0.14000000,0.06891667,0.2972590115,1.000000000000e-12
opq,16,4,1.000000,0.15000000,0.06891667,0.2990024810,1.000000000000e-12
opq,16,4,1.000000,0.16000000,0.06891667,0.3007769920,1.000000000000e-12
opq,16,4,1.000000,0.17000000,0.06891667,0.3025834767,1.000000000000e-12
opq,16,4,1.000000,0.18000000,0.06891667,0.3044229069,1.000000000000e-12
opq,16,4,1.000000,0.19000000,0.06891667,0.3062962963,1.000000000000e-12
opq,16,4,1.000000,0.20000000,0.06891667,0.3082047029,1.000000000000e-12
opq,16,4,1.000000,0.21000000,0.06891667,0.3101492314,1.000000000000e-12
opq,16,4,1.000000,0.22000000,0.06891667,0.3121310357,1.000000000000e-12
opq,16,4,1.000000,0.23000000,0.06891667,0.3141513224,1.000000000000e-12
opq,16,4,1.000000,0.24000000,0.06891667,0.3162113532,1.000000000000e-12
opq,16,4,1.000000,0.25000000,0.06891667,0.3183124484,1.000000000000e-12
opq,16,4,1.000000,0.26000000,0.06891667,0.3204559908,1.000000000000e-12
opq,16,4,1.000000,0.27000000,0.06891667,0.3226434291,1.000000000000e-12
opq,16,4,1.000000,0.28000000,0.06891667,0.3248762822,1.000000000000e-12
opq,16,4,1.000000,0.29000000,0.06891667,0.3271561438,1.000000000000e-12
opq,16,4,1.000000,0.30000000,0.06891667,0.3294846866,1.000000000000e-12
opq,16,4,1.000000,0.31000000,0.06891667,0.3318636683,1.000000000000e-12
opq,16,4,1.000000,0.32000000,0.06891667,0.3342949365,1.000000000000e-12
opq,16,4,1.000000,0.33000000,0.06891667,0.3367804349,1.000000000000e-12
opq,16,4,1.000000,0.34000000,0.06891667,0.3393222101,1.000000000000e-12
opq,16,4,1.000000,0.35000000,0.06891667,0.3419224184,1.000000000000e-12
opq,16,4,1.000000,0.36000000,0.06891667,0.3445833333,1.000000000000e-12
opq,16,4,1.000000,0.37000000,0.06891667,0.3473073546,1.000000000000e-12
opq,16,4,1.000000,0.38000000,0.06891667,0.3500970168,1.000000000000e-12
opq,16,4,1.000000,0.39000000,0.06891667,0.3529549990,1.000000000000e-12
opq,16,4,1.000000,0.40000000,0.06891667,0.3558841364,1.000000000000e-12
opq,16,4,1.000000,0.41000000,0.06891667,0.3588874313,1.000000000000e-12
opq,16,4,1.000000,0.42000000,0.06891667,0.3619680666,1.000000000000e-12
opq,16,4,1.000000,0.43000000,0.06891667,0.3651294198,1.000000000000e-12
opq,16,4,1.000000,0.44000000,0.06891667,0.3683750784,1.000000000000e-12
opq,16,4,1.000000,0.45000000,0.06891667,0.3717088575,1.000000000000e-12
opq,16,4,1.000000,0.46000000,0.06891667,0.3751348180,1.000000000000e-12
opq,16,4,1.000000,0.47000000,0.06891667,0.3786572880,1.000000000000e-12
opq,16,4,1.000000,0.48000000,0.06891667,0.3822808852,1.000000000000e-12
opq,16,4,1.000000,0.49000000,0.06891667,0.3860105432,1.000000000000e-12
opq,16,4,1.000000,0.50000000,0.06891667,0.3898515387,1.000000000000e-12
opq,16,4,1.000000,0.51000000,0.06891667,0.3938095238,1.000000000000e-12
opq,16,4,1.000000,0.52000000,0.06891667,0.3978905605,1.000000000000e-12
opq,16,4,1.000000,0.53000000,0.06891667,0.4021011599,1.000000000000e-12
opq,16,4,1.000000,0.54000000,0.06891667,0.4064483258,1.000000000000e-12
opq,16,4,1.000000,0.55000000,0.06891667,0.4109396039,1.000000000000e-12
opq,16,4,1.000000,0.56000000,0.06891667,0.4155831366,1.000000000000e-12
opq,16,4,1.000000,0.57000000,0.06891667,0.4203877256,1.000000000000e-12
opq,16,4,1.000000,0.58000000,0.06891667,0.4253629014,1.000000000000e-12
opq,16,4,1.000000,0.59000000,0.06891667,0.4305190036,1.000000000000e-12
opq,16,4,1.000000,0.60000000,0.06891667,0.4358672708,1.000000000000e-12
opq,16,4,1.000000,0.61000000,0.06891667,0.4414199440,1.000000000000e-12
opq,16,4,1.000000,0.62000000,0.06891667,0.4471903843,1.000000000000e-12
opq,16,4,1.000000,0.63000000,0.06891667,0.4531932083,1.000000000000e-12
opq,16,4,1.000000,0.64000000,0.06891667,0.4594444444,1.000000000000e-12
opq,16,4,1.000000,0.65000000,0.06891667,0.4659617124,1.000000000000e-12
opq,16,4,1.000000,0.66000000,0.06891667,0.4727644330,1.000000000000e-12
opq,16,4,1.000000,0.67000000,0.06891667,0.4798740716,1.000000000000e-12
opq,16,4,1.000000,0.68000000,0.06891667,0.4873144234,1.000000000000e-12
opq,16,4,1.000000,0.69000000,0.06891667,0.4951119493,1.000000000000e-12
opq,16,4,1.000000,0.70000000,0.06891667,0.5032961723,1.000000000000e-12
opq,16,4,1.000000,0.71000000,0.06891667,0.5119001489,1.000000000000e-12
opq,16,4,1.000000,0.72000000,0.06891667,0.5209610320,1.000000000000e-12
opq,16,4,1.000000,0.73000000,0.06891667,0.5305207474,1.000000000000e-12
opq,16,4,1.000000,0.74000000,0.06891667,0.5406268125,1.000000000000e-12
opq,16,4,1.000000,0.75000000,0.06891667,0.5513333333,1.000000000000e-12
opq,16,4,1.000000,0.76000000,0.06891667,0.5627022270,1.000000000000e-12
opq,16,4,1.000000,0.77000000,0.06891667,0.5748047348,1.000000000000e-12
opq,16,4,1.000000,0.78000000,0.06891667,0.5877233081,1.000000000000e-12
opq,16,4,1.000000,0.79000000,0.06891667,0.6015539841,1.000000000000e-12
opq,16,4,1.000000,0.80000000,0.06891667,0.6164094058,1.000000000000e-12
opq,16,4,1.000000,0.81000000,0.06891667,0.6324227064,1.000000000000e-12
opq,16,4,1.000000,0.82000000,0.06891667,0.6497525645,1.000000000000e-12
opq,16,4,1.000000,0.83000000,0.06891667,0.6685898730,1.000000000000e-12
opq,16,4,1.000000,0.84000000,0.06891667,0.6891666667,1.000000000000e-12
opq,16,4,1.000000,0.85000000,0.06891667,0.7117682727,1.000000000000e-12
opq,16,4,1.000000,0.86000000,0.06891667,0.7367501569,1.000000000000e-12
opq,16,4,1.000000,0.87000000,0.06891667,0.7645617705,1.000000000000e-12
opq,16,4,1.000000,0.88000000,0.06891667,0.7957811210,1.000000000000e-12
opq,16,4,1.000000,0.89000000,0.06891667,0.8311662732,1.000000000000e-12
opq,16,4,1.000000,0.90000000,0.06891667,0.8717345417,1.000000000000e-12
opq,16,4,1.000000,0.91000000,0.06891667,0.9188888889,3.476525183640e-11
opq,16,4,1.000000,0.92000000,0.06891667,0.9746288467,3.622060589997e-05
opq,16,4,1.000000,0.93000000,0.06891667,1.0419220639,4.023640987200e-02
opq,16,4,1.000000,0.94000000,0.06891667,1.1254044540,1.114305648912e-01
opq,16,4,1.000000,0.95000000,0.06891667,1.2328188116,1.888507941355e-01
opq,16,4,1.000000,-0.25000000,0.07137500,0.2553589630,1.000000000000e-12
opq,16,4,1.000000,-0.24000000,0.07137500,0.2563865686,1.000000000000e-12
opq,16,4,1.000000,-0.23000000,0.07137500,0.2574266807,1.000000000000e-12
opq,16,4,1.000000,-0.22000000,0.07137500,0.2584795550,1.000000000000e-12
opq,16,4,1.000000,-0.21000000,0.07137500,0.2595454545,1.000000000000e-12
opq,16,4,1.000000,-0.20000000,0.07137500,0.2606246503,1.000000000000e-12
opq,16,4,1.000000,-0.19000000,0.07137500,0.2617174209,1.000000000000e-12
opq,16,4,1.000000,-0.18000000,0.07137500,0.2628240534,1.000000000000e-12
opq,16,4,1.000000,-0.17000000,0.07137500,0.2639448434,1.000000000000e-12
opq,16,4,1.000000,-0.16000000,0.07137500,0.2650800952,1.000000000000e-12
opq,16,4,1.000000,-0.15000000,0.07137500,0.2662301228,1.000000000000e-12
opq,16,4,1.000000,-0.14000000,0.07137500,0.2673952492,1.000000000000e-12
opq,16,4,1.000000,-0.13000000,0.07137500,0.2685758079,1.000000000000e-12
opq,16,4,1.000000,-0.12000000,0.07137500,0.2697721426,1.000000000000e-12
opq,16,4,1.000000,-0.11000000,0.07137500,0.2709846078,1.000000000000e-12
opq,16,4,1.000000,-0.10000000,0.07137500,0.2722135692,1.000000000000e-12
opq,16,4,1.000000,-0.09000000,0.07137500,0.2734594044,1.000000000000e-12
opq,16,4,1.000000,-0.08000000,0.07137500,0.2747225031,1.000000000000e-12
opq,16,4,1.000000,-0.07000000,0.07137500,0.2760032676,1.000000000000e-12
opq,16,4,1.000000,-0.06000000,0.07137500,0.2773021137,1.000000000000e-12
opq,16,4,1.000000,-0.05000000,0.07137500,0.2786194708,1.000000000000e-12
opq,16,4,1.000000,-0.04000000,0.07137500,0.2799557829,1.000000000000e-12
opq,16,4,1.000000,-0.03000000,0.07137500,0.2813115089,1.000000000000e-12
opq,16,4,1.000000,-0.02000000,0.07137500,0.2826871235,1.000000000000e-12
opq,16,4,1.000000,-0.01000000,0.07137500,0.2840831178,1.000000000000e-12
opq,16,4,1.000000,0.00000000,0.07137500,0.2855000000,1.000000000000e-12
opq,16,4,1.000000,0.01000000,0.07137500,0.2869382963,1.000000000000e-12
opq,16,4,1.000000,0.02000000,0.07137500,0.2883985515,1.000000000000e-12
opq,16,4,1.000000,0.03000000,0.07137500,0.2898813301,1.000000000000e-12
opq,16,4,1.000000,0.04000000,0.07137500,0.2913872173,1.000000000000e-12
opq,16,4,1.000000,0.05000000,0.07137500,0.2929168195,1.000000000000e-12
opq,16,4,1.000000,0.06000000,0.07137500,0.2944707658,1.000000000000e-12
opq,16,4,1.000000,0.07000000,0.07137500,0.2960497088,1.000000000000e-12
opq,16,4,1.000000,0.08000000,0.07137500,0.2976543261,1.000000000000e-12
