n_shd,skew_frames,skew_timestamp_ticks,skew_ns,aligned_poisson_mean,offered_poisson_mean,opq_effective_capacity,old_tree_depth,old_effective_capacity,opq_loss_rate,old_time_merger_loss_rate,loss_ratio_clipped,log10_opq_loss_rate,log10_old_time_merger_loss_rate,log10_loss_ratio_clipped
128,0.8666666666666667,1774.9333333333334,14199.466666666667,306.17600000000004,408.2346666666667,256,2,32,0.12292848382937129,0.671613712374582,5.463450710958117,-0.9103474748300963,-0.1728804454288363,0.7374670294012599
128,0.8833333333333333,1809.0666666666666,14472.533333333333,312.064,416.0853333333333,256,2,32,0.13474728668904024,0.6730926989335522,4.995222653253609,-0.8704799711344815,-0.17192512022926987,0.6985548509052117
128,0.9,1843.2,14745.6,317.95200000000006,423.93600000000004,256,2,32,0.14613686331622575,0.6745169082125605,4.615652018977392,-0.835240218593882,-0.1710071593332522,0.6642330592606297
128,0.9166666666666666,1877.3333333333333,15018.666666666666,323.84000000000003,431.7866666666667,256,2,32,0.15711503985219605,0.6758893280632411,4.301875420068475,-0.8037822400893556,-0.17012441078366408,0.6336578293056916
128,0.9333333333333333,1911.4666666666667,15291.733333333334,329.728,439.63733333333334,256,2,32,0.16770196360394826,0.6772127329192547,4.038192030467739,-0.7754618522575589,-0.16927488490364484,0.6061869673539141
128,0.95,1945.6,15564.8,335.616,447.488,256,2,32,0.17791764264220755,0.6784897025171625,3.813504340778646,-0.7497809843373775,-0.16845673927014043,0.5813242450672371
128,0.9666666666666667,1979.7333333333333,15837.866666666667,341.504,455.3386666666667,256,2,32,0.18778111415272097,0.6797226386806596,3.6197603882989333,-0.7263480884900323,-0.16766826532805823,0.5586798231619741
128,0.9833333333333333,2013.8666666666666,16110.933333333332,347.392,463.1893333333333,256,2,32,0.19731024410268067,0.6809137803979366,3.4509803760801576,-0.7048503661326436,-0.16690787643963037,0.5379424896930132
128,1.0,2048.0,16384.0,353.28000000000003,471.04,256,2,32,0.20652173929828632,0.6820652173913044,3.3026315762631393,-0.6850342260397514,-0.16617409719247944,0.518860128847272
128,1.0166666666666666,2082.133333333333,16657.066666666666,359.168,478.8906666666667,256,2,32,0.21543121884553731,0.6831789023521027,3.1712158804705886,-0.6666913614376605,-0.1654655538142785,0.501225807623382
128,1.0333333333333332,2116.2666666666664,16930.13333333333,365.056,486.7413333333333,256,2,32,0.22405329593728962,0.6842566619915849,3.0539906102657906,-0.6496486630124905,-0.16478096556256044,0.48486769744992997
128,1.05,2150.4,17203.2,370.9440000000001,494.59200000000004,256,2,32,0.2324016563153959,0.6853002070393376,2.9487750556704557,-0.6337607810748506,-0.16411913697579333,0.46964164409905723
128,1.0666666666666667,2184.5333333333333,17476.266666666666,376.83200000000005,502.4426666666667,256,2,32,0.24048913043488163,0.6863111413043479,2.853813559320859,-0.6189045479755134,-0.16347895088679434,0.45542559708871905
128,1.0833333333333333,2218.6666666666665,17749.333333333332,382.72,510.2933333333333,256,2,32,0.24832775919733774,0.6872909698996656,2.7676767676766194,-0.6049747303351564,-0.1628593621123416,0.44211536822281483
128,1.1,2252.8,18022.4,388.60800000000006,518.1440000000001,256,2,32,0.25592885375494245,0.6882411067193676,2.689189189189171,-0.5918807484225255,-0.16225939174379803,0.4296213566787275
128,1.1166666666666667,2286.9333333333334,18295.466666666667,394.49600000000004,525.9946666666667,256,2,32,0.26330304996755377,0.6891628812459442,2.617375231053602,-0.5795441102201495,-0.16167812197296907,0.41786598824718035
128,1.1333333333333333,2321.0666666666666,18568.533333333333,400.384,533.8453333333333,256,2,32,0.270460358056266,0.6900575447570333,2.551418439716312,-0.5678963813487868,-0.16111469139552392,0.4067816899532629
128,1.15,2355.2,18841.6,406.272,541.696,256,2,32,0.27741020793950844,0.6909262759924385,2.490630323679728,-0.5568775621155337,-0.16056829074130652,0.3963092713742272
128,1.1666666666666667,2389.3333333333335,19114.666666666668,412.1600000000001,549.5466666666667,256,2,32,0.28416149068323,0.6917701863354038,2.4344262295081953,-0.5464347776293823,-0.16003815898691848,0.3863966186424639
128,1.1833333333333333,2423.4666666666667,19387.733333333334,418.04800000000006,557.3973333333333,256,2,32,0.2907225964482549,0.692590324556032,2.3823064770932065,-0.5365212113276128,-0.1595235798112128,0.3769976315164001
128,1.2,2457.6,19660.8,423.93600000000004,565.248,256,2,32,0.29710144927536236,0.6933876811594203,2.333841463414634,-0.5270952296815009,-0.15902387835890028,0.3680713513226007
128,1.2166666666666666,2491.733333333333,19933.866666666665,429.824,573.0986666666666,256,2,32,0.3033055390113163,0.6941631923764146,2.288659793814433,-0.518119658465847,-0.15853841828145326,0.35958124018439375
128,1.2333333333333334,2525.866666666667,20206.933333333334,435.71200000000005,580.9493333333334,256,2,32,0.30934195064629855,0.6949177438307874,2.2464387464387463,-0.5095611802270636,-0.1580665990279661,0.35149458119909754
128,1.25,2560.0,20480.0,441.6,588.8000000000001,256,2,32,0.31521739130434784,0.6956521739130435,2.206896551724138,-0.5013898294465992,-0.1576078533616681,0.3437819760849311
128,1.2666666666666666,2594.133333333333,20753.066666666666,447.488,596.6506666666667,256,2,32,0.3209382151029748,0.6963672768878718,2.1697860962566846,-0.4935785670422228,-0.15716164508045236,0.33641692196177053
128,1.2833333333333332,2628.2666666666664,21026.13333333333,453.376,604.5013333333333,256,2,32,0.3265104460756635,0.6970638057594579,2.1348897535667963,-0.4861029197474177,-0.15672746692212366,0.32937545282529407
128,1.3,2662.4,21299.2,459.26400000000007,612.3520000000001,256,2,32,0.33193979933110374,0.697742474916388,2.1020151133501255,-0.4789406728892769,-0.15630483863712652,0.32263583425215037
128,1.3166666666666667,2696.5333333333333,21572.266666666666,465.15200000000004,620.2026666666667,256,2,32,0.3372317006053936,0.6984039625756743,2.070991432068543,-0.4720716073839186,-0.15589330521332947,0.3161783021705891
128,1.3333333333333333,2730.6666666666665,21845.333333333332,471.04,628.0533333333333,256,2,32,0.34239130434782616,0.6990489130434784,2.0416666666666665,-0.4654772735559547,-0.15549243523904704,0.3099848383169076
128,1.35,2764.8,22118.4,476.92800000000005,635.9040000000001,256,2,32,0.34742351046698877,0.6996779388083736,2.0139049826187714,-0.4591407957893329,-0.1551018193918949,0.304038976397438
128,1.3666666666666667,2798.9333333333334,22391.466666666667,482.81600000000003,643.7546666666667,256,2,32,0.35233297985153766,0.7002916224814422,1.9875846501128667,-0.45304670312255874,-0.15472106904233263,0.2983256340802261
128,1.3833333333333333,2833.0666666666666,22664.533333333333,488.704,651.6053333333333,256,2,32,0.357124148768989,0.7008905185961236,1.9625962596259625,-0.44718078177999926,-0.15434981496186248,0.29283096681813675
