implementation,n_lane,egress_symbols_per_beat,burstiness,scv,rate_per_lane,effective_load,effective_capacity,loss_probability
Time-Merger,4,1,-0.65,0.21212121212121213,0.31810000000000005,2.971686169653366,32,0.6634907110273197
Time-Merger,4,1,-0.65,0.21212121212121213,0.322,3.008119920240125,32,0.667566444651525
Time-Merger,4,1,-0.65,0.21212121212121213,0.3259,3.0445536708268843,32,0.6715446308002178
Time-Merger,4,1,-0.65,0.21212121212121213,0.32980000000000004,3.080987421413644,32,0.6754287300721357
Time-Merger,4,1,-0.65,0.21212121212121213,0.33370000000000005,3.1174211720004035,32,0.679222041287955
Time-Merger,4,1,-0.65,0.21212121212121213,0.3376,3.153854922587162,32,0.6829277108346867
Time-Merger,4,1,-0.65,0.21212121212121213,0.3415,3.1902886731739217,32,0.6865487413698124
Time-Merger,4,1,-0.65,0.21212121212121213,0.34540000000000004,3.2267224237606813,32,0.6900879999357019
Time-Merger,4,1,-0.65,0.21212121212121213,0.34930000000000005,3.2631561743474404,32,0.6935482255304642
Time-Merger,4,1,-0.65,0.21212121212121213,0.3532,3.299589924934199,32,0.6969320361772086
Time-Merger,4,1,-0.65,0.21212121212121213,0.35710000000000003,3.3360236755209587,32,0.7002419355300792
Time-Merger,4,1,-0.65,0.21212121212121213,0.36100000000000004,3.3724574261077183,32,0.7034803190520534
Time-Merger,4,1,-0.65,0.21212121212121213,0.36490000000000006,3.4088911766944774,32,0.7066494797966314
Time-Merger,4,1,-0.65,0.21212121212121213,0.3688,3.445324927281236,32,0.7097516138226427
Time-Merger,4,1,-0.65,0.21212121212121213,0.37270000000000003,3.4817586778679956,32,0.7127888252690944
Time-Merger,4,1,-0.65,0.21212121212121213,0.37660000000000005,3.518192428454755,32,0.7157631311146847
Time-Merger,4,1,-0.65,0.21212121212121213,0.38050000000000006,3.5546261790415143,32,0.7186764656446522
Time-Merger,4,1,-0.65,0.21212121212121213,0.3844,3.591059929628274,32,0.7215306846456582
Time-Merger,4,1,-0.65,0.21212121212121213,0.38830000000000003,3.6274936802150335,32,0.7243275693479014
Time-Merger,4,1,-0.65,0.21212121212121213,0.39220000000000005,3.6639274308017926,32,0.7270688301320499
Time-Merger,4,1,-0.65,0.21212121212121213,0.3961,3.7003611813885513,32,0.7297561100171436
Time-Merger,4,1,-0.65,0.21212121212121213,0.4,3.736794931975311,32,0.7323909879444763
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.01,0.0938952955723142,32,1.207205078626156e-33
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.013900000000000001,0.13051446084551674,32,4.3685633721498263e-29
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0178,0.16713362611871926,32,1.1445059919288134e-25
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0217,0.20375279139192182,32,6.199577231049703e-23
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0256,0.24037195666512434,32,1.1718783957272704e-20
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0295,0.27699112193832687,32,1.0424393819061845e-18
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0334,0.3136102872115294,32,5.2609039460132205e-17
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0373,0.3502294524847319,32,1.7062603879011054e-15
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0412,0.38684861775793444,32,3.8804428645005967e-14
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0451,0.423467783031137,32,6.59288635462468e-13
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.049,0.4600869483043396,32,8.774069205878374e-12
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0529,0.4967061135775421,32,9.484311922836403e-11
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0568,0.5333252788507447,32,8.565716341738273e-10
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.060700000000000004,0.5699444441239472,32,6.609450425278877e-09
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0646,0.6065636093971497,32,4.435246902937932e-08
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0685,0.6431827746703522,32,2.6251067796276434e-07
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0724,0.6798019399435549,32,1.385660257110991e-06
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.07629999999999999,0.7164211052167573,32,6.577623415855929e-06
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0802,0.7530402704899597,32,2.823878381453182e-05
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0841,0.7896594357631624,32,0.00010994533058035795
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.088,0.8262786010363649,32,0.00038788411243924586
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0919,0.8628977663095674,32,0.0012333941187142932
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0958,0.8995169315827699,32,0.003497691722990113
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.0997,0.9361360968559725,32,0.008716075151153017
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1036,0.9727552621291751,32,0.018820188033093394
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1075,1.0093744274023775,32,0.03504370990093951
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1114,1.0459935926755801,32,0.0568652414715946
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1153,1.0826127579487828,32,0.08230393194268898
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1192,1.1192319232219852,32,0.10918347748745807
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1231,1.1558510884951878,32,0.1359787622162216
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.127,1.1924702537683902,32,0.1618904520092475
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.13090000000000002,1.2290894190415929,32,0.18659591653795152
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1348,1.2657085843147953,32,0.21001687488266566
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.13870000000000002,1.3023277495879981,32,0.23218215963332217
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1426,1.3389469148612003,32,0.2531610048371282
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.14650000000000002,1.375566080134403,32,0.27303391449299064
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1504,1.4121852454076056,32,0.2918809057250029
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.15430000000000002,1.4488044106808082,32,0.30977721270135666
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1582,1.4854235759540104,32,0.3267920471310382
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.16210000000000002,1.5220427412272133,32,0.34298855448370114
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.166,1.5586619065004157,32,0.35842420192542485
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.16990000000000002,1.5952810717736186,32,0.3731512915410656
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1738,1.6319002370468207,32,0.3872174800899156
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.17770000000000002,1.6685194023200236,32,0.4006662626543994
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1816,1.7051385675932258,32,0.4135374079567836
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.18550000000000003,1.7417577328664284,32,0.4258673448911723
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.1894,1.7783768981396308,32,0.43768950402083956
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.19330000000000003,1.8149960634128335,32,0.4490346189595561
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.19720000000000001,1.8516152286860361,32,0.45993099254881203
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.20110000000000003,1.8882343939592388,32,0.4704047323206148
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.20500000000000002,1.9248535592324412,32,0.4804799592038877
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.20890000000000003,1.9614727245056438,32,0.49017899290985245
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.21280000000000002,1.9980918897788462,32,0.49952251695953237
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.21670000000000003,2.034711055052049,32,0.5085297259044231
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.22060000000000002,2.071330220325251,32,0.517218456937427
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.22450000000000003,2.1079493855984537,32,0.5256053077890498
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.22840000000000002,2.1445685508716563,32,0.5337057425465671
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.23230000000000003,2.181187716144859,32,0.5415341868147008
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.23620000000000002,2.2178068814180616,32,0.5491041134492635
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.24010000000000004,2.2544260466912642,32,0.556428119935513
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.24400000000000002,2.2910452119644664,32,0.5635179983458954
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.24790000000000004,2.327664377237669,32,0.5703847986943442
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2518,2.3642835425108717,32,0.5770388864030391
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.25570000000000004,2.4009027077840743,32,0.5834899945102049
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2596,2.4375218730572765,32,0.5897472711719706
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2635,2.474141038330479,32,0.5958193229458593
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2674,2.510760203603682,32,0.6017142542865659
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.27130000000000004,2.5473793688768844,32,0.6074397036351797
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2752,2.5839985341500866,32,0.6130028764397598
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2791,2.6206176994232893,32,0.6184105754074534
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.28300000000000003,2.657236864696492,32,0.6236692282551929
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.28690000000000004,2.6938560299696945,32,0.6287849131969971
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2908,2.7304751952428967,32,0.6337633823803936
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.2947,2.7670943605160994,32,0.6386100834618876
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.29860000000000003,2.803713525789302,32,0.6433301794916899
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.30250000000000005,2.8403326910625046,32,0.6479285672602256
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3064,2.876951856335707,32,0.6524098942435327
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3103,2.9135710216089095,32,0.6567785742707627
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.31420000000000003,2.950190186882112,32,0.6610388020248816
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.31810000000000005,2.9868093521553147,32,0.665194566476635
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.322,3.023428517428517,32,0.6692496633422927
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3259,3.0600476827017196,32,0.6732077066468802
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.32980000000000004,3.0966668479749226,32,0.6770721394670031
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.33370000000000005,3.1332860132481253,32,0.6808462439203412
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3376,3.1699051785213275,32,0.6845331504627296
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3415,3.20652434379453,32,0.6881358465482231
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.34540000000000004,3.2431435090677327,32,0.6916571847024232
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.34930000000000005,3.2797626743409354,32,0.6950998900550197
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3532,3.3163818396141376,32,0.698466567373209
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.35710000000000003,3.35300100488734,32,0.7017597076343278
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.36100000000000004,3.389620170160543,32,0.7049816941723506
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.36490000000000006,3.4262393354337455,32,0.7081348084303044
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3688,3.4628585007069472,32,0.7112212353476622
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.37270000000000003,3.49947766598015,32,0.7142430684094898
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.37660000000000005,3.536096831253353,32,0.7172023143818841
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.38050000000000006,3.5727159965265556,32,0.7201008977561563
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3844,3.609335161799758,32,0.7229406649225242
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.38830000000000003,3.645954327072961,32,0.7257233880922415
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.39220000000000005,3.6825734923461635,32,0.7284507689857658
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.3961,3.7191926576193652,32,0.7311244423029989
Time-Merger,4,1,-0.6333333333333333,0.22448979591836737,0.4,3.755811822892568,32,0.7337459789905446
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.01,0.09437805091675375,32,1.421736362540256e-33
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.013900000000000001,0.13118549077428773,32,5.143666524856181e-29
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0178,0.16799293063182166,32,1.3472221721431646e-25
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0217,0.20480037048935565,32,7.295579319780626e-23
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0256,0.2416078103468896,32,1.3786209475554996e-20
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0295,0.27841525020442354,32,1.2259252461914573e-18
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0334,0.3152226900619575,32,6.184554641796861e-17
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0373,0.35203012991949145,32,2.0049777681452998e-15
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0412,0.38883756977702544,32,4.5576365953960144e-14
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0451,0.4256450096345594,32,7.739303363045708e-13
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.049,0.4624524494920934,32,1.0293512103777176e-11
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0529,0.49925988934962734,32,1.1119007355894941e-10
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0568,0.5360673292071614,32,1.0033993881846734e-09
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.060700000000000004,0.5728747690646953,32,7.735091883098815e-09
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0646,0.6096822089222292,32,5.184789031976064e-08
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0685,0.6464896487797632,32,3.064592945693967e-07
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0724,0.6832970886372972,32,1.6149527437694725e-06
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.07629999999999999,0.7201045284948311,32,7.650005818543726e-06
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0802,0.756911968352365,32,3.275365598953534e-05
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0841,0.7937194082098991,32,0.00012706169422561212
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.088,0.8305268480674329,32,0.00044603281555176486
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0919,0.8673342879249669,32,0.0014083402776173713
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0958,0.9041417277825008,32,0.003954598657703708
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.0997,0.9409491676400349,32,0.009725566802821536
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1036,0.9777566074975689,32,0.020666237273344483
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1075,1.0145640473551027,32,0.037831129390660696
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1114,1.0513714872126367,32,0.060430577012694504
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1153,1.0881789270701707,32,0.08634380417815868
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1192,1.1249863669277047,32,0.11342767724715996
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1231,1.1617938067852387,32,0.14025670416132013
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.127,1.1986012466427725,32,0.1661150418226606
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.13090000000000002,1.2354086865003067,32,0.1907293646726338
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1348,1.2722161263578406,32,0.2140458901454617
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.13870000000000002,1.3090235662153746,32,0.23610445934595445
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1426,1.3458310060729084,32,0.2569788895567962
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.14650000000000002,1.3826384459304426,32,0.27675141317167085
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1504,1.4194458857879764,32,0.2955025594318241
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.15430000000000002,1.4562533256455106,32,0.3133075749731237
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1582,1.4930607655030443,32,0.3302354899108817
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.16210000000000002,1.5298682053605783,32,0.3463492022770561
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.166,1.5666756452181123,32,0.3617059187769192
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.16990000000000002,1.6034830850756465,32,0.3763576889955868
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1738,1.6402905249331803,32,0.39035193275833374
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.17770000000000002,1.6770979647907145,32,0.4037319258159226
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1816,1.7139054046482483,32,0.4165372349409166
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.18550000000000003,1.7507128445057822,32,0.42880410338629205
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.1894,1.787520284363316,32,0.4405657910484313
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.19330000000000003,1.8243277242208502,32,0.45185287449754735
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.19720000000000001,1.8611351640783842,32,0.4626935118827162
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.20110000000000003,1.8979426039359184,32,0.4731136772326516
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.20500000000000002,1.9347500437934522,32,0.4831373681149204
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.20890000000000003,1.9715574836509862,32,0.4927867900829748
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.21280000000000002,2.00836492350852,32,0.5020825208644051
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.21670000000000003,2.045172363366054,32,0.5110436568309957
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.22060000000000002,2.0819798032235877,32,0.5196879439376815
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.22450000000000003,2.1187872430811217,32,0.5280318950163173
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.22840000000000002,2.155594682938656,32,0.5360908950538984
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.23230000000000003,2.19240212279619,32,0.543879295866626
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.23620000000000002,2.2292095626537236,32,0.5514105013951317
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.24010000000000004,2.266017002511258,32,0.5586970446870515
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.24400000000000002,2.3028244423687916,32,0.5657506574969707
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.24790000000000004,2.3396318822263256,32,0.5725823333166642
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2518,2.3764393220838596,32,0.5792023845479144
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.25570000000000004,2.4132467619413935,32,0.5856204944432652
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2596,2.4500542017989275,32,0.5918457643649058
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2635,2.4868616416564615,32,0.5978867568467604
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2674,2.5236690815139955,32,0.6037515348882426
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.27130000000000004,2.5604765213715295,32,0.6094476978588764
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2752,2.597283961229063,32,0.6149824143499681
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2791,2.634091401086597,32,0.6203624522719805
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.28300000000000003,2.6708988409441314,32,0.6255942064632816
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.28690000000000004,2.7077062808016654,32,0.6306837240470857
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2908,2.744513720659199,32,0.6356367277479654
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.2947,2.7813211605167334,32,0.640458637357001
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.29860000000000003,2.8181286003742674,32,0.6451545895147595
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.30250000000000005,2.8549360402318014,32,0.649729455963994
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3064,2.891743480089335,32,0.6541878604083127
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3103,2.928550919946869,32,0.6585341940996055
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.31420000000000003,2.965358359804403,32,0.662772630264506
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.31810000000000005,3.002165799661937,32,0.6669071374696873
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.322,3.038973239519471,32,0.6709414920158641
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3259,3.075780679377005,32,0.6748792894418785
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.32980000000000004,3.112588119234539,32,0.678723955212576
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.33370000000000005,3.1493955590920732,32,0.6824787546572006
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3376,3.186202998949607,32,0.6861468022189202
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3415,3.2230104388071408,32,0.689731070070595
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.34540000000000004,3.259817878664675,32,0.6932343961468067
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.34930000000000005,3.296625318522209,32,0.6966594916378663
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3532,3.3334327583797427,32,0.7000089479872803
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.35710000000000003,3.3702401982372767,32,0.7032852434307105
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.36100000000000004,3.4070476380948107,32,0.706490749111099
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.36490000000000006,3.4438550779523447,32,0.7096277348016117
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3688,3.4806625178098782,32,0.712698374265477
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.37270000000000003,3.517469957667412,32,0.7157047502793314
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.37660000000000005,3.5542773975249466,32,0.7186488593444174
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.38050000000000006,3.5910848373824806,32,0.7215326161080355
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3844,3.6278922772400146,32,0.7243578575158905
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.38830000000000003,3.6646997170975486,32,0.7271263467141577
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.39220000000000005,3.701507156955083,32,0.7298397767187846
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.3961,3.738314596812616,32,0.7324997738679827
Time-Merger,4,1,-0.6166666666666667,0.23711340206185566,0.4,3.77512203667015,32,0.7351079010727697
Time-Merger,4,1,-0.6,0.25,0.01,0.09486832980505139,32,1.6772272584404253e-33
Time-Merger,4,1,-0.6,0.25,0.013900000000000001,0.13186697842902145,32,6.066525607602342e-29
Time-Merger,4,1,-0.6,0.25,0.0178,0.16886562705299146,32,1.5885155429374445e-25
Time-Merger,4,1,-0.6,0.25,0.0217,0.20586427567696153,32,8.599760717239465e-23
Time-Merger,4,1,-0.6,0.25,0.0256,0.24286292430093157,32,1.6245517651123205e-20
Time-Merger,4,1,-0.6,0.25,0.0295,0.27986157292490155,32,1.4441112395289197e-18
Time-Merger,4,1,-0.6,0.25,0.0334,0.3168602215488716,32,7.282435780722492e-17
Time-Merger,4,1,-0.6,0.25,0.0373,0.3538588701728417,32,2.359881282445856e-15
Time-Merger,4,1,-0.6,0.25,0.0412,0.3908575187968117,32,5.361791872542485e-14
Time-Merger,4,1,-0.6,0.25,0.0451,0.42785616742078175,32,9.099860023772346e-13
Time-Merger,4,1,-0.6,0.25,0.049,0.4648548160447519,32,1.2095569836100447e-11
Time-Merger,4,1,-0.6,0.25,0.0529,0.5018534646687218,32,1.305625940923291e-10
Time-Merger,4,1,-0.6,0.25,0.0568,0.5388521132926919,32,1.1772457116803502e-09
Time-Merger,4,1,-0.6,0.25,0.060700000000000004,0.575850761916662,32,9.066443552384206e-09
Time-Merger,4,1,-0.6,0.25,0.0646,0.612849410540632,32,6.07016775569051e-08
Time-Merger,4,1,-0.6,0.25,0.0685,0.6498480591646021,32,3.582904772283579e-07
Time-Merger,4,1,-0.6,0.25,0.0724,0.6868467077885722,32,1.884833736458822e-06
Time-Merger,4,1,-0.6,0.25,0.07629999999999999,0.723845356412542,32,8.908977403504932e-06
Time-Merger,4,1,-0.6,0.25,0.0802,0.7608440050365121,32,3.803590527917418e-05
Time-Merger,4,1,-0.6,0.25,0.0841,0.7978426536604822,32,0.00014699190435137134
Time-Merger,4,1,-0.6,0.25,0.088,0.8348413022844522,32,0.0005132777407222999
Time-Merger,4,1,-0.6,0.25,0.0919,0.8718399509084223,32,0.0016086289814911073
Time-Merger,4,1,-0.6,0.25,0.0958,0.9088385995323922,32,0.004470160454439402
Time-Merger,4,1,-0.6,0.25,0.0997,0.9458372481563624,32,0.010842588208793894
Time-Merger,4,1,-0.6,0.25,0.1036,0.9828358967803325,32,0.022661927392438726
Time-Merger,4,1,-0.6,0.25,0.1075,1.0198345454043025,32,0.040774949785966415
Time-Merger,4,1,-0.6,0.25,0.1114,1.0568331940282725,32,0.06412367337141371
