run_tag,case,sim_pass,profile,lane,n_lane,n_shd,egress_symbols_per_beat,lane_fifo_depth,ticket_fifo_depth,page_ram_depth,ready_duty_ppm,rho_ppm,burstiness_milli,frame_count,subheaders_per_frame,inter_frame_gap_cycles,frame_ts_step_ticks,frame_launch_period_cycles,feb_header_latency_cycles,hit_period,hit_count,noise_rho_ppm,cluster_rho_ppm,cluster_size_min,cluster_size_max,rng_seed,expected_hits,accepted_hits,dropped_hits,delivered_hits,unexplained_hits,drop_events,hdr_drop_events,pre_drop_hits,post_drop_hits,monitor_dropped_hits,loss_ppm,drr_allowance,drr_quantum,drr_grants,drr_beats,drr_defers
scan128_b403_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,403,19532,128,4096,2048,4096,4096,1,1,7548,92452,4,4,1545638757,249684,28228,221456,25198,3130,2203256,0,123768,97688,221456,886945,256,334,15143,33124,104
scan128_b403_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,403,19532,128,4096,2048,4096,4096,1,1,7548,92452,4,4,1545638757,249502,27848,221654,24650,3240,2203625,0,123449,98205,221654,888385,256,570,14860,32290,98
scan128_b403_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,403,19532,128,4096,2048,4096,4096,1,1,7548,92452,4,4,1545638757,249866,27967,221899,24912,3110,2203682,0,123829,98070,221899,888072,256,45,15069,32626,98
scan128_b403_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,403,19532,128,4096,2048,4096,4096,1,1,7548,92452,4,4,1545638757,247178,28011,219167,24955,3131,2203863,0,121427,97740,219167,886676,256,22,15176,32675,97
scan128_b300_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,300,19532,128,4096,2048,4096,4096,1,1,17431,82569,3,3,1545612389,249716,28787,220929,25795,3043,2198849,0,122864,98065,220929,884721,256,528,22266,37443,104
scan128_b300_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,300,19532,128,4096,2048,4096,4096,1,1,17431,82569,3,3,1545612389,250897,29097,221800,26207,2964,2198867,0,122892,98908,221800,884028,256,268,23020,38022,103
scan128_b300_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,300,19532,128,4096,2048,4096,4096,1,1,17431,82569,3,3,1545612389,250306,28459,221847,25698,2820,2199135,0,122958,98889,221847,886303,256,185,22561,37193,107
scan128_b300_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,300,19532,128,4096,2048,4096,4096,1,1,17431,82569,3,3,1545612389,250205,28091,222114,25426,2728,2199230,0,123338,98776,222114,887728,256,37,22644,36907,99
scan128_b200_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,200,19532,128,4096,2048,4096,4096,1,1,23077,76923,2,2,1545586789,251232,27999,223233,25040,3073,2205309,0,122668,100565,223233,888553,256,683,29086,40337,110
scan128_b200_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,200,19532,128,4096,2048,4096,4096,1,1,23077,76923,2,2,1545586789,250556,27684,222872,24913,2851,2205522,0,123216,99656,222872,889509,256,312,29448,40005,98
scan128_b200_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,200,19532,128,4096,2048,4096,4096,1,1,23077,76923,2,2,1545586789,250673,27726,222947,24909,2898,2205554,0,122752,100195,222947,889393,256,570,29607,39935,116
scan128_b200_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,200,19532,128,4096,2048,4096,4096,1,1,23077,76923,2,2,1545586789,250657,27451,223206,24674,2852,2205505,0,123031,100175,223206,890483,256,563,29677,39640,98
scan128_b100_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,100,19532,128,4096,2048,4096,4096,1,1,60396,39604,2,2,1545561189,250426,29643,220783,26885,2844,2188763,0,122033,98750,220783,881629,256,754,40437,48096,142
scan128_b100_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,100,19532,128,4096,2048,4096,4096,1,1,60396,39604,2,2,1545561189,249238,29404,219834,26696,2777,2189048,0,121603,98231,219834,882024,256,578,40501,47541,106
scan128_b100_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,100,19532,128,4096,2048,4096,4096,1,1,60396,39604,2,2,1545561189,250080,29660,220420,26881,2857,2189130,0,121499,98921,220420,881397,256,502,41208,47806,131
scan128_b100_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,100,19532,128,4096,2048,4096,4096,1,1,60396,39604,2,2,1545561189,249089,29404,219685,26538,2922,2188257,0,121068,98617,219685,881953,256,718,41210,47306,106
scan128_b000_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,0,19532,128,4096,2048,4096,4096,1,1,100000,0,1,1,1545535589,250129,27903,222226,25074,2902,2205848,0,122122,100104,222226,888445,256,681,46576,49515,189
scan128_b000_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,0,19532,128,4096,2048,4096,4096,1,1,100000,0,1,1,1545535589,250327,27945,222382,25170,2838,2205939,0,121817,100565,222382,888366,256,65,46891,49374,98
scan128_b000_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,0,19532,128,4096,2048,4096,4096,1,1,100000,0,1,1,1545535589,249722,28039,221683,25213,2877,2205413,0,120958,100725,221683,887719,256,700,47576,49364,160
scan128_b000_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,0,19532,128,4096,2048,4096,4096,1,1,100000,0,1,1,1545535589,250637,27825,222812,24979,2877,2205638,0,121867,100945,222812,888982,256,513,47753,48992,99
