run_tag,mode,component,rank,frame,lane,shd,rtl_hits,tlm_hits,delta_hits,is_first_by_frame,notes
component_b000_rho0750_f0261_seed7101,forced_ingress,late_drop_control_exact_hits,7,54,1,38,0,5,5,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,late_drop_control_exact_hits,8,78,1,60,0,5,5,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,1,54,-1,38,11,1,-10,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,2,181,-1,43,0,10,10,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,3,181,-1,50,0,10,10,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,4,189,-1,40,0,10,10,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,5,199,-1,20,0,10,10,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,6,231,-1,38,0,10,10,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,7,42,-1,88,10,1,-9,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,8,182,-1,22,0,9,9,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,1,97,3,118,1,0,-1,1,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-581 tlm_effective_min=0 tlm_ticket_credit_min=739 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,2,97,3,118,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-581 tlm_effective_min=0 tlm_ticket_credit_min=739 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,3,97,3,119,1,0,-1,0,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-581 tlm_effective_min=0 tlm_ticket_credit_min=739 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,4,97,3,119,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-581 tlm_effective_min=0 tlm_ticket_credit_min=739 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,5,97,3,120,1,0,-1,0,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-581 tlm_effective_min=0 tlm_ticket_credit_min=739 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,6,97,3,120,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-581 tlm_effective_min=0 tlm_ticket_credit_min=739 tlm_reasons=rtl_forced_pre
